audio_metadata_tag_entity_overrides_tables	0
metadata_tag	entity_type	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop
wh_human_male_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_human_male_LORD_ALT	Cine2_LH_Impact_Sword_Alternate_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			
wh_necromancer_male_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_vampire_female_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_vampire_male_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh2_dlc11_cst_Harkon_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_dlc_tmb_arkhan_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_dlc_tmb_khatep_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_dlc_tmb_tomb_king_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_dlc_brt_green_knight_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_dlc_gor_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_dlc_gor_LORD_ALT	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Quiet			
wh_empire_balthasar_gelt_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_human_male_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_human_male_LORD_ALT	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Quiet			
wh_necromancer_male_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_vampire_female_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_vampire_male_LORD	Cine2_LH_Impact_Sword_Alternate_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_def_elf_female_default_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh2_def_elf_male_Lokhir_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh2_def_elf_male_Malekith_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh2_def_elf_male_default_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh2_dlc11_cst_Fleet_Ad_female_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh2_dlc11_cst_Harkon_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh2_hef_elf_male_default_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh2_hef_elf_male_tyrion_LH	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh2_hef_female_Alarielle_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			
wh2_saurus_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh_chaos_archaon_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh_chaos_sigvald_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh_dlc_brt_green_knight_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_dlc_gor_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh_dlc_nor_chaos_wulfrik_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh_empire_balthasar_gelt_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh_human_male_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh_necromancer_male_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh_vampire_female_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh_vampire_male_LORD	Cine2_LH_Impact_Sword_Small_Moderate_NoPL	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			
wh2_def_elf_female_default_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh2_def_elf_male_Lokhir_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh2_def_elf_male_Malekith_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh2_def_elf_male_default_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh2_dlc11_cst_Fleet_Ad_female_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh2_dlc11_cst_Harkon_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh2_hef_elf_male_default_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh2_hef_elf_male_tyrion_LH	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh2_hef_female_Alarielle_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			
wh2_saurus_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_chaos_archaon_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_chaos_sigvald_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_dlc_brt_green_knight_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_dlc_gor_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_dlc_nor_chaos_wulfrik_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_empire_balthasar_gelt_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_human_male_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_necromancer_male_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_vampire_female_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh_vampire_male_LORD	Cine2_LH_Impact_Sword_Small_Moderate	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			
wh2_def_elf_female_default_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_def_elf_male_Lokhir_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_def_elf_male_Malekith_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_def_elf_male_default_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_dlc11_cst_Fleet_Ad_female_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_hef_elf_male_default_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_hef_elf_male_tyrion_LH	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_hef_female_Alarielle_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_saurus_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_chaos_archaon_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_chaos_sigvald_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_dlc_brt_green_knight_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_dlc_gor_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_dlc_nor_chaos_wulfrik_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_empire_balthasar_gelt_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_human_male_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_necromancer_male_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_vampire_female_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh_vampire_male_LORD	Cine2_LH_Impact_Sword_Small_Quiet	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Quiet			
wh2_dragon_large_hydra	Effect_fire_burst_Large	Battle_Individual_Foley_Special_Effects_Fire_PFX_Large			
wh2_hef_phoenix_flamespyre	Effect_fire_burst_Large	Battle_Individual_Foley_Special_Effects_Fire_PFX_Large			
wh2_dragon_large_hydra	Effect_fire_burst_Medium	Battle_Individual_Foley_Special_Effects_Fire_PFX_Medium			
wh2_hef_phoenix_flamespyre	Effect_fire_burst_Medium	Battle_Individual_Foley_Special_Effects_Fire_PFX_Medium			
wh2_dlc11_cst_animated_hulk_actor1	Foley_Animated_Hulk_Claw_Left	Battle_Individual_Foley_Animated_Hulk_Claw_Left			
wh2_dlc11_cst_animated_hulk_actor2	Foley_Animated_Hulk_Claw_Left	Battle_Individual_Foley_Animated_Hulk_Claw_Left			
wh2_dlc11_cst_animated_hulk_actor3	Foley_Animated_Hulk_Claw_Left	Battle_Individual_Foley_Animated_Hulk_Claw_Left			
wh2_dlc11_cst_animated_hulk_actor1	Foley_Animated_Hulk_Claw_Right	Battle_Individual_Foley_Animated_Hulk_Claw_Right			
wh2_dlc11_cst_animated_hulk_actor2	Foley_Animated_Hulk_Claw_Right	Battle_Individual_Foley_Animated_Hulk_Claw_Right			
wh2_dlc11_cst_animated_hulk_actor3	Foley_Animated_Hulk_Claw_Right	Battle_Individual_Foley_Animated_Hulk_Claw_Right			
wh2_dlc11_cst_animated_hulk_actor1	Foley_Animated_Hulk_Fast	Battle_Individual_Foley_Animated_Hulk_Fast			
wh2_dlc11_cst_animated_hulk_actor2	Foley_Animated_Hulk_Fast	Battle_Individual_Foley_Animated_Hulk_Fast			
wh2_dlc11_cst_animated_hulk_actor3	Foley_Animated_Hulk_Fast	Battle_Individual_Foley_Animated_Hulk_Fast			
wh2_dlc11_cst_animated_hulk_actor1	Foley_Animated_Hulk_Medium	Battle_Individual_Foley_Animated_Hulk_Medium			
wh2_dlc11_cst_animated_hulk_actor2	Foley_Animated_Hulk_Medium	Battle_Individual_Foley_Animated_Hulk_Medium			
wh2_dlc11_cst_animated_hulk_actor3	Foley_Animated_Hulk_Medium	Battle_Individual_Foley_Animated_Hulk_Medium			
wh2_dlc11_cst_animated_hulk_actor1	Foley_Animated_Hulk_Slow	Battle_Individual_Foley_Animated_Hulk_Slow			
wh2_dlc11_cst_animated_hulk_actor2	Foley_Animated_Hulk_Slow	Battle_Individual_Foley_Animated_Hulk_Slow			
wh2_dlc11_cst_animated_hulk_actor3	Foley_Animated_Hulk_Slow	Battle_Individual_Foley_Animated_Hulk_Slow			
wh2_dlc11_cst_animated_hulk_actor1	Foley_Animated_Hulk_Tentacle_Fast	Battle_Individual_Foley_Animated_Hulk_Tentacle_Fast			
wh2_dlc11_cst_animated_hulk_actor2	Foley_Animated_Hulk_Tentacle_Fast	Battle_Individual_Foley_Animated_Hulk_Tentacle_Fast			
wh2_dlc11_cst_animated_hulk_actor3	Foley_Animated_Hulk_Tentacle_Fast	Battle_Individual_Foley_Animated_Hulk_Tentacle_Fast			
wh2_dlc11_cst_animated_hulk_actor1	Foley_Animated_Hulk_Tentacle_Slow	Battle_Individual_Foley_Animated_Hulk_Tentacle_Slow			
wh2_dlc11_cst_animated_hulk_actor2	Foley_Animated_Hulk_Tentacle_Slow	Battle_Individual_Foley_Animated_Hulk_Tentacle_Slow			
wh2_dlc11_cst_animated_hulk_actor3	Foley_Animated_Hulk_Tentacle_Slow	Battle_Individual_Foley_Animated_Hulk_Tentacle_Slow			
wh_horse_ghost	Foley_Horse_Torso_Fast				
wh_horse_ghost	Foley_Horse_Torso_Slow				
wh2_dlc11_cst_rotting_prometheans	Foley_Rotting_Leviathan_Creak_Long				
wh2_dlc11_cst_rotting_prometheans	Foley_Rotting_Leviathan_Creak_Short				
wh2_dlc11_cst_rotting_prometheans	Foley_Rotting_Leviathan_Limb_Long	IND_Foley_Rotting_Prometheans_Limb_Long		Campaign_IND_Foley_Rotting_Prometheans_Limb_Long	
wh2_dlc11_cst_rotting_prometheans	Foley_Rotting_Leviathan_Limb_Short	IND_Foley_Rotting_Prometheans_Limb_Short		Campaign_IND_Foley_Rotting_Prometheans_Limb_Short	
wh2_dlc11_cst_rotting_prometheans	Foley_Rotting_Leviathan_Mouth_Idle				
wh2_dlc11_cst_rotting_prometheans	Foley_Rotting_Leviathan_Mouth_Open				
wh2_dlc11_cst_rotting_prometheans	Foley_Rotting_Leviathan_Mouth_Swallow				
wh_dlc_wef_medium_bird_eagle	Foley_Special_Fire_PFX_Large				
wh_dlc_wef_medium_bird_eagle_LH	Foley_Special_Fire_PFX_Large				
wh_dlc_wef_medium_bird_hawk	Foley_Special_Fire_PFX_Large				
wh_dlc_wef_medium_bird_hawk_LH	Foley_Special_Fire_PFX_Large				
wh_dlc_wef_medium_bird_eagle	Foley_Special_Fire_PFX_Medium				
wh_dlc_wef_medium_bird_eagle_LH	Foley_Special_Fire_PFX_Medium				
wh_dlc_wef_medium_bird_hawk	Foley_Special_Fire_PFX_Medium				
wh_dlc_wef_medium_bird_hawk_LH	Foley_Special_Fire_PFX_Medium				
wh2_dlc10_def_elf_female_sisters_of_slaughter	Foley_Weapon_Whip_Coil	Battle_Individual_Melee_Weapon_Whip_Coil			
wh2_dlc_tmb_necrotect_LH	Foley_Weapon_Whip_Coil	Battle_Individual_Melee_Weapon_Whip_Coil_lh			
wh2_dlc10_def_elf_female_sisters_of_slaughter	Foley_Weapon_Whip_Swing_Attack	Battle_Individual_Melee_Weapon_Whip_Swing_Attack			
wh2_dlc_tmb_necrotect_LH	Foley_Weapon_Whip_Swing_Attack	Battle_Individual_Melee_Weapon_Whip_Swing_Attack_lh			
wh2_dlc10_def_elf_female_sisters_of_slaughter	Foley_Weapon_Whip_Swing	Battle_Individual_Melee_Weapon_Whip_Swing			
wh2_dlc_tmb_necrotect_LH	Foley_Weapon_Whip_Swing	Battle_Individual_Melee_Weapon_Whip_Swing_lh			
wh2_pro06_bone_giant	Footstep_Light_Giant	Battle_Individual_Footstep_Light_Bone_Giant			
wh_horse_ghost	Footstep_Light_Horse				
wh2_tmb_ushabti	Footstep_Light_Humanoid	Battle_Individual_Footstep_Light_Ushabti			
wh2_dlc11_cst_mourngul_LH	Footstep_Light_Mourngul	Battle_Individual_Footstep_Light_Mourngul_Haunter		Campaign_Individual_Footstep_Light_Mourngul	
wh2_dlc11_cst_rotting_prometheans	Footstep_Light_Rotting_Leviathan	Battle_Individual_Footstep_Light_Rotting_Prometheans		Campaign_Individual_Footstep_Light_Rotting_Prometheans	
wh2_pro06_bone_giant	Footstep_Run_Giant	Battle_Individual_Footstep_Run_Bone_Giant			
wh_horse_ghost	Footstep_Run_Horse				
wh2_tmb_ushabti	Footstep_Run_Humanoid	Battle_Individual_Footstep_Run_Ushabti			
wh2_dlc11_cst_mourngul_LH	Footstep_Run_Mourngul	Battle_Individual_Footstep_Run_Mourngul_Haunter		Campaign_Individual_Footstep_Run_Mourngul	
wh2_dlc11_cst_rotting_prometheans	Footstep_Run_Rotting_Leviathan	Battle_Individual_Footstep_Run_Rotting_Prometheans		Campaign_Individual_Footstep_Run_Rotting_Prometheans	
wh2_dlc11_cst_mourngul_LH	Footstep_Scrape_Mourngul	Battle_Individual_Footstep_Scrape_Mourngul_Haunter		Campaign_Individual_Footstep_Scrape_Mourngul	
wh2_dlc11_cst_mourngul_LH	Footstep_Scrape_Slow_Mourngul	Battle_Individual_Footstep_Scrape_Slow_Mourngul_Haunter		Campaign_Individual_Footstep_Scrape_Mourngul	
wh2_pro06_bone_giant	Footstep_Stomp_Giant	Battle_Individual_Footstep_Stomp_Bone_Giant			
wh2_dlc11_cst_mourngul_LH	Footstep_Stomp_Mourngul	Battle_Individual_Footstep_Stomp_Mourngul_Haunter		Campaign_Individual_Footstep_Stomp_Mourngul	
wh2_pro06_bone_giant	Footstep_Walk_Giant	Battle_Individual_Footstep_Walk_Bone_Giant			
wh_horse_ghost	Footstep_Walk_Horse				
wh2_tmb_ushabti	Footstep_Walk_Humanoid	Battle_Individual_Footstep_Walk_Ushabti			
wh2_dlc11_cst_mourngul_LH	Footstep_Walk_Mourngul	Battle_Individual_Footstep_Walk_Mourngul_Haunter		Campaign_Individual_Footstep_Walk_Mourngul	
wh2_dlc11_cst_rotting_prometheans	Footstep_Walk_Rotting_Leviathan	Battle_Individual_Footstep_Walk_Rotting_Prometheans		Campaign_Individual_Footstep_Walk_Rotting_Prometheans	
wh_vampire_blood_knights_LH	Magic_Persistance_Glow				
wh2_dlc11_cst_animated_hulk_actor1	Melee_Animated_Hulk_Left_Arm_Impact	Battle_Individual_Melee_Weapon_Animated_Hulk_Claw			
wh2_dlc11_cst_animated_hulk_actor2	Melee_Animated_Hulk_Left_Arm_Impact	Battle_Individual_Melee_Weapon_Animated_Hulk_Anchor			
wh2_dlc11_cst_animated_hulk_actor3	Melee_Animated_Hulk_Left_Arm_Impact	Battle_Individual_Melee_Weapon_Animated_Hulk_Cannon			
wh2_dlc11_cst_animated_hulk_actor1	Melee_Animated_Hulk_Right_Arm_Impact	Battle_Individual_Melee_Weapon_Animated_Hulk_Cannon			
wh2_dlc11_cst_animated_hulk_actor2	Melee_Animated_Hulk_Right_Arm_Impact	Battle_Individual_Melee_Weapon_Animated_Hulk_Claw			
wh2_dlc11_cst_animated_hulk_actor3	Melee_Animated_Hulk_Right_Arm_Impact	Battle_Individual_Melee_Weapon_Animated_Hulk_Anchor			
wh2_dlc11_cst_rotting_prometheans	Melee_Rotting_Leviathan_Body_Smash	Battle_Individual_Melee_Weapon_Rotting_Prometheans_Body_Smash		Campaign_Individual_Melee_Weapon_Rotting_Prometheans_Body_Smash	
wh2_dlc11_cst_rotting_prometheans	Melee_Rotting_Leviathan_Claw_Slam_1st_charge	Battle_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Slam_1st_charge		Campaign_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Slam_1st	
wh2_dlc11_cst_rotting_prometheans	Melee_Rotting_Leviathan_Claw_Slam_1st	Battle_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Slam_1st		Campaign_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Slam_1st	
wh2_dlc11_cst_rotting_prometheans	Melee_Rotting_Leviathan_Claw_Slam_2nd_charge	Battle_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Slam_2nd_charge		Campaign_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Slam_2nd	
wh2_dlc11_cst_rotting_prometheans	Melee_Rotting_Leviathan_Claw_Slam_2nd	Battle_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Slam_2nd		Campaign_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Slam_2nd	
wh2_dlc11_cst_rotting_prometheans	Melee_Rotting_Leviathan_Claw_Snap_Large	Battle_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Snap_Large		Campaign_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Snap_Large	
wh2_dlc11_cst_rotting_prometheans	Melee_Rotting_Leviathan_Claw_Snap_Small_1st	Battle_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Snap_Small_1st		Campaign_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Snap_Small_1st	
wh2_dlc11_cst_rotting_prometheans	Melee_Rotting_Leviathan_Claw_Snap_Small_2nd	Battle_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Snap_Small_2nd		Campaign_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Snap_Small_2nd	
wh2_dlc11_cst_rotting_prometheans	Melee_Rotting_Leviathan_Claw_Snap_Small_Idle	Battle_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Snap_Idle		Campaign_Individual_Melee_Weapon_Rotting_Prometheans_Claw_Snap_Idle	
wh2_dlc11_cst_animated_hulk_actor1	Melee_Weapon_Claw_Large_Impact				
wh2_dlc11_cst_animated_hulk_actor2	Melee_Weapon_Claw_Large_Impact				
wh2_dlc11_cst_animated_hulk_actor3	Melee_Weapon_Claw_Large_Impact				
wh2_rat_ogre_LH	Melee_Weapon_Claw_Large_Impact	Battle_Individual_Melee_Weapon_Bonebreaker_Drill_Hit_Armour			
wh2_dlc11_cst_mourngul_LH	Melee_Weapon_Claw_Mourngul	Battle_Individual_Melee_Weapon_Claw_Huge_Impact		Campaign_Individual_Melee_Weapon_Claw_Large_Impact	
wh_dlc_nor_skin_wolves	Melee_Weapon_Hit_Primary	Battle_Individual_Melee_Weapon_Claw_Large_Impact		Campaign_Individual_Melee_Weapon_Claw_Large_Impact	
wh_dlc_nor_skin_wolves_LH	Melee_Weapon_Hit_Primary	Battle_Individual_Melee_Weapon_Claw_Large_Impact		Campaign_Individual_Melee_Weapon_Claw_Large_Impact	
wh2_dlc11_cst_mourngul_LH	Melee_Weapon_Impact_Ground_Mourngul	Battle_Individual_Melee_Weapon_Impact_Ground_Large		Campaign_Individual_Melee_Weapon_Impact_Ground_Large	
wh2_dlc11_necrofex_colossus	Melee_Weapon_Necrofex_Colossus_Flamethrower_Idle_Loop				
wh2_dlc11_cst_rotting_prometheans	Persistent_Vocalisation_Rotting_Leviathan	Battle_Individual_Vocalisation_Rotting_Prometheans_Persistent		Campaign_Individual_Vocalisation_Rotting_Prometheans_Persistent	
wh_giant	Projectile_Giant_Breath_Ice				
wh_chaos_archaon_LORD	Vocalisation_Chaos_Melee_Swing	Battle_Individual_Vocalisation_Chaos_Melee_Swing_LH		Campaign_Individual_Vocalisation_Chaos_Melee_Swing	
wh_chaos_default_LH	Vocalisation_Chaos_Melee_Swing	Battle_Individual_Vocalisation_Chaos_Melee_Swing_LH		Campaign_Individual_Vocalisation_Chaos_Melee_Swing	
wh_chaos_marauder_LH	Vocalisation_Chaos_Melee_Swing	Battle_Individual_Vocalisation_Chaos_Melee_Swing_LH		Campaign_Individual_Vocalisation_Chaos_Melee_Swing	
wh_chaos_sigvald_LORD	Vocalisation_Chaos_Melee_Swing	Battle_Individual_Vocalisation_Chaos_Melee_Swing_LH		Campaign_Individual_Vocalisation_Chaos_Melee_Swing	
wh_chaos_archaon_LORD	Vocalisation_Chaos_Roar	Battle_Individual_Vocalisation_Chaos_Roar_LH		Campaign_Individual_Vocalisation_Chaos_Roar	
wh_chaos_default_LH	Vocalisation_Chaos_Roar	Battle_Individual_Vocalisation_Chaos_Roar_LH		Campaign_Individual_Vocalisation_Chaos_Roar	
wh_chaos_marauder_LH	Vocalisation_Chaos_Roar	Battle_Individual_Vocalisation_Chaos_Roar_LH		Campaign_Individual_Vocalisation_Chaos_Roar	
wh_chaos_sigvald_LORD	Vocalisation_Chaos_Roar	Battle_Individual_Vocalisation_Chaos_Roar_LH		Campaign_Individual_Vocalisation_Chaos_Roar	
