projectiles_tables	44
key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_cavalry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	is_grapple	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles
wh_main_spell_bound_soulfire	arrow	small_arm_flaming	wh_main_spell_bound_soulfire	none	1	low	40	0	88	30	0	5	26	0	false	false	0.2	1	250	10	0	0	0	wh_main_spell_bound_soulfire		wh_magic_bound_soulfire	1	false		false	20	1	0	1			0	true	true	45	high_magic	-1	false	false	false	true	1	false	false	false	false
wh_main_spell_fire_fireball	fireball	artillery_explosive	wh_main_spell_fire_fireball	shell_spin	1	low	300	10	88	30	30	0	475	200	false	false	1	1	250	1	0	0	0	wh_main_spell_fire_fireball		wh_magic_fireball	1	true		false	0.90000004	1	0	250	wh_main_spell_fire_fireball		1	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true
wh_main_spell_fire_fireball_upgraded	fireball	artillery_explosive	wh_main_spell_fire_fireball_upgraded	shell_spin	1	low	300	10	88	30	30	0	1148	0	false	false	1.5	1	250	1	0	0	0	wh_main_spell_fire_fireball		wh_magic_fireball	1.5	true		false	0.90000004	1	0	300	wh_main_spell_fire_fireball		1	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true
wh_main_spell_fire_piercing_bolts_of_burning	arrow	small_arm_flaming	wh_main_spell_fire_piercing_bolts_of_burning	shell_spin	1	low	40	0	88	30	0	5	0	112	false	false	0.5	1	250	10	0	0	0	wh_main_spell_fire_piercing_bolts_of_burning		wh_magic_piercing_bolts_of_burning	1	false		false	10	1	0	25			1	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	false
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	arrow	small_arm_flaming	wh_main_spell_fire_piercing_bolts_of_burning_upgraded	shell_spin	1	low	40	0	88	30	0	5	0	112	false	false	0.5	1	250	10	0	0	0	wh_main_spell_fire_piercing_bolts_of_burning		wh_magic_piercing_bolts_of_burning	1	false		false	10	1	0	25			1	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	false
wh_main_spell_heavens_comet_of_casandora	fireball	artillery_explosive	wh_main_spell_heavens_comet_of_casandora	shell_spin	1	low	200	25	50	75	30	0	864	864	false	false	2	1	250	1	0	0	0	wh_main_spell_heavens_comet_of_casandora		wh_magic_comet_of_casandora	3.5	true		false	-1	1	0	1000			0	true	true	45	all	-1	false	false	false	true	1	false	false	true	true
wh_main_spell_heavens_comet_of_casandora_upgraded	fireball	artillery_explosive	wh_main_spell_heavens_comet_of_casandora_upgraded	shell_spin	1	low	200	25	50	75	30	0	864	864	false	false	2	1	250	1	0	0	0	wh_main_spell_heavens_comet_of_casandora		wh_magic_comet_of_casandora	3.5	true		false	-1	1	0	1000			0	true	true	45	all	-1	false	false	false	true	1	false	false	true	true
wh_main_spell_heavens_urannons_thunderbolt	artillery	artillery_explosive	wh_main_spell_heavens_urannons_thunderbolt	shell_spin	1	low	200	25	50	120	30	0	0	672	false	false	2	1	75	0.1	0	0	0	wh_main_spell_heavens_urannons_thunderbolt		wh_magic_urannons_thunderbolt	2	true		false	0.85	1	0	100			0	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true
wh_main_spell_heavens_urannons_thunderbolt_upgraded	artillery	artillery_explosive	wh_main_spell_heavens_urannons_thunderbolt_upgraded	shell_spin	1	low	200	25	50	120	30	0	0	1344	false	false	2	1	75	0.1	0	0	0	wh_main_spell_heavens_urannons_thunderbolt		wh_magic_urannons_thunderbolt	2	true		false	0.85	1	0	100			0	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true
wh_main_spell_light_shems_burning_gaze	musket	small_arm_flaming	wh_main_spell_light_shems_burning_gaze	shell_spin	5	low	250	10	88	60	30	5	20	50	false	false	0.25	1	200	0.5	0	0	33	wh_main_spell_light_shems_burning_gaze		wh_magic_burning_gaze	0.25	false		false	5	1	1	50	wh_main_magic_missile		1	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	false
wh_main_spell_light_shems_burning_gaze_upgraded	musket	small_arm_flaming	wh_main_spell_light_shems_burning_gaze_upgraded	shell_spin	5	low	250	10	88	60	30	5	40	100	false	false	0.25	1	200	0.5	0	0	66	wh_main_spell_light_shems_burning_gaze		wh_magic_burning_gaze	0.25	false		false	5	1	1	50	wh_main_magic_missile		1	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	false
wh_main_spell_lil_waaagh_vindictive_glare	musket	small_arm_flaming	wh_main_spell_lil_waaagh_vindictive_glare	shell_spin	5	low	250	10	88	60	30	5	65	25	false	false	0.25	1	200	0.5	0	0	44	wh_main_spell_lil_waaagh_vindictive_glare		wh_magic_vindictive_glare	0.25	false		false	5	1	1	50	wh_main_magic_missile		0	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	false
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	musket	small_arm_flaming	wh_main_spell_lil_waaagh_vindictive_glare	shell_spin	10	low	250	10	88	60	30	5	65	25	false	false	0.25	1	200	0.5	0	0	44	wh_main_spell_lil_waaagh_vindictive_glare		wh_magic_vindictive_glare	0.25	false		false	5	1	1	50	wh_main_magic_missile		0	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	false
wh_main_spell_metal_searing_doom	arrow	small_arm_flaming	wh_main_spell_metal_searing_doom	none	1	low	40	0	88	30	0	5	24	12	false	false	0.4	1	250	10	0	0	0	wh_main_spell_metal_searing_doom		wh_magic_searing_doom	1	false		false	20	1	0	50			0	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	false
wh_main_spell_metal_searing_doom_upgraded	arrow	small_arm_flaming	wh_main_spell_metal_searing_doom_upgraded	none	1	low	40	0	88	30	0	5	24	12	false	false	0.4	1	250	10	0	0	0	wh_main_spell_metal_searing_doom		wh_magic_searing_doom	1	false		false	20	1	0	50			0	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	false
wh_main_spell_vampires_gaze_of_nagash	musket	small_arm_flaming	wh_main_spell_vampires_gaze_of_nagash	shell_spin	5	low	250	10	88	60	30	5	30	75	false	false	0.25	1	200	0.5	0	0	50	wh_main_spell_vampires_gaze_of_nagash		wh_main_spell_vampires_gaze_of_nagash	0.25	false		false	5	1	1	50	wh_main_magic_missile		0	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	false
wh_main_spell_vampires_gaze_of_nagash_upgraded	musket	small_arm_flaming	wh_main_spell_vampires_gaze_of_nagash_upgraded	shell_spin	10	low	250	10	88	60	30	5	30	75	false	false	0.25	1	200	0.5	0	0	50	wh_main_spell_vampires_gaze_of_nagash		wh_main_spell_vampires_gaze_of_nagash	0.25	false		false	5	1	1	50	wh_main_magic_missile		0	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	false
wh_main_unit_abilities_gyrobomber_bomb	artillery	artillery_explosive	wh_main_unit_abilities_gyrobomber_bomb	none	1	low	10	10	5	-1	5	0	70	70	false	true	0.3	27	2	6	0	0	0	wh_main_unit_abilities_gyrobomber_bomb		wh_copter_bomb	1.2	true		false	-1	1	0	10			0	false	false	45		-1	false	false	false	false	1	false	false	false	true
wh_main_unit_abilities_gyrocopter_grenade	artillery	artillery_explosive	wh_main_unit_abilities_gyrocopter_grenade	none	1	low	10	10	5	-1	5	0	40	40	false	true	0.1	27	2	2	0	0	0	wh_main_unit_abilities_gyrocopter_grenade		wh_copter_grenade	1	true		false	-1	1	0	10			0	false	false	45		-1	false	false	false	false	1	false	false	false	true
wh_nor_javelin_heavy	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	40	10	0	18	7	false	false	0.1	8	40	2	0	0	15	wh_chs_javelin		wh_javelin	-1	false		false	-1	1	0	3			0	false	true	50	low	150	false	false	false	false	1	false	false	false	false
wh_nor_throwing_axe	axe	small_arm_default		axe_spin	1	dual_low_fixed	65	0	60	32	10	0	6	26	false	false	0.120000005	10	30	1.8	0	0	0	wh_chs_throwing_axe		wh_throwing_axe	-1	false		false	-1	1	0	1			0	false	true	50	low	140	false	false	false	false	1	false	false	false	false
wh_pro04_bst_cygor_boulder_ror	artillery	artillery_default	wh_pro04_bst_cygor_boulder_explosion_ror	shell_spin	1	low	400	10	60	68	20	0	84	336	false	false	2	15	320	55	0	0	0	wh_bst_cygor_boulder_ror		wh_catapult_rock_normal	2.5	true		false	-1	1	0	300			0	true	true	45	medium	700	false	false	false	false	1	false	false	true	true
wh_pro04_chs_hellcannon_blast_ror	artillery	artillery_default	wh_pro04_chs_hellcannon_ror	none	1	fixed	420	35	60	72	20	0	72	262	false	false	0.2	12	275	19	0	0	0	wh_chs_hellcannon_blast	wh_main_unit_contact_overhead_morale	wh_hell_cannon_soul	1.3	true		false	-1	1	0	150	wh_chs_hellcannon	hellcannon	0	true	true	30	low	700	false	false	false	true	1	false	false	true	true
wh_tower_brt_arrow	arrow	small_arm_default		none	1	dual_low_fixed	450	0	88	67	10	1.25	150	75	false	false	0.1	20	225	75	0	0	0	wh_brt_longbow_arrow_tower		wh_bow_arrow_normal	-1	true		false	-1	3	1	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	true
wh_tower_brt_arrow_improved	arrow	small_arm_default		none	1	dual_low_fixed	450	0	88	67	10	1.25	165	85	false	false	0.1	20	225	75	0	0	0	wh_brt_longbow_arrow_tower_improved		wh_bow_arrow_normal	-1	true		false	-1	3	1	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	true
wh_tower_brt_blessed_stone	artillery	artillery_default	wh_main_tower_brt_blessed_stone_explosion	grenade_spin	1	low	450	0	88	67	10	0	600	100	false	false	0.1	22	225	120	0	0	0	wh_brt_blessed_stone_tower		wh_tower_blessed_stone	1	true		false	-1	1	0	200			0	false	true	45	high	-1	false	false	false	false	1	false	false	true	true
wh_tower_brt_carcass	artillery	artillery_poison	wh_main_tower_brt_carcass_explosion	grenade_spin	1	low	450	0	88	67	10	0	750	100	false	false	0.1	22	225	120	0	0	0	wh_brt_carcass_tower		wh_carcass	1	true		false	-1	1	0	200			0	false	true	45	low	-1	false	false	false	false	1	false	false	true	true
wh_tower_dwf_bullet	musket	small_arm_default		none	1	low	450	0	88	67	10	1.25	150	75	false	false	0.1	20	225	75	0	0	0	wh_dwf_rifle_bullet_tower		wh_bullet	-1	true		false	-1	3	1	5			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	true
wh_tower_dwf_bullet_improved	musket	small_arm_default		none	1	low	450	0	88	67	10	1.25	165	85	false	false	0.1	20	225	75	0	0	0	wh_dwf_rifle_bullet_tower_improved		wh_bullet	-1	true		false	-1	3	1	5			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	true
wh_tower_dwf_cannon_ball	artillery	artillery_explosive	wh_main_tower_dwf_cannon_ball_explosion	none	1	low	450	0	88	67	10	0	600	100	false	false	0.1	22	225	120	0	0	0	wh_dwf_cannon_ball_tower		wh_cannon_cannonball_normal	1	true		false	-1	1	0	200			0	false	true	45	high	-1	false	false	false	false	1	false	false	true	true
wh_tower_dwf_fused_beer_keg	artillery	artillery_flammable	wh_main_tower_dwf_fused_beer_keg_explosion	grenade_spin	1	low	450	0	88	67	10	0	750	100	false	false	0.1	22	225	120	0	0	0	wh_dwf_fused_beer_keg_tower		wh_tower_fused_beer_keg	1	true		false	-1	1	0	200			0	false	true	45	low	-1	false	false	false	false	1	false	false	true	true
wh_tower_emp_bullet	musket	small_arm_default		none	1	low	450	0	88	67	10	1.25	150	75	false	false	0.1	20	225	75	0	0	0	wh_emp_rifle_bullet_tower		wh_bullet	-1	true		false	-1	3	1	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	true
wh_tower_emp_bullet_improved	musket	small_arm_default		none	1	low	450	0	88	67	10	1.25	165	85	false	false	0.1	20	225	75	0	0	0	wh_emp_rifle_bullet_tower_improved		wh_bullet	-1	true		false	-1	3	1	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	true
wh_tower_emp_cannon_ball	artillery	artillery_default	wh_main_tower_emp_cannon_ball_explosion	none	1	low	450	0	88	67	10	0	600	100	false	false	0.1	22	225	120	0	0	0	wh_emp_cannon_ball_tower		wh_cannon_cannonball_normal	1	true		false	-1	1	0	200			0	false	true	45	high	-1	false	false	false	false	1	false	false	true	true
wh_tower_emp_clockwork_bomb	artillery	artillery_explosive	wh_main_tower_emp_clockwork_bomb_explosion	grenade_spin	1	low	450	0	88	67	10	0	750	100	false	false	0.1	22	225	120	0	0	0	wh_emp_clockwork_bomb_tower		wh_tower_clockwork_bomb	1	true		false	-1	1	0	200			0	false	true	45	low	-1	false	false	false	false	1	false	false	true	true
wh_tower_grn_arrow	arrow	small_arm_default		none	1	dual_low_fixed	450	0	88	67	10	1.25	150	75	false	false	0.1	20	225	75	0	0	0	wh_grn_orc_arrow_tower		wh_bow_arrow_normal	-1	true		false	-1	3	1	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	true
wh_tower_grn_arrow_improved	arrow	small_arm_default		none	1	dual_low_fixed	450	0	88	67	10	1.25	165	85	false	false	0.1	20	225	75	0	0	0	wh_grn_orc_arrow_tower_improved		wh_bow_arrow_normal	-1	true		false	-1	3	1	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	true
wh_tower_grn_giant_dungball	artillery	artillery_explosive	wh_main_tower_grn_giant_dungball_explosion	grenade_spin	1	low	450	0	88	67	10	0	600	100	false	false	0.1	22	225	120	0	0	0	wh_grn_dung_ball_tower		wh_tower_giant_dungball	1	true		false	-1	1	0	200			0	false	true	45	low	-1	false	false	false	false	1	false	false	true	true
wh_tower_grn_rock_idol	artillery	artillery_default	wh_main_tower_grn_rock_idol_explosion	grenade_spin	1	low	450	0	88	67	10	0	750	100	false	false	0.1	22	225	120	0	0	0	wh_grn_idol_tower		wh_tower_rock_idol	1	true		false	-1	1	0	200			0	false	true	45	high	-1	false	false	false	false	1	false	false	true	true
wh_tower_vmp_bones	misc	small_arm_default		axe_spin	1	low	450	0	88	67	10	1.25	150	75	false	false	0.1	20	225	75	0	0	0	wh_vmp_bones_tower		wh_tower_bones	-1	true		false	-1	3	1	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	true
wh_tower_vmp_bones_improved	misc	small_arm_default		axe_spin	1	low	450	0	88	67	10	1.25	165	85	false	false	0.1	20	225	75	0	0	0	wh_vmp_bones_tower_improved		wh_tower_bones	-1	true		false	-1	3	1	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	true
wh_tower_vmp_caged_bats	artillery	artillery_default	wh_main_tower_vmp_caged_bats_explosion	grenade_spin	1	low	450	0	88	67	10	0	600	100	false	false	0.1	22	225	120	0	0	0	wh_vmp_caged_bats_tower		wh_tower_caged_bats	1	true		false	-1	1	0	200			0	false	true	45	low	-1	false	false	false	false	1	false	false	true	true
wh_tower_vmp_corpse_ball	artillery	artillery_explosive	wh_main_tower_vmp_corpse_ball_explosion	grenade_spin	1	low	450	0	88	67	10	0	750	100	false	false	0.1	22	225	120	0	0	0	wh_vmp_corpse_ball_tower		wh_tower_corpse_ball	1	true		false	-1	1	0	200			0	false	true	45	low	-1	false	false	false	false	1	false	false	true	true
