building_chains_tables	6
key	tech_category_tab	encyclopedia_group	chain_category	in_encyclopedia	building_superchain	optional_tier_icon	optional_sort_order	optional_required_horde_commander
wh_main_GREENSKIN_settlement_minor			money	true	wh_main_sch_settlement_minor	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_main_GREENSKIN_settlement_minor_coast			money	false	wh_main_sch_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_main_GREENSKIN_shaman			military	true	wh2_main_sch_support3_wizards		0	
wh_main_GREENSKIN_walls			military	true	wh_main_sch_greenskin_walls		0	
wh_main_GREENSKIN_workshop			military	true	wh2_main_sch_support1_smith		0	
wh_main_GRN-DWF_settlement_major_chaosruin			abandoned	false	wh_main_sch_settlement_major		0	
wh_main_GRN-DWF_settlement_major_chaosruin_coast			abandoned	false	wh_main_sch_settlement_major_coast		0	
wh_main_GRN-DWF_settlement_minor_chaosruin			abandoned	false	wh_main_sch_settlement_minor		0	
wh_main_GRN-DWF_settlement_minor_chaosruin_coast			abandoned	false	wh_main_sch_settlement_minor_coast		0	
wh_main_HUMAN_KISLEV_worship			military	false	wh_main_sch_human_worship		0	
wh_main_HUMAN_MIDDENHEIM_worship			military	false	wh_main_sch_human_worship		0	
wh_main_HUMAN_TALABEC_worship			military	false	wh_main_sch_human_worship		0	
wh_main_HUMAN_TEB_worship			military	false	wh_main_sch_human_worship		0	
wh_main_HUMAN_outpostnorsca_major_chaosruin			abandoned	false	wh_main_sch_norsca_settlement_major		0	
wh_main_HUMAN_outpostnorsca_major_chaosruin_coast			abandoned	false	wh_main_sch_norsca_settlement_major_coast		0	
wh_main_HUMAN_outpostnorsca_minor_chaosruin			abandoned	false	wh_main_sch_norsca_settlement_minor		0	
wh_main_HUMAN_outpostnorsca_minor_chaosruin_coast			abandoned	false	wh_main_sch_norsca_settlement_minor_coast		0	
wh_main_HUMAN_resource_dyes			money	true	wh_main_sch_human_resource_dyes		10	
wh_main_HUMAN_resource_furs			money	true	wh_main_sch_human_resource_furs		10	
wh_main_HUMAN_resource_gold			money	true	wh_main_sch_human_resource_gold		10	
wh_main_HUMAN_resource_iron			money	true	wh_main_sch_human_resource_iron		10	
wh_main_HUMAN_resource_marble			money	true	wh_main_sch_human_resource_marble		10	
wh_main_HUMAN_resource_pastures			money	true	wh_main_sch_human_resource_pastures		10	
wh_main_HUMAN_resource_pottery			money	true	wh_main_sch_human_resource_pottery		10	
wh_main_HUMAN_resource_salt			money	true	wh_main_sch_human_resource_salt		10	
wh_main_HUMAN_resource_timber			money	true	wh_main_sch_human_resource_timber		10	
wh_main_HUMAN_resource_wine			money	true	wh_main_sch_human_resource_wine		10	
wh_main_HUMAN_settlement_major_chaosruin			abandoned	false	wh_main_sch_settlement_major		0	
wh_main_HUMAN_settlement_major_chaosruin_coast			abandoned	false	wh_main_sch_settlement_major_coast		0	
wh_main_HUMAN_settlement_minor_chaosruin			abandoned	false	wh_main_sch_settlement_minor		0	
wh_main_HUMAN_settlement_minor_chaosruin_coast			abandoned	false	wh_main_sch_settlement_minor_coast		0	
wh_main_HUMAN_settlement_minor_vampireruin			abandoned	false	wh_main_sch_settlement_minor		0	
wh_main_KISLEV_port			money	true	wh_main_sch_port		0	
wh_main_KISLEV_walls			military	true	wh_main_sch_kislev_walls		0	
wh_main_NORSCA_beasts			military	false	wh_main_sch_norsca_beasts		3	
wh_main_NORSCA_chaos			military	false	wh_main_sch_norsca_chaos		5	
wh_main_NORSCA_creatures			military	false	wh_main_sch_norsca_creatures		4	
wh_main_NORSCA_garrison			military	true	wh2_main_sch_defence_norsca		0	
wh_main_NORSCA_loot			money	false	wh_main_sch_norsca_loot		9	
wh_main_NORSCA_military			military	true	wh_main_sch_norsca_military		0	
wh_main_NORSCA_offerings			military	false	wh_main_sch_norsca_offerings		7	
wh_main_NORSCA_outpost_experience			military	false	wh_main_sch_norsca_outpost_experience		0	
wh_main_NORSCA_outpost_garrison			military	false	wh_main_sch_norsca_outpost_garrison		0	
wh_main_NORSCA_outpost_growth			money	false	wh_main_sch_norsca_outpost_growth		0	
wh_main_NORSCA_outpost_income			money	false	wh_main_sch_norsca_outpost_income		0	
wh_main_NORSCA_outpost_major_human			money	false	wh_main_sch_settlement_major		0	
wh_main_NORSCA_outpost_major_human_coast			money	false	wh_main_sch_settlement_major_coast		0	
wh_main_NORSCA_outpost_military			military	false	wh_main_sch_norsca_outpost_military		1	
wh_main_NORSCA_outpost_minor_human			money	false	wh_main_sch_settlement_minor		0	
wh_main_NORSCA_outpost_minor_human_coast			money	false	wh_main_sch_settlement_minor_coast		0	
wh_main_NORSCA_outpost_stables			military	false	wh_main_sch_norsca_outpost_stables		2	
wh_main_NORSCA_port			money	true	wh_main_sch_port		0	
wh_main_NORSCA_resource_iron			money	true	wh_main_sch_human_resource_iron		20	
wh_main_NORSCA_resource_marble			money	true	wh_main_sch_human_resource_marble		20	
wh_main_NORSCA_resource_obsidian			money	true	wh2_main_sch_resource_obsidian		20	
wh_main_NORSCA_settlement_major			military	true	wh_main_sch_norsca_settlement_major		0	
wh_main_NORSCA_settlement_major_coast			military	true	wh_main_sch_norsca_settlement_major_coast		0	
wh_main_NORSCA_settlement_major_coast_norscaruin_khorne			abandoned	false	wh_main_sch_norsca_settlement_major_coast		0	
wh_main_NORSCA_settlement_major_coast_norscaruin_nurgle			abandoned	false	wh_main_sch_norsca_settlement_major_coast		0	
wh_main_NORSCA_settlement_major_coast_norscaruin_slaanesh			abandoned	false	wh_main_sch_norsca_settlement_major_coast		0	
wh_main_NORSCA_settlement_major_coast_norscaruin_tzeentch			abandoned	false	wh_main_sch_norsca_settlement_major_coast		0	
wh_main_NORSCA_settlement_major_norscaruin_khorne			abandoned	false	wh_main_sch_norsca_settlement_major		0	
wh_main_NORSCA_settlement_major_norscaruin_nurgle			abandoned	false	wh_main_sch_norsca_settlement_major		0	
wh_main_NORSCA_settlement_major_norscaruin_slaanesh			abandoned	false	wh_main_sch_norsca_settlement_major		0	
wh_main_NORSCA_settlement_major_norscaruin_tzeentch			abandoned	false	wh_main_sch_norsca_settlement_major		0	
wh_main_NORSCA_settlement_minor			military	true	wh_main_sch_norsca_settlement_minor		0	
wh_main_NORSCA_settlement_minor_coast			military	true	wh_main_sch_norsca_settlement_minor_coast		0	
wh_main_NORSCA_settlement_minor_coast_norscaruin_khorne			abandoned	false	wh_main_sch_norsca_settlement_minor_coast		0	
wh_main_NORSCA_settlement_minor_coast_norscaruin_nurgle			abandoned	false	wh_main_sch_norsca_settlement_minor_coast		0	
wh_main_NORSCA_settlement_minor_coast_norscaruin_slaanesh			abandoned	false	wh_main_sch_norsca_settlement_minor_coast		0	
wh_main_NORSCA_settlement_minor_coast_norscaruin_tzeentch			abandoned	false	wh_main_sch_norsca_settlement_minor_coast		0	
wh_main_NORSCA_settlement_minor_norscaruin_khorne			abandoned	false	wh_main_sch_norsca_settlement_minor		0	
wh_main_NORSCA_settlement_minor_norscaruin_nurgle			abandoned	false	wh_main_sch_norsca_settlement_minor		0	
wh_main_NORSCA_settlement_minor_norscaruin_slaanesh			abandoned	false	wh_main_sch_norsca_settlement_minor		0	
wh_main_NORSCA_settlement_minor_norscaruin_tzeentch			abandoned	false	wh_main_sch_norsca_settlement_minor		0	
wh_main_NORSCA_slaves			money	false	wh_main_sch_norsca_slaves		10	
wh_main_NORSCA_smith			military	true	wh_main_sch_norsca_smith		0	
wh_main_NORSCA_stables			military	true	wh_main_sch_norsca_stables		0	
wh_main_NORSCA_walls			military	false	wh_main_sch_norsca_walls		8	
wh_main_NORSCA_worship			money	true	wh_main_sch_norsca_worship		4	
wh_main_SAVAGEORC_boars			military	true	wh2_main_sch_military3_warmachines		0	
wh_main_SAVAGEORC_boss			money	true	wh2_main_sch_infrastructure3_order		0	
wh_main_SAVAGEORC_garrison			military	true	wh_main_sch_human_garrison		0	
wh_main_SAVAGEORC_military			military	true	wh2_main_sch_military1_barracks		0	
wh_main_SAVAGEORC_outpostnorsca_major			money	true	wh_main_sch_norsca_settlement_major		0	
wh_main_SAVAGEORC_outpostnorsca_major_coast			money	false	wh_main_sch_norsca_settlement_major_coast		0	
wh_main_SAVAGEORC_outpostnorsca_minor			money	true	wh_main_sch_norsca_settlement_minor		0	
wh_main_SAVAGEORC_outpostnorsca_minor_coast			money	false	wh_main_sch_norsca_settlement_minor_coast		0	
wh_main_SAVAGEORC_settlement_major			money	true	wh_main_sch_settlement_major		0	
wh_main_SAVAGEORC_settlement_major_coast			money	false	wh_main_sch_settlement_major_coast		0	
wh_main_SAVAGEORC_settlement_minor			money	true	wh_main_sch_settlement_minor		0	
wh_main_SAVAGEORC_settlement_minor_coast			money	false	wh_main_sch_settlement_minor_coast		0	
wh_main_TEB_port			money	true	wh_main_sch_port		0	
wh_main_TEB_walls			military	true	wh_main_sch_teb_walls		0	
wh_main_VAMPIRES_armoury			military	true	wh2_main_sch_support1_smith		1	
wh_main_VAMPIRES_balefire			military	true	wh2_main_sch_infrastructure4_energy		3	
wh_main_VAMPIRES_bindingcircle			military	true	wh2_main_sch_military2_stables		3	
wh_main_VAMPIRES_cemetary			military	true	wh2_main_sch_military1_barracks		1	
wh_main_VAMPIRES_forest			military	true	wh2_main_sch_military3_warmachines		2	
wh_main_VAMPIRES_garrison			military	true	wh_main_sch_human_garrison		0	
wh_main_VAMPIRES_necromancers			military	true	wh2_main_sch_support3_wizards		4	
wh_main_VAMPIRES_ossuary			military	true	wh2_main_sch_infrastructure1_farm		1	
wh_main_VAMPIRES_outpostnorsca_major			money	true	wh_main_sch_norsca_settlement_major	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_VAMPIRES_outpostnorsca_major_coast			money	false	wh_main_sch_norsca_settlement_major_coast	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_VAMPIRES_outpostnorsca_minor			money	true	wh_main_sch_norsca_settlement_minor	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_VAMPIRES_outpostnorsca_minor_coast			money	false	wh_main_sch_norsca_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_VAMPIRES_port			money	true	wh_main_sch_port		0	
wh_main_VAMPIRES_repression			happiness	true	wh2_main_sch_infrastructure3_order		2	
wh_main_VAMPIRES_resource_dyes			money	true	wh_main_sch_human_resource_dyes		10	
wh_main_VAMPIRES_resource_furs			money	true	wh_main_sch_human_resource_furs		10	
wh_main_VAMPIRES_resource_gold			money	true	wh_main_sch_human_resource_gold		10	
wh_main_VAMPIRES_resource_iron			money	true	wh_main_sch_human_resource_iron		10	
wh_main_VAMPIRES_resource_iron_military			military	true	wh_main_sch_human_resource_iron_military		11	
wh_main_VAMPIRES_resource_marble			money	true	wh_main_sch_human_resource_marble		10	
wh_main_VAMPIRES_resource_pastures			money	true	wh_main_sch_human_resource_pastures		10	
wh_main_VAMPIRES_resource_pastures_timber_military			military	true	wh_main_sch_vampires_resource_furs_timber_military		11	
wh_main_VAMPIRES_resource_pottery			money	true	wh_main_sch_human_resource_pottery		10	
wh_main_VAMPIRES_resource_salt			money	true	wh_main_sch_human_resource_salt		10	
wh_main_VAMPIRES_resource_timber			money	true	wh_main_sch_human_resource_timber		10	
wh_main_VAMPIRES_resource_wine			money	true	wh_main_sch_human_resource_wine		10	
wh_main_VAMPIRES_settlement_major			money	true	wh_main_sch_settlement_major	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_VAMPIRES_settlement_major_coast			money	false	wh_main_sch_settlement_major_coast	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_VAMPIRES_settlement_minor			money	true	wh_main_sch_settlement_minor	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_VAMPIRES_settlement_minor_coast			money	false	wh_main_sch_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_VAMPIRES_vampires			military	true	wh2_main_sch_support4_other		3	
wh_main_VAMPIRES_walls			military	true	wh_main_sch_vampires_walls		0	
wh_main_bretonnia_legendary_bordeleaux			money	true	wh_main_sch_bretonnia_legendary_bordeleaux		9	
wh_main_bretonnia_legendary_bordeleaux_tmb			money	true	wh_main_sch_bretonnia_legendary_bordeleaux		9	
wh_main_bretonnia_legendary_bretonnia			money	true	wh_main_sch_bretonnia_legendary_bretonnia		9	
wh_main_bretonnia_legendary_carcassonne			money	true	wh_main_sch_bretonnia_legendary_carcassonne		9	
wh_main_horde_SAVAGEORC_boars			military	true	wh_main_sch_horde_savage_boars		0	
wh_main_horde_SAVAGEORC_farm			money	true	wh_main_sch_horde_savage_farm		1	
wh_main_horde_SAVAGEORC_industry			money	true	wh_main_sch_horde_savage_industry		2	
wh_main_horde_SAVAGEORC_military			military	true	wh_main_sch_horde_savage_military		0	
wh_main_horde_SAVAGEORC_monsters			military	true	wh_main_sch_horde_savage_monsters		0	
wh_main_horde_SAVAGEORC_settlement			money	true	wh_main_sch_horde_savage_settlement		0	
wh_main_horde_chaos_dragon_ogres			military	true	wh_main_sch_horde_chaos_dragon_ogres		0	
wh_main_horde_chaos_forge			military	true	wh_main_sch_horde_chaos_forge		0	
wh_main_horde_chaos_giants			military	true	wh_main_sch_horde_chaos_giants		0	
wh_main_horde_chaos_knights			military	true	wh_main_sch_horde_chaos_knights		0	
wh_main_horde_chaos_magic			military	true	wh_main_sch_horde_chaos_magic		0	
wh_main_horde_chaos_marauders			military	true	wh_main_sch_horde_chaos_marauders		0	
wh_main_horde_chaos_settlement			military	true	wh_main_sch_horde_chaos_settlement	data\UI\Buildings\tier_icons\tier_chaos_camp.png	0	
wh_main_horde_chaos_trolls			military	true	wh_main_sch_horde_chaos_trolls		0	
wh_main_horde_chaos_warriors			military	true	wh_main_sch_horde_chaos_warriors		0	
wh_main_horde_chaos_weapons			military	true	wh_main_sch_horde_chaos_weapons		0	
wh_main_oak_of_ages_norscaruin_khorne			abandoned	false	wh_dlc05_sch_wef_oak_of_ages		0	
wh_main_oak_of_ages_norscaruin_nurgle			abandoned	false	wh_dlc05_sch_wef_oak_of_ages		0	
wh_main_oak_of_ages_norscaruin_slaanesh			abandoned	false	wh_dlc05_sch_wef_oak_of_ages		0	
wh_main_oak_of_ages_norscaruin_tzeentch			abandoned	false	wh_dlc05_sch_wef_oak_of_ages		0	
wh_main_settlement_major_coast_norscaruin_khorne			abandoned	false	wh_main_sch_settlement_major_coast		0	
wh_main_settlement_major_coast_norscaruin_nurgle			abandoned	false	wh_main_sch_settlement_major_coast		0	
wh_main_settlement_major_coast_norscaruin_slaanesh			abandoned	false	wh_main_sch_settlement_major_coast		0	
wh_main_settlement_major_coast_norscaruin_tzeentch			abandoned	false	wh_main_sch_settlement_major_coast		0	
wh_main_settlement_major_norscaruin_khorne			abandoned	false	wh_main_sch_settlement_major		0	
wh_main_settlement_major_norscaruin_nurgle			abandoned	false	wh_main_sch_settlement_major		0	
wh_main_settlement_major_norscaruin_slaanesh			abandoned	false	wh_main_sch_settlement_major		0	
wh_main_settlement_major_norscaruin_tzeentch			abandoned	false	wh_main_sch_settlement_major		0	
wh_main_settlement_minor_coast_norscaruin_khorne			abandoned	false	wh_main_sch_settlement_minor_coast		0	
wh_main_settlement_minor_coast_norscaruin_nurgle			abandoned	false	wh_main_sch_settlement_minor_coast		0	
wh_main_settlement_minor_coast_norscaruin_slaanesh			abandoned	false	wh_main_sch_settlement_minor_coast		0	
wh_main_settlement_minor_coast_norscaruin_tzeentch			abandoned	false	wh_main_sch_settlement_minor_coast		0	
wh_main_settlement_minor_norscaruin_khorne			abandoned	false	wh_main_sch_settlement_minor		0	
wh_main_settlement_minor_norscaruin_nurgle			abandoned	false	wh_main_sch_settlement_minor		0	
wh_main_settlement_minor_norscaruin_slaanesh			abandoned	false	wh_main_sch_settlement_minor		0	
wh_main_settlement_minor_norscaruin_tzeentch			abandoned	false	wh_main_sch_settlement_minor		0	
wh_main_special_archecclesiatium			military	true	wh_main_sch_special_archecclesiatium		0	
wh_main_special_archecclesiatium_brt			military	true	wh_main_sch_special_archecclesiatium		0	
wh_main_special_blazing_sun_chapterhouse			military	true	wh_main_sch_special_blazing_sun_chapterhouse		0	
wh_main_special_bokha_palace			military	true	wh_main_sch_special_bokha_palace		0	
wh_main_special_bordeleaux_vineyards			money	true	wh_main_sch_special_bordeleaux_vineyards		0	
wh_main_special_bordeleaux_vineyards_tmb			money	true	wh_main_sch_special_bordeleaux_vineyards		0	
wh_main_special_brightstone_mine			money	true	wh_main_sch_special_brightstone_mine		0	
wh_main_special_brightstone_mine_skv			money	true	wh_main_sch_special_brightstone_mine		0	
wh_main_special_college_of_magic			military	true	wh_main_sch_special_college_of_magic		1	
wh_main_special_college_of_magic_vampires			military	true	wh_main_sch_special_college_of_magic		1	
wh_main_special_erengrad_port			money	true	wh_main_sch_special_erengrad_port		0	
wh_main_special_erengrad_port_tmb			money	true	wh_main_sch_special_erengrad_port		0	
wh_main_special_great_slayer_shrine			military	true	wh_main_sch_special_great_slayer_shrine		0	
wh_main_special_great_temple_of_ulric			military	true	wh_main_sch_special_great_temple_of_ulric		0	
wh_main_special_greenskin_vandalisation_1			slum	false	wh_main_sch_vandalization		0	
wh_main_special_greenskin_vandalisation_2			slum	false	wh_main_sch_vandalization		0	
wh_main_special_greenskin_vandalisation_3			slum	false	wh_main_sch_vandalization		0	
wh_main_special_greenskin_vandalisation_4			slum	false	wh_main_sch_vandalization		0	
wh_main_special_greenskin_vandalisation_5			slum	false	wh_main_sch_vandalization		0	
wh_main_special_high_king_throne_hall			military	true	wh_main_sch_special_high_king_throne_hall		1	
wh_main_special_knights_panther_chapterhouse			military	true	wh_main_sch_special_knights_panther_chapterhouse		0	
wh_main_special_marienburg_port			money	true	wh_main_sch_special_marienburg_port		0	
wh_main_special_marienburg_port_tmb			money	true	wh_main_sch_special_marienburg_port		0	
wh_main_special_nuln_gunnery_school			military	true	wh_main_sch_special_nuln_gunnery_school		0	
wh_main_special_reiksfort			military	true	wh_main_sch_special_reiksfort		5	
wh_main_special_savage_orc_camp			military	true	wh_main_sch_special_savage_orc_camp		0	
wh_main_special_settlement_altdorf			money	true	wh_main_sch_special_settlement_altdorf	data\UI\Buildings\tier_icons\tier_empire_city_altdorf.png	0	
wh_main_special_settlement_altdorf_bretonnia			money	false	wh_main_sch_special_settlement_altdorf		0	
wh_main_special_settlement_altdorf_chaosruin			abandoned	false	wh_main_sch_special_settlement_altdorf		0	
wh_main_special_settlement_altdorf_norscaruin_khorne			abandoned	false	wh_main_sch_special_settlement_altdorf		0	
wh_main_special_settlement_altdorf_norscaruin_nurgle			abandoned	false	wh_main_sch_special_settlement_altdorf		0	
wh_main_special_settlement_altdorf_norscaruin_slaanesh			abandoned	false	wh_main_sch_special_settlement_altdorf		0	
wh_main_special_settlement_altdorf_norscaruin_tzeentch			abandoned	false	wh_main_sch_special_settlement_altdorf		0	
wh_main_special_settlement_altdorf_vampires			money	false	wh_main_sch_special_settlement_altdorf	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_special_settlement_black_crag			money	true	wh_main_sch_special_settlement_black_crag	data\UI\Buildings\tier_icons\tier_greenskins_black_crag.png	0	
wh_main_special_settlement_black_crag_chaosruin			abandoned	false	wh_main_sch_special_settlement_black_crag		0	
wh_main_special_settlement_black_crag_dwarf			money	false	wh_main_sch_special_settlement_black_crag	data\UI\Buildings\tier_icons\tier_dwarf_city.png	0	
wh_main_special_settlement_black_crag_norsca			money	false	wh_main_sch_special_settlement_black_crag		0	
wh_main_special_settlement_black_crag_norscaruin_khorne			abandoned	false	wh_main_sch_special_settlement_black_crag		0	
wh_main_special_settlement_black_crag_norscaruin_nurgle			abandoned	false	wh_main_sch_special_settlement_black_crag		0	
wh_main_special_settlement_black_crag_norscaruin_slaanesh			abandoned	false	wh_main_sch_special_settlement_black_crag		0	
wh_main_special_settlement_black_crag_norscaruin_tzeentch			abandoned	false	wh_main_sch_special_settlement_black_crag		0	
wh_main_special_settlement_black_crag_savage			money	false	wh_main_sch_special_settlement_black_crag		0	
wh_main_special_settlement_castle_drakenhof			money	true	wh_main_sch_special_settlement_castle_drakenhof	data\UI\Buildings\tier_icons\tier_vampire_city_castle_drakenhof.png	0	
wh_main_special_settlement_castle_drakenhof_bretonnia			money	false	wh_main_sch_special_settlement_castle_drakenhof		0	
wh_main_special_settlement_castle_drakenhof_chaosruin			abandoned	false	wh_main_sch_special_settlement_castle_drakenhof		0	
wh_main_special_settlement_castle_drakenhof_empire			money	false	wh_main_sch_special_settlement_castle_drakenhof	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_special_settlement_castle_drakenhof_norscaruin_khorne			abandoned	false	wh_main_sch_special_settlement_castle_drakenhof		0	
wh_main_special_settlement_castle_drakenhof_norscaruin_nurgle			abandoned	false	wh_main_sch_special_settlement_castle_drakenhof		0	
wh_main_special_settlement_castle_drakenhof_norscaruin_slaanesh			abandoned	false	wh_main_sch_special_settlement_castle_drakenhof		0	
wh_main_special_settlement_castle_drakenhof_norscaruin_tzeentch			abandoned	false	wh_main_sch_special_settlement_castle_drakenhof		0	
wh_main_special_settlement_couronne			money	true	wh_main_sch_special_settlement_couronne		0	
wh_main_special_settlement_couronne_chaosruin			abandoned	false	wh_main_sch_special_settlement_couronne		0	
wh_main_special_settlement_couronne_empire			money	false	wh_main_sch_special_settlement_couronne		0	
wh_main_special_settlement_couronne_norscaruin_khorne			abandoned	false	wh_main_sch_special_settlement_couronne		0	
wh_main_special_settlement_couronne_norscaruin_nurgle			abandoned	false	wh_main_sch_special_settlement_couronne		0	
wh_main_special_settlement_couronne_norscaruin_slaanesh			abandoned	false	wh_main_sch_special_settlement_couronne		0	
wh_main_special_settlement_couronne_norscaruin_tzeentch			abandoned	false	wh_main_sch_special_settlement_couronne		0	
wh_main_special_settlement_couronne_vampires			money	false	wh_main_sch_special_settlement_couronne		0	
wh_main_special_settlement_eight_peaks			money	true	wh_main_sch_special_settlement_eight_peaks	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_main_special_settlement_eight_peaks_chaosruin			abandoned	false	wh_main_sch_special_settlement_eight_peaks		0	
wh_main_special_settlement_eight_peaks_dwarf			money	true	wh_main_sch_special_settlement_eight_peaks	data\UI\Buildings\tier_icons\tier_dwarf_city.png	0	
wh_main_special_settlement_eight_peaks_norsca			money	true	wh_main_sch_special_settlement_eight_peaks		0	
wh_main_special_settlement_eight_peaks_norscaruin_khorne			abandoned	false	wh_main_sch_special_settlement_eight_peaks		0	
wh_main_special_settlement_eight_peaks_norscaruin_nurgle			abandoned	false	wh_main_sch_special_settlement_eight_peaks		0	
wh_main_special_settlement_eight_peaks_norscaruin_slaanesh			abandoned	false	wh_main_sch_special_settlement_eight_peaks		0	
wh_main_special_settlement_eight_peaks_norscaruin_tzeentch			abandoned	false	wh_main_sch_special_settlement_eight_peaks		0	
wh_main_special_settlement_eight_peaks_savage			money	true	wh_main_sch_special_settlement_eight_peaks		0	
wh_main_special_settlement_karaz_a_karak			money	true	wh_main_sch_special_settlement_karaz_a_karak	data\UI\Buildings\tier_icons\tier_dwarf_city_karaz_a_karak.png	0	
wh_main_special_settlement_karaz_a_karak_chaosruin			abandoned	false	wh_main_sch_special_settlement_karaz_a_karak		0	
wh_main_special_settlement_karaz_a_karak_greenskins			money	false	wh_main_sch_special_settlement_karaz_a_karak	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_main_special_settlement_karaz_a_karak_norsca			money	false	wh_main_sch_special_settlement_karaz_a_karak		0	
wh_main_special_settlement_karaz_a_karak_norscaruin_khorne			abandoned	false	wh_main_sch_special_settlement_karaz_a_karak		0	
wh_main_special_settlement_karaz_a_karak_norscaruin_nurgle			abandoned	false	wh_main_sch_special_settlement_karaz_a_karak		0	
wh_main_special_settlement_karaz_a_karak_norscaruin_slaanesh			abandoned	false	wh_main_sch_special_settlement_karaz_a_karak		0	
wh_main_special_settlement_karaz_a_karak_norscaruin_tzeentch			abandoned	false	wh_main_sch_special_settlement_karaz_a_karak		0	
wh_main_special_settlement_karaz_a_karak_savage			money	false	wh_main_sch_special_settlement_karaz_a_karak		0	
wh_main_special_settlement_kislev			money	true	wh_main_sch_special_settlement_kislev		0	
wh_main_special_settlement_kislev_bretonnia			money	false	wh_main_sch_special_settlement_kislev		0	
wh_main_special_settlement_kislev_chaosruin			abandoned	false	wh_main_sch_special_settlement_kislev		0	
wh_main_special_settlement_kislev_empire			money	false	wh_main_sch_special_settlement_kislev	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_special_settlement_kislev_norscaruin_khorne			abandoned	false	wh_main_sch_special_settlement_kislev		0	
wh_main_special_settlement_kislev_norscaruin_nurgle			abandoned	false	wh_main_sch_special_settlement_kislev		0	
wh_main_special_settlement_kislev_norscaruin_slaanesh			abandoned	false	wh_main_sch_special_settlement_kislev		0	
wh_main_special_settlement_kislev_norscaruin_tzeentch			abandoned	false	wh_main_sch_special_settlement_kislev		0	
wh_main_special_settlement_kislev_vampires			money	false	wh_main_sch_special_settlement_kislev	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_special_settlement_miragliano			money	true	wh_main_sch_special_settlement_miragliano		0	
wh_main_special_settlement_miragliano_bretonnia			money	false	wh_main_sch_special_settlement_miragliano		0	
wh_main_special_settlement_miragliano_chaosruin			abandoned	false	wh_main_sch_special_settlement_miragliano		0	
wh_main_special_settlement_miragliano_empire			money	false	wh_main_sch_special_settlement_miragliano	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_special_settlement_miragliano_norscaruin_khorne			abandoned	false	wh_main_sch_special_settlement_miragliano		0	
wh_main_special_settlement_miragliano_norscaruin_nurgle			abandoned	false	wh_main_sch_special_settlement_miragliano		0	
wh_main_special_settlement_miragliano_norscaruin_slaanesh			abandoned	false	wh_main_sch_special_settlement_miragliano		0	
wh_main_special_settlement_miragliano_norscaruin_tzeentch			abandoned	false	wh_main_sch_special_settlement_miragliano		0	
wh_main_special_settlement_miragliano_vampires			money	false	wh_main_sch_special_settlement_miragliano	data\UI\Buildings\tier_icons\tier_vampire_city.png	0	
wh_main_special_tournament_grounds			military	true	wh_main_sch_special_tournament_grounds		4	
wh_main_wef_settlement_major_coast_norscaruin_khorne			abandoned	false	wh_dlc05_sch_wef_settlement_major_coast		0	
wh_main_wef_settlement_major_coast_norscaruin_nurgle			abandoned	false	wh_dlc05_sch_wef_settlement_major_coast		0	
wh_main_wef_settlement_major_coast_norscaruin_slaanesh			abandoned	false	wh_dlc05_sch_wef_settlement_major_coast		0	
wh_main_wef_settlement_major_coast_norscaruin_tzeentch			abandoned	false	wh_dlc05_sch_wef_settlement_major_coast		0	
wh_main_wef_settlement_major_main_norscaruin_khorne			abandoned	false	wh_dlc05_sch_wef_settlement_major_main		0	
wh_main_wef_settlement_major_main_norscaruin_nurgle			abandoned	false	wh_dlc05_sch_wef_settlement_major_main		0	
wh_main_wef_settlement_major_main_norscaruin_slaanesh			abandoned	false	wh_dlc05_sch_wef_settlement_major_main		0	
wh_main_wef_settlement_major_main_norscaruin_tzeentch			abandoned	false	wh_dlc05_sch_wef_settlement_major_main		0	
wh_main_wef_settlement_major_norscaruin_khorne			abandoned	false	wh_dlc05_sch_wef_settlement_major		0	
wh_main_wef_settlement_major_norscaruin_nurgle			abandoned	false	wh_dlc05_sch_wef_settlement_major		0	
wh_main_wef_settlement_major_norscaruin_slaanesh			abandoned	false	wh_dlc05_sch_wef_settlement_major		0	
wh_main_wef_settlement_major_norscaruin_tzeentch			abandoned	false	wh_dlc05_sch_wef_settlement_major		0	
