variants_tables	6
variant_name	tech_folder	variant_filename	low_poly_filename	mount_scale	scale	scale_variation	super_low_poly_filename
wh_dlc05_wef_waystalkers_campaign_03		wef_waystalkers_campaign_03		1	1.15	0.050000004	
wh_dlc05_wef_waystalkers_campaign_04		wef_waystalkers_campaign_04		1	1.15	0.050000004	
wh_dlc05_wef_waystalkers_campaign_05		wef_waystalkers_campaign_05		1	1.15	0.050000004	
wh_dlc05_wef_waywatchers		wef_waywatchers	hu1d\wef\wef_waywatchers\imposter\wef_waywatchers_imposter	1	1	0.050000004	
wh_dlc05_wef_wild_rider		wef_wild_rider	hu1d\wef\wef_wildriders\imposter\wef_wildriders_spear_sword_imposter	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc05_wef_wild_rider_shield		wef_wild_rider_shield	hu1d\wef\wef_wildriders\imposter\wef_wild_rider_shield_imposter	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc05_wef_wildwood_ranger		wef_wildwood_rangers	hu1d\wef\wef_wildwood_rangers\imposter\wef_wildwood_rangers_sword_imposter	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc06_chs_feral_manticore		chs_feral_manticore		1	1	0	
wh_dlc06_chs_marauder_horsemasters		chs_marauder_horsemasters	hu1c\chs\chs_marauders\low_poly\chs_marauder_horsemen_lowlod	1	0.95	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc06_chs_warriors_aspiring_champions		chs_aspiring_champions	hu1c\chs\chs_aspiring_champions\low_poly\chs_aspiring_champions_lowlod	1	1.16	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc06_dwf_ch_belegar_ironhammer		dwf_ch_belegar_ironhammer		1	1.15	0	
wh_dlc06_dwf_ch_master_engineer_ghost		dwf_master_engineer_ghost_01		1	1.15	0.050000004	
wh_dlc06_dwf_ch_runesmith_ghost		dwf_runesmith_ghost_01		1	1.15	0.050000004	
wh_dlc06_dwf_ch_thane_ghost_01		dwf_thane_ghost_01		1	1.15	0.050000004	
wh_dlc06_dwf_ch_thane_ghost_02		dwf_thane_ghost_02		1	1.15	0.050000004	
wh_dlc06_dwf_gyrobomber_skyhammer		dwf_gyrobomber_skyhammer		1	1	0.050000004	
wh_dlc06_dwf_hammerers_gate		dwf_hammerers_gate	hu3/dwf/dwf_hammerers/low_poly/dwf_hammerers_peaksgate_lowlod	1	1	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dlc06_dwf_irondrakes_skolder		dwf_irondrakes_skolder	hu3\dwf\dwf_irondrakes\low_poly\dwf_irondrakes_norgrimlings_lowlod	1	1	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dlc06_dwf_miners_blasting_charges_ekrund		dwf_miners_blasting_charges_ekrund		1	1	0.050000004	
wh_dlc06_dwf_runelord		dwf_ch_runelord		1	1.15	0.050000004	
wh_dlc06_dwf_runelord_anvil		dwf_anvil_of_doom		1	1	0.050000004	
wh_dlc06_dwf_runelord_anvil_campaign	VariantMeshes\wh_variantmodels\throne01\dwf_anvil_of_doom\tech	campaign_dwf_anvil_of_doom		1	1	0.050000004	
wh_dlc06_dwf_runelord_campaign_01		dwf_ch_runelord_campaign_01		1	1.15	0	
wh_dlc06_dwf_runelord_campaign_02		dwf_ch_runelord_campaign_02		1	1.15	0	
wh_dlc06_dwf_runelord_campaign_03		dwf_ch_runelord_campaign_03		1	1.15	0	
wh_dlc06_dwf_runelord_campaign_04		dwf_ch_runelord_campaign_04		1	1.15	0	
wh_dlc06_dwf_slayers_dragonback		dwf_slayers_dragonback	hu3/dwf/dwf_slayers/low_poly/dwf_slayers_dragonback_lowlod	1	1	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dlc06_dwf_warriors_dragonfire		dwf_warriors_dragonfire	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_dragonfire_lowlod	1	1	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dlc06_dwf_warriors_ironbreakers_norgrimlings		dwf_warriors_ironbreakers_norgrimlings	hu3\dwf\dwf_ironbreakers\low_poly\dwf_ironbreakers_norgrimlings_lowlod	1	1	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dlc06_dwf_warriors_longbeard_great_axe_grumblers		dwf_warriors_longbeard_great_axe_grumblers	hu3\dwf\dwf_longbeards\low_poly\dwf_warriors_longbeard_grumblers_lowlod	1	1	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dlc06_dwf_warriors_rangers		dwf_warriors_rangers	hu3/dwf/dwf_rangers/imposter/dwf_warriors_rangers_imposter	1	1	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dlc06_dwf_warriors_rangers_bugmans		dwf_warriors_rangers_bugmans	hu3/dwf/dwf_rangers/low_poly/dwf_rangers_bugman_lowlod	1	1	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dlc06_dwf_warriors_rangers_great_weapons		dwf_warriors_rangers_great_weapons	hu3/dwf/dwf_rangers/imposter/dwf_warriors_rangers_imposter	1	1	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dlc06_dwf_warriors_rangers_ulthars		dwf_warriors_rangers_ulthars	hu3/dwf/dwf_rangers/imposter/dwf_warriors_rangers_imposter	1	1	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dlc06_grn_black_orcs_krimson		grn_black_orcs_krimson02	hu2\grn\grn_orc_black\low_poly\grn_orc_black_killaz_lowlod	1	1.15	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_dlc06_grn_ch_skarsnik		grn_ch_skarsnik		1	1.15	0	
wh_dlc06_grn_ch_wurrzag		grn_ch_wurrzag		1	1.3	0	
wh_dlc06_grn_giant_spider_creepers	VariantMeshes\wh_variantmodels\sp1\grn\grn_giant_spider\body\tech	grn_giant_spider_creepers	sp1\grn\grn_giant_spider\low_poly\grn_giant_spider_creeper_lowlod	1	0.8999999	0.050000004	
wh_dlc06_grn_giant_wolf_howler	VariantMeshes\wh_variantmodels\wf1\grn\grn_giant_wolf\tech	grn_giant_wolf_howler	wf1\grn\grn_giant_wolf\low_poly\grn_wolf_howler_lowlod	1	1	0.050000004	
wh_dlc06_grn_giant_wolf_marauders	VariantMeshes\wh_variantmodels\wf1\grn\grn_giant_wolf\tech	grn_giant_wolf_marauders	wf1\grn\grn_giant_wolf\low_poly\grn_wolf_marauder_lowlod	1	1	0.050000004	
wh_dlc06_grn_goblin_howler_bow		grn_goblin_howler_bow		1	1	0.050000004	
wh_dlc06_grn_goblin_howler_spear		grn_goblin_howler_spear		1	1	0.050000004	
wh_dlc06_grn_goblin_howler_sword		grn_goblin_howler_sword		1	1	0.050000004	
wh_dlc06_grn_goblin_nasty_skulker		grn_goblin_nasty_skulker	hu5\grn\grn_nasty_skulkers\low_poly\grn_nasty_skulkers_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_dlc06_grn_goblin_squig_hopper		grn_goblin_squig_hopper		1	1	0	
wh_dlc06_grn_great_cave_squig		grn_great_cave_squig	rp2\grn\grn_squig_herd\low_poly\grn_squig_lowlod	1	1.2	0	
wh_dlc06_grn_great_cave_squig_campaign	VariantMeshes/wh_variantmodels/rp2/grn/grn_squig_warboss/tech/	grn_great_cave_squig		1	1.2	0	
wh_dlc06_grn_night_goblin_boyz		grn_night_goblin_boyz	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_boyz_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_dlc06_grn_night_goblin_durket		grn_night_goblin_durket	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_durket_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_dlc06_grn_night_goblin_looney		grn_night_goblin_looney	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_loony_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_dlc06_grn_night_goblin_rusty		grn_night_goblin_rusty	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_rusty_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_dlc06_grn_night_goblin_warboss		grn_night_goblin_warboss		1	1.2	0.050000004	
wh_dlc06_grn_night_goblin_warboss_campaign_01		grn_night_goblin_warboss_campaign_01		1	1.2	0	
wh_dlc06_grn_night_goblin_warboss_campaign_02		grn_night_goblin_warboss_campaign_02		1	1.2	0	
wh_dlc06_grn_night_goblin_warboss_campaign_03		grn_night_goblin_warboss_campaign_03		1	1.2	0	
wh_dlc06_grn_night_goblin_warboss_campaign_04		grn_night_goblin_warboss_campaign_04		1	1.2	0	
wh_dlc06_grn_savage_orc_boar_boyz_big_uns_mob		grn_orc_boar_boyz_big_uns_mob	hu2\grn\grn_orc_boyz\imposter\grn_orc_boyz_imposter	1	1	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_dlc06_grn_spider_hatchlings	VariantMeshes\wh_variantmodels\sp1\grn\grn_arachnorok\tech	grn_venom_queen_hatchlings		1	0.5	0.050000004	
wh_dlc06_grn_squig		grn_squig	rp2\grn\grn_squig_herd\low_poly\grn_squig_lowlod	1	1.2	0.050000004	
wh_dlc06_grn_squig_saddle		grn_squig_saddle	rp2\grn\grn_squig_herd\low_poly\grn_squig_lowlod	1	1	0	
wh_dlc06_grn_venom_queen	VariantMeshes\wh_variantmodels\sp1\grn\grn_arachnorok\tech	grn_venom_queen		1	4	0	
wh_dlc06_grn_warboar_big_uns_mob	VariantMeshes\wh_variantmodels\bo1\grn\grn_warboar\tech	grn_warboar_big_uns_mob	bo1\grn\grn_warboar\low_poly\grn_boar_lowlod	1	1.1	0.010000002	
wh_dlc06_grn_warboar_spleenrippa	VariantMeshes\wh_variantmodels\bo1\grn\grn_warboar\tech	grn_warboar_spleenrippa	bo1\grn\grn_warboar\low_poly\grn_boar_savage_lowlod	1	1.2	0	
wh_dlc07_brt_alberic_bordeleaux		brt_alberic_bordeleaux		1	1.2	0.050000004	
wh_dlc07_brt_battle_pilgrims		brt_battle_pilgrims		1	1	0.050000004	
wh_dlc07_brt_ch_fay_enchantress		brt_ch_fay_enchantress		1	1.1	0.050000004	
wh_dlc07_brt_ch_green_knight		brt_ch_green_knight		1	1.2	0	
wh_dlc07_brt_foot_squires		brt_foot_squire		1	1	0.050000004	
wh_dlc07_brt_grail_guardians		brt_grail_guardians	hu1\brt\brt_grail_knights\low_poly\brt_grail_knights_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc07_brt_grail_reliquae		brt_grail_reliquae		1	1	0	
wh_dlc07_brt_knights_errant		brt_knights_errant		1	1	0.050000004	
wh_dlc07_brt_men_at_arms		brt_men_at_arms		1	1	0.050000004	
wh_dlc07_brt_men_at_arms_shield		brt_men_at_arms_shield		1	1	0.050000004	
wh_dlc07_brt_prophetess_campaign_01		brt_prophetess_campaign_01		1	1.15	0	
wh_dlc07_brt_prophetess_campaign_02		brt_prophetess_campaign_02		1	1.15	0	
wh_dlc07_brt_prophetess_campaign_03		brt_prophetess_campaign_03		1	1.15	0	
wh_dlc07_brt_prophetess_campaign_04		brt_prophetess_campaign_04		1	1.15	0	
wh_dlc07_brt_questing_knight_warhorse	VariantMeshes\wh_variantmodels\hr1\brt\brt_horse\tech	brt_questing_knight_warhorse		1	1	0.050000004	
wh_dlc07_brt_questing_knights		brt_questing_knight		1	1	0.050000004	
wh_dlc07_brt_shadowsteed		brt_shadowsteed		1	1	0	
wh_dlc07_brt_shadowsteed_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	brt_shadowsteed		1	1	0	
wh_dlc07_brt_silvaron	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	brt_silvaron		1	1	0	
wh_dlc07_brt_spearmen_at_arms		brt_spearmen_at_arms		1	1	0.050000004	
wh_dlc08_bst_mon_cygor_boss		bst_cygors		1	1.5	0	
wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss		chs_dragon_ogre_shaggoth	ce2\chaos\chs_dragon_ogre\low_poly\chs_dragon_ogre_lowlod	1	2.25	0	
wh_dlc08_grn_mon_giant_boss		grn_giant		1	1.5	0	
wh_dlc08_nor_ch_throgg		nor_cha_throgg		1	1	0	
wh_dlc08_nor_cha_shaman_sorcerer		nor_cha_shaman_sorcerer		1	1.15	0.050000004	
wh_dlc08_nor_cha_shaman_sorcerer_campaign_01		nor_cha_shaman_sorcerer_campaign_01		1	1.15	0.050000004	
wh_dlc08_nor_cha_shaman_sorcerer_campaign_02		nor_cha_shaman_sorcerer_campaign_02		1	1.15	0.050000004	
wh_dlc08_nor_cha_shaman_sorcerer_campaign_03		nor_cha_shaman_sorcerer_campaign_03		1	1.15	0.050000004	
wh_dlc08_nor_cha_skin_wolf_werekin		nor_cha_skin_wolf_werekin		1	1.3499999	0	
wh_dlc08_nor_cha_skin_wolf_werekin_campaign_01		nor_cha_skin_wolf_werekin_campaign_01		1	1	0.050000004	
wh_dlc08_nor_cha_skin_wolf_werekin_campaign_02		nor_cha_skin_wolf_werekin_campaign_02		1	1	0.050000004	
wh_dlc08_nor_cha_skin_wolf_werekin_campaign_03		nor_cha_skin_wolf_werekin_campaign_03		1	1	0.050000004	
wh_dlc08_nor_cha_wulfrik		nor_cha_wulfrik		1	1.2	0	
wh_dlc08_nor_cha_wulfrik_no_shield		nor_cha_wulfrik_no_shield		1	1.2	0	
wh_dlc08_nor_fimir_axe		nor_fimir_axe		1	1	0	
wh_dlc08_nor_fimir_balefiend		nor_cha_fimir_balefiend		1	1	0	
wh_dlc08_nor_fimir_balefiend_campaign_01		nor_cha_fimir_balefiend_campaign_01		1	1	0	
wh_dlc08_nor_fimir_balefiend_campaign_02		nor_cha_fimir_balefiend_campaign_02		1	1	0	
wh_dlc08_nor_fimir_balefiend_campaign_03		nor_cha_fimir_balefiend_campaign_03		1	1	0	
wh_dlc08_nor_fimir_great_weapons		nor_fimir_great_weapons		1	1	0	
wh_dlc08_nor_frost_wyrm	VariantMeshes\_VariantModels\dragon01b\chs\chs_chaos_dragon\tech	nor_frost_wyrm		1	1	0	
wh_dlc08_nor_giant		nor_giant		1	1	0	
wh_dlc08_nor_marauder_champion		nor_marauder_champion		1	1	0.050000004	
wh_dlc08_nor_marauder_champion_great_mace		nor_marauder_champion_great_mace		1	1	0.050000004	
wh_dlc08_nor_marauder_dual_axes		nor_marauder_dual_axes		1	0.95	0.050000004	
wh_dlc08_nor_marauder_javelins		nor_marauder_javelins		1	0.95	0.050000004	
wh_dlc08_nor_marauder_spear		nor_marauder_spear		1	0.95	0.050000004	
wh_dlc08_nor_marauder_throwing_axe		nor_marauder_throwing_axe		1	0.95	0.050000004	
wh_dlc08_nor_mon_frost_wyrm_boss	VariantMeshes\_VariantModels\dragon01b\chs\chs_chaos_dragon\tech	nor_frost_wyrm		1	1.5	0	
wh_dlc08_nor_mon_skinwolves		nor_skin_wolf		1	1.15	0	
wh_dlc08_nor_mon_skinwolves_armoured		nor_skin_wolf_armoured		1	1.25	0	
wh_dlc08_nor_mon_war_mammoth_boss		nor_war_mammoth_feral		1	0.65	0.3	
wh_dlc08_nor_norscan_warhorse_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	chs_warhorse	hr1\chs\chs_warhorse\low_poly\chs_warhorse_lowlod	1	1	0.050000004	
wh_dlc08_nor_trolls		nor_trolls		1	0.7	0	
wh_dlc08_nor_war_mammoth_feral		nor_war_mammoth_feral		1	1	0	
wh_dlc08_nor_war_mammoth_howdah	VariantMeshes/wh_variantmodels/hq3/nor/nor_war_mammoth/tech	nor_war_mammoth_howdah		1	1	0	
wh_dlc08_nor_war_mammoth_howdah_campaign	VariantMeshes/wh_variantmodels/hq3/nor/nor_war_mammoth/tech	nor_war_mammoth_howdah_lord		1	1	0	
wh_dlc08_nor_war_mammoth_howdah_lord	VariantMeshes/wh_variantmodels/hq3/nor/nor_war_mammoth/tech	nor_war_mammoth_howdah_lord		1	1	0	
wh_dlc08_nor_war_mammoth_warshrine	VariantMeshes/wh_variantmodels/hq3/nor/nor_war_mammoth/tech	nor_war_mammoth_warshrine		1	1	0	
wh_dlc08_nor_war_wolf		nor_war_wolf		1	1.5	0	
wh_dlc08_vmp_mon_terrorgheist_boss	VariantMeshes\wh_variantmodels\bi2\vmp\vmp_terrorgheist\tech	vmp_terrorgheist		1	2	0	
wh_dlc08_wef_forest_dragon_boss	VariantMeshes\wh_variantmodels\dr1\wef\wef_forest_dragon\tech	wef_forest_dragon		1	1.5	0	
wh_dlc08_wef_mon_treeman_boss		wef_treeman		1	1	0.050000004	
wh_dwf_artillerymen		dwf_artillerymen	hu3\dwf\dwf_artillerymen\low_poly\dwf_artillery_crew_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_ch_lord		dwf_lord		1	1.15	0.050000004	
wh_dwf_ch_lord_campaign_01		dwf_lord_campaign_01		1	1.15	0.050000004	
wh_dwf_ch_lord_campaign_02		dwf_lord_campaign_02		1	1.15	0.050000004	
wh_dwf_ch_lord_campaign_03		dwf_lord_campaign_03		1	1.15	0.050000004	
wh_dwf_ch_lord_campaign_04		dwf_lord_campaign_04		1	1.15	0.050000004	
wh_dwf_ch_lord_campaign_05		dwf_lord_campaign_05		1	1.15	0.050000004	
wh_dwf_ch_master_engineer		dwf_master_engineer		1	1.15	0.050000004	
wh_dwf_ch_master_engineer_campaign_01		dwf_master_engineer_campaign_01		1	1.15	0.050000004	
wh_dwf_ch_master_engineer_campaign_02		dwf_master_engineer_campaign_02		1	1.15	0.050000004	
wh_dwf_ch_runesmith		dwf_runesmith		1	1.15	0.050000004	
wh_dwf_ch_runesmith_campaign_01		dwf_runesmith_campaign_01		1	1.15	0.050000004	
wh_dwf_ch_runesmith_campaign_02		dwf_runesmith_campaign_02		1	1.15	0.050000004	
wh_dwf_ch_runesmith_campaign_03		dwf_runesmith_campaign_03		1	1.15	0.050000004	
wh_dwf_ch_runesmith_campaign_04		dwf_runesmith_campaign_04		1	1.15	0.050000004	
wh_dwf_ch_runesmith_campaign_05		dwf_runesmith_campaign_05		1	1.15	0.050000004	
wh_dwf_ch_thane		dwf_thane		1	1.15	0.050000004	
wh_dwf_ch_thane_campaign_01		dwf_thane_campaign_01		1	1.15	0.050000004	
wh_dwf_ch_thane_campaign_02		dwf_thane_campaign_02		1	1.15	0.050000004	
wh_dwf_ch_thane_campaign_03		dwf_thane_campaign_03		1	1.15	0.050000004	
wh_dwf_ch_thorgrim		dwf_throne_of_power		1	1.1	0	
wh_dwf_ch_ungrim		dwf_ch_ungrim		1	1.15	0.050000004	
wh_dwf_gyrobomber		dwf_gyrobomber		1	1	0.050000004	
wh_dwf_gyrocopter		dwf_gyrocopter		1	1	0.050000004	
wh_dwf_gyrocopter_brimstone		dwf_gyrocopter_brimstone		1	1	0.050000004	
wh_dwf_hammerers		dwf_hammerers	hu3/dwf/dwf_hammerers/low_poly/dwf_hammerers_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_irondrakes		dwf_irondrakes	hu3/dwf/dwf_irondrakes/low_poly/dwf_irondrakes_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_irondrakes_trollhammer_torpedo		dwf_irondrakes_trollhammer_torpedo	hu3/dwf/dwf_irondrakes/low_poly/dwf_irondrakes_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_miners		dwf_miners	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_miners_blasting_charges		dwf_miners_blasting_charges	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_quarrellers		dwf_quarrellers	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_quarrellers_great_axe		dwf_quarrellers_great_axe	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_slayers		dwf_slayers	hu3/dwf/dwf_slayers/low_poly/dwf_slayers_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_throne_of_power	VariantMeshes\_VariantModels\throne01\dwf\dwf_throneofpower\tech	dwf_throne_of_power		1	1	0.050000004	
wh_dwf_thunderers		dwf_thunderers	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_warriors		dwf_warriors	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_warriors_great_weapons		dwf_warriors_great_weapons	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_great_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_warriors_ironbreakers		dwf_warriors_ironbreakers	hu3/dwf/dwf_ironbreakers/low_poly/dwf_ironbreakers_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_warriors_longbeard		dwf_warriors_longbeard	hu3\dwf\dwf_longbeards\low_poly\dwf_warriors_longbeard_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_dwf_warriors_longbeard_great_axe		dwf_warriors_longbeard_great_axe	hu3\dwf\dwf_longbeards\low_poly\dwf_warriors_longbeard_great_lowlod	1	0.95	0.050000004	hu3/dwf/dwf_warriors/low_poly/super_imposter
wh_emp_acolyte		emp_acolyte		1	1	0.050000004	
wh_emp_acolyte_staff_ball		emp_acolyte_staff_ball		1	1	0.050000004	
wh_emp_artillery_crew		emp_artillery_crew	hu1/emp/low_poly/emp_artillery_crew	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_ch_balthasar		emp_ch_balthasar		1	1.2	0.050000004	
wh_emp_ch_captains		emp_captains		1	1.15	0.050000004	
wh_emp_ch_captains_campaign_01		emp_captains_campaign_01		1	1.15	0.050000004	
wh_emp_ch_captains_campaign_02		emp_captains_campaign_02		1	1.15	0.050000004	
wh_emp_ch_captains_lance		emp_captains		1	1.15	0.050000004	
wh_emp_ch_generals		emp_generals		1	1.15	0.050000004	
wh_emp_ch_generals_campaign_01		emp_generals_campaign_01		1	1.15	0.050000004	
wh_emp_ch_generals_campaign_02		emp_generals_campaign_02		1	1.15	0.050000004	
wh_emp_ch_generals_campaign_03		emp_generals_campaign_03		1	1.15	0.050000004	
wh_emp_ch_generals_campaign_04		emp_generals_campaign_04		1	1.15	0.050000004	
wh_emp_ch_generals_campaign_05		emp_generals_campaign_05		1	1.15	0.050000004	
wh_emp_ch_generals_lance		emp_generals		1	1.15	0.050000004	
wh_emp_ch_karl		emp_ch_karl		1	1.2	0.050000004	
wh_emp_ch_karl_2h_hammer		emp_ch_karl_2h_hammer		1	1.2	0.050000004	
wh_emp_ch_warrior_priest		emp_warrior_priest		1	1.15	0.050000004	
wh_emp_ch_warrior_priest_campaign_01		emp_warrior_priest_campaign_01		1	1.15	0.050000004	
wh_emp_ch_warrior_priest_campaign_02		emp_warrior_priest_campaign_02		1	1.15	0.050000004	
wh_emp_ch_warrior_priest_campaign_03		emp_warrior_priest_campaign_03		1	1.15	0.050000004	
wh_emp_ch_warrior_priest_campaign_04		emp_warrior_priest_campaign_04		1	1.15	0.050000004	
wh_emp_ch_witch_hunter		emp_witch_hunter		1	1.15	0.050000004	
wh_emp_ch_witch_hunter_campaign_01		emp_witch_hunter_campaign_01		1	1.15	0.050000004	
wh_emp_ch_witch_hunter_campaign_02		emp_witch_hunter_campaign_02		1	1.15	0.050000004	
wh_emp_ch_witch_hunter_campaign_03		emp_witch_hunter_campaign_03		1	1.15	0.050000004	
wh_emp_ch_witch_hunter_campaign_04		emp_witch_hunter_campaign_04		1	1.15	0.050000004	
wh_emp_ch_witch_hunter_campaign_05		emp_witch_hunter_campaign_05		1	1.15	0.050000004	
wh_emp_ch_wizard_fire		emp_wizard_fire		1	1.15	0.050000004	
wh_emp_ch_wizard_fire_campaign_01		emp_wizard_fire_campaign_01		1	1.15	0.050000004	
wh_emp_ch_wizard_fire_campaign_02		emp_wizard_fire_campaign_02		1	1.15	0.050000004	
wh_emp_ch_wizard_fire_campaign_03		emp_wizard_fire_campaign_03		1	1.15	0.050000004	
wh_emp_ch_wizard_heavens		emp_wizard_heavens		1	1.15	0.050000004	
wh_emp_ch_wizard_light		emp_wizard_light		1	1.15	0.050000004	
wh_emp_ch_wizard_light_campaign_01		emp_wizard_light_campaign_01		1	1.15	0.050000004	
wh_emp_ch_wizard_light_campaign_02		emp_wizard_light_campaign_02		1	1.15	0.050000004	
wh_emp_ch_wizard_light_campaign_03		emp_wizard_light_campaign_03		1	1.15	0.050000004	
wh_emp_deathclaw	VariantMeshes\wh_variantmodels\bc2\emp\emp_deathclaw\tech	emp_deathclaw		1	1.8329998	0	
wh_emp_demigryph		emp_demigryph	bc2\emp\emp_demigryph\low_poly\emp_demigryph_lowlod	1	1	0.050000004	
wh_emp_empire_knights		emp_empire_knights	hu1/emp/low_poly/emp_reiksguard_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_greatswords		emp_greatswords	hu1\emp\low_poly\emp_greatswords_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_imperial_griffon	VariantMeshes\wh_variantmodels\bc2\emp\emp_imperial_griffon\tech	emp_imperial_griffon		1	1.667	0	
wh_emp_knights_demigryph_halberd		emp_knights_demigryph_halberd	hu1\emp\low_poly\emp_demigryph_knight_halbred_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_knights_demigryph_lance		emp_knights_demigryph_lance	hu1\emp\low_poly\emp_demigryph_knight_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_knights_reiksguard		emp_knights_reiksguard	hu1/emp/low_poly/emp_reiksguard_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_outriders		emp_outriders	hu1/emp/low_poly/emp_outrider_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_outriders_grenade_launcher		emp_outriders_grenade_launcher	hu1/emp/low_poly/emp_outrider_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_pegasus		emp_pegasus		1	1	0.050000004	
wh_emp_pegasus_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	emp_pegasus		1	1	0	
wh_emp_pistoliers_brace_pistols		emp_pistoliers_brace_pistols	hu1\emp\low_poly\emp_young_nobles_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_state_troops		emp_state_troops	hu1\emp\low_poly\empire_state_troops_sword_shield_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_state_troops_crossbowmen		emp_state_troops_crossbowmen	hu1\emp\low_poly\emp_state_troops_handgunners_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_state_troops_halberdiers		emp_state_troops_halberdiers	hu1\emp\low_poly\emp_state_troops_halberdiers_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
