building_set_to_building_junctions_tables	0
building_chain	building_level	building_set	exclude
wh_dlc06_GREENSKIN_outpostnorsca_minor_skarsnik		wh_main_set_settlement_minor	false
wh_dlc06_GREENSKIN_outpostnorsca_minor_wurrzag		wh_main_set_settlement_minor	false
wh_dlc06_GREENSKIN_settlement_minor_coast_skarsnik		wh_main_set_settlement_minor	false
wh_dlc06_GREENSKIN_settlement_minor_coast_wurrzag		wh_main_set_settlement_minor	false
wh_dlc06_GREENSKIN_settlement_minor_skarsnik		wh_main_set_settlement_minor	false
wh_dlc06_GREENSKIN_settlement_minor_wurrzag		wh_main_set_settlement_minor	false
wh_main_BRETONNIA_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh_main_BRETONNIA_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh_main_BRETONNIA_settlement_minor		wh_main_set_settlement_minor	false
wh_main_BRETONNIA_settlement_minor_coast		wh_main_set_settlement_minor	false
wh_main_DWARFS_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh_main_DWARFS_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh_main_DWARFS_settlement_minor		wh_main_set_settlement_minor	false
wh_main_EMPIRE_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh_main_EMPIRE_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh_main_EMPIRE_settlement_minor		wh_main_set_settlement_minor	false
wh_main_EMPIRE_settlement_minor_coast		wh_main_set_settlement_minor	false
wh_main_GREENSKIN_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh_main_GREENSKIN_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh_main_GREENSKIN_settlement_minor		wh_main_set_settlement_minor	false
wh_main_GREENSKIN_settlement_minor_coast		wh_main_set_settlement_minor	false
wh_main_GRN-DWF_settlement_minor_chaosruin		wh_main_set_settlement_minor	false
wh_main_GRN-DWF_settlement_minor_chaosruin_coast		wh_main_set_settlement_minor	false
wh_main_HUMAN_outpostnorsca_minor_chaosruin		wh_main_set_settlement_minor	false
wh_main_HUMAN_outpostnorsca_minor_chaosruin_coast		wh_main_set_settlement_minor	false
wh_main_HUMAN_settlement_minor_chaosruin		wh_main_set_settlement_minor	false
wh_main_HUMAN_settlement_minor_chaosruin_coast		wh_main_set_settlement_minor	false
wh_main_HUMAN_settlement_minor_vampireruin		wh_main_set_settlement_minor	false
wh_main_NORSCA_outpost_minor_human		wh_main_set_settlement_minor	false
wh_main_NORSCA_outpost_minor_human_coast		wh_main_set_settlement_minor	false
wh_main_NORSCA_settlement_minor		wh_main_set_settlement_minor	false
wh_main_NORSCA_settlement_minor_coast		wh_main_set_settlement_minor	false
wh_main_NORSCA_settlement_minor_coast_norscaruin_khorne		wh_main_set_settlement_minor	false
wh_main_NORSCA_settlement_minor_coast_norscaruin_nurgle		wh_main_set_settlement_minor	false
wh_main_NORSCA_settlement_minor_coast_norscaruin_slaanesh		wh_main_set_settlement_minor	false
wh_main_NORSCA_settlement_minor_coast_norscaruin_tzeentch		wh_main_set_settlement_minor	false
wh_main_NORSCA_settlement_minor_norscaruin_khorne		wh_main_set_settlement_minor	false
wh_main_NORSCA_settlement_minor_norscaruin_nurgle		wh_main_set_settlement_minor	false
wh_main_NORSCA_settlement_minor_norscaruin_slaanesh		wh_main_set_settlement_minor	false
wh_main_NORSCA_settlement_minor_norscaruin_tzeentch		wh_main_set_settlement_minor	false
wh_main_SAVAGEORC_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh_main_SAVAGEORC_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh_main_SAVAGEORC_settlement_minor		wh_main_set_settlement_minor	false
wh_main_SAVAGEORC_settlement_minor_coast		wh_main_set_settlement_minor	false
wh_main_VAMPIRES_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh_main_VAMPIRES_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh_main_VAMPIRES_settlement_minor		wh_main_set_settlement_minor	false
wh_main_VAMPIRES_settlement_minor_coast		wh_main_set_settlement_minor	false
wh_main_settlement_minor_coast_norscaruin_khorne		wh_main_set_settlement_minor	false
wh_main_settlement_minor_coast_norscaruin_nurgle		wh_main_set_settlement_minor	false
wh_main_settlement_minor_coast_norscaruin_slaanesh		wh_main_set_settlement_minor	false
wh_main_settlement_minor_coast_norscaruin_tzeentch		wh_main_set_settlement_minor	false
wh_main_settlement_minor_norscaruin_khorne		wh_main_set_settlement_minor	false
wh_main_settlement_minor_norscaruin_nurgle		wh_main_set_settlement_minor	false
wh_main_settlement_minor_norscaruin_slaanesh		wh_main_set_settlement_minor	false
wh_main_settlement_minor_norscaruin_tzeentch		wh_main_set_settlement_minor	false
wh_main_wef_settlement_minor_coast_norscaruin_khorne		wh_main_set_settlement_minor	false
wh_main_wef_settlement_minor_coast_norscaruin_nurgle		wh_main_set_settlement_minor	false
wh_main_wef_settlement_minor_coast_norscaruin_slaanesh		wh_main_set_settlement_minor	false
wh_main_wef_settlement_minor_coast_norscaruin_tzeentch		wh_main_set_settlement_minor	false
wh_main_wef_settlement_minor_norscaruin_khorne		wh_main_set_settlement_minor	false
wh_main_wef_settlement_minor_norscaruin_nurgle		wh_main_set_settlement_minor	false
wh_main_wef_settlement_minor_norscaruin_slaanesh		wh_main_set_settlement_minor	false
wh_main_wef_settlement_minor_norscaruin_tzeentch		wh_main_set_settlement_minor	false
wh2_main_VAMPIRES_raisedead		wh_main_set_vampire_defence	false
wh2_main_vmp_defence_norsca		wh_main_set_vampire_defence	false
wh_main_VAMPIRES_garrison		wh_main_set_vampire_defence	false
wh_main_VAMPIRES_walls		wh_main_set_vampire_defence	false
wh_main_VAMPIRES_balefire		wh_main_set_vampire_economy	false
wh_main_VAMPIRES_ossuary		wh_main_set_vampire_economy	false
wh_main_VAMPIRES_repression		wh_main_set_vampire_economy	false
wh_main_VAMPIRES_bindingcircle		wh_main_set_vampire_military_recruitment	false
wh_main_VAMPIRES_cemetary		wh_main_set_vampire_military_recruitment	false
wh_main_VAMPIRES_forest		wh_main_set_vampire_military_recruitment	false
wh_pro02_VAMPIRES_isabella_unique		wh_main_set_vampire_military_recruitment	false
wh2_main_VAMPIRES_terrorgheists		wh_main_set_vampire_military_support	false
wh2_main_VAMPIRES_wraiths		wh_main_set_vampire_military_support	false
wh_main_VAMPIRES_armoury		wh_main_set_vampire_military_support	false
wh_main_VAMPIRES_necromancers		wh_main_set_vampire_military_support	false
wh_main_VAMPIRES_vampires		wh_main_set_vampire_military_support	false
wh_main_special_college_of_magic_vampires		wh_main_set_vampire_military_support	false
