cdir_events_dilemma_option_junctions_tables	2
dilemma_key	id	option_key	value
wh_dlc05_wef_the_great_stag	33295	VAR_CHANCE	5
wh2_main_dilemma_treasure_hunt_dwarfen_vaults	33298	GEN_CND_HUMAN	
wh_dlc05_wef_the_night_glens	33303	VAR_CHANCE	5
wh_dlc05_wef_vaults_of_winter	33306	VAR_CHANCE	5
wh2_main_dilemma_treasure_hunt_effigy_to_gork_or_mork	33307	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_effigy_to_gork_or_mork	33310	VAR_CHANCE	100
wh_dlc05_wef_asrai_asur_druchii	33315	CND_CULTURE	wh_dlc05_wef_wood_elves
wh2_main_dilemma_treasure_hunt_effigy_to_gork_or_mork	33316	GEN_CND_HUMAN	
wh_dlc05_wef_children_of_eternity	33324	CND_CULTURE	wh_dlc05_wef_wood_elves
wh_dlc05_wef_festival_of_the_equinox	33327	CND_CULTURE	wh_dlc05_wef_wood_elves
wh_dlc05_wef_heavens_or_the_underworld	33330	CND_CULTURE	wh_dlc05_wef_wood_elves
wh2_main_dilemma_treasure_hunt_flooded_armoury	33331	VAR_CHANCE	100
wh_dlc05_wef_shape_shifters	33333	CND_CULTURE	wh_dlc05_wef_wood_elves
wh2_main_dilemma_treasure_hunt_flooded_armoury	33336	VAR_FOLLOWUP_CHANCE	100
wh_dlc05_wef_the_dreaming_wood	33337	CND_CULTURE	wh_dlc05_wef_wood_elves
wh2_main_dilemma_treasure_hunt_flooded_armoury	33341	GEN_CND_HUMAN	
wh_dlc05_wef_the_fate_of_the_body	33343	CND_CULTURE	wh_dlc05_wef_wood_elves
wh_dlc05_wef_the_great_stag	33347	CND_CULTURE	wh_dlc05_wef_wood_elves
wh2_main_dilemma_treasure_hunt_graveyard	33348	GEN_TARGET_MODEL	
wh_dlc05_wef_the_night_glens	33351	CND_CULTURE	wh_dlc05_wef_wood_elves
wh2_main_dilemma_treasure_hunt_graveyard	33352	VAR_CHANCE	100
wh_dlc05_wef_vaults_of_winter	33353	CND_CULTURE	wh_dlc05_wef_wood_elves
wh2_main_dilemma_treasure_hunt_graveyard	33356	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_graveyard	33361	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_halls_of_the_lizardmen	33371	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_hidden_chaos_shrine	33390	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_hidden_chaos_shrine	33395	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_hidden_chaos_shrine	33400	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_hidden_chaos_shrine	33406	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_hidden_tunnel	33411	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_hidden_tunnel	33420	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_hidden_tunnel	33428	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_hidden_tunnel	33432	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_lone_wanderer	33441	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_lone_wanderer	33445	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_lone_wanderer	33448	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_lone_wanderer	33454	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_mechanical_automaton	33456	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_mechanical_automaton	33462	VAR_CHANCE	100
wh2_dlc11_vor_cst_dilemma_ocean_of_opportunities	334640789	CND_CULTURE	wh2_dlc11_cst_vampire_coast
wh2_main_hef_intrigue_favour_of_the_phoenix	334704624	CND_FACTION	wh2_main_hef_eataine
wh2_main_dilemma_treasure_hunt_mechanical_automaton	33473	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_picked_clean	33483	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_picked_clean	33488	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_test_of_loyalty	334914145	CND_CULTURE	wh2_main_skv_skaven
wh2_main_dilemma_treasure_hunt_picked_clean	33497	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_rebel_army	33499	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_def_black_dragon_egg_1	335017360	CND_CULTURE	wh2_main_def_dark_elves
wh2_main_dilemma_treasure_hunt_rebel_army	33504	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_rebel_army	33508	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_scavengers	33523	VAR_CHANCE	100
wh_dlc05_wef_the_dreaming_wood	33528	CND_FIRST_ROUND	8
wh_dlc05_wef_the_great_stag	33531	CND_FIRST_ROUND	14
wh_dlc05_wef_the_great_stag	33532	CND_MIN_TREASURY	1000
wh_dlc05_wef_the_fate_of_the_body	33533	CND_CAN_RECRUIT_UNIT	wh_dlc05_wef_inf_dryads_0
wh_dlc05_wef_shape_shifters	33538	GEN_CND_FACTION	wh_main_brt_parravon
wh_dlc05_wef_shape_shifters	33540	GEN_CND_DIPLOMACY_AVAILABLE	
wh2_main_dilemma_treasure_hunt_she_daemon_lair	33542	GEN_TARGET_MODEL	
wh_dlc05_wef_heavens_or_the_underworld	33545	CND_FIRST_ROUND	12
wh_dlc05_wef_heavens_or_the_underworld	33547	CND_UNIQUE	
wh2_main_dilemma_treasure_hunt_she_daemon_lair	33549	VAR_CHANCE	100
wh_dlc05_wef_children_of_eternity	33553	CND_CAN_RECRUIT_UNIT	wh_dlc05_wef_inf_dryads_0
wh2_main_dilemma_treasure_hunt_she_daemon_lair	33554	GEN_CND_HUMAN	
wh_dlc05_wef_vaults_of_winter	33557	CND_FIRST_ROUND	15
wh_dlc05_wef_the_night_glens	33561	CND_HAS_AGENT	wizard
wh_dlc05_wef_festival_of_the_equinox	33562	CND_CAN_RECRUIT_UNIT	wh_dlc05_wef_inf_wardancers_0
wh2_main_dilemma_treasure_hunt_shrine_to_nagash	33563	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_shrine_to_nagash	33565	VAR_CHANCE	100
wh_dlc05_wef_shape_shifters	33568	GEN_CND_NOT_WAR	
wh2_main_dilemma_treasure_hunt_shrine_to_nagash	33569	VAR_FOLLOWUP_CHANCE	100
wh_dlc05_wef_shape_shifters	33573	CND_FIRST_ROUND	4
wh2_main_dilemma_treasure_hunt_shrine_to_nagash	33574	GEN_CND_HUMAN	
wh_dlc05_wef_asrai_asur_druchii	33580	CND_ROUNDS_UNTIL_NEXT	35
wh2_main_dilemma_treasure_hunt_skaven_ambush	33582	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_skaven_ambush	33585	VAR_CHANCE	100
wh_dlc05_wef_children_of_eternity	33586	CND_ROUNDS_UNTIL_NEXT	35
wh2_main_dilemma_treasure_hunt_skaven_ambush	33587	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_skaven_ambush	33588	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_skaven_burrow	33593	GEN_TARGET_MODEL	
wh_dlc05_wef_festival_of_the_equinox	33594	CND_ROUNDS_UNTIL_NEXT	35
wh_dlc05_wef_heavens_or_the_underworld	33597	CND_ROUNDS_UNTIL_NEXT	35
wh2_main_dilemma_treasure_hunt_skaven_burrow	33600	VAR_CHANCE	100
wh_dlc05_wef_shape_shifters	33605	CND_ROUNDS_UNTIL_NEXT	35
wh2_dlc11_cst_cylostra_the_bordeleaux_flabellum_stage_4	336059486	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_skaven_burrow	33607	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_skaven_burrow	33609	GEN_CND_HUMAN	
wh_dlc05_wef_the_dreaming_wood	33612	CND_ROUNDS_UNTIL_NEXT	35
wh2_main_dilemma_treasure_hunt_slaanesh_fungi	33619	GEN_TARGET_MODEL	
wh_dlc05_wef_the_fate_of_the_body	33621	CND_ROUNDS_UNTIL_NEXT	35
wh2_main_dilemma_treasure_hunt_slaanesh_fungi	33625	VAR_CHANCE	100
wh_dlc05_wef_the_great_stag	33627	CND_ROUNDS_UNTIL_NEXT	35
wh2_main_dilemma_treasure_hunt_slaanesh_fungi	33628	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_slaanesh_fungi	33629	GEN_CND_HUMAN	
wh_dlc05_wef_the_night_glens	33635	CND_ROUNDS_UNTIL_NEXT	35
wh_dlc05_wef_vaults_of_winter	33640	CND_ROUNDS_UNTIL_NEXT	35
wh_dlc07_brt_final_battle_choice	33645	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_spider_nest	33647	VAR_FOLLOWUP_CHANCE	100
wh_dlc07_brt_final_battle_choice	33652	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_spider_nest	33656	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_the_tattered_library	33658	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_the_tattered_library	33663	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_the_tattered_library	33667	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_the_tattered_library	33672	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_the_underworld_sea	33680	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_the_underworld_sea	33683	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_the_underworld_sea	33687	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy	33688	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy	33693	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy	33699	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy	33702	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_trapped_survivor	33712	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_trapped_survivor	33713	VAR_CHANCE	100
wh_dlc07_brt_qb_alberic_trident_of_manann_stage_5	33722	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_trapped_survivor	33723	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_trapped_survivor	33724	GEN_CND_HUMAN	
wh_dlc07_brt_qb_alberic_trident_of_manann_stage_5	33728	VAR_CHANCE	100
wh_dlc07_brt_qb_alberic_trident_of_manann_stage_5	33733	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_trapped_vault	33734	GEN_TARGET_MODEL	
wh_dlc07_brt_the_price_of_chivalry	33735	CND_CULTURE	wh_main_brt_bretonnia
wh2_main_dilemma_treasure_hunt_trapped_vault	33744	VAR_CHANCE	100
wh_dlc07_brt_the_price_of_chivalry	33749	CND_FIRST_ROUND	10
wh_dlc07_brt_the_price_of_chivalry	33751	CND_ROUNDS_UNTIL_NEXT	45
wh_dlc07_brt_the_price_of_chivalry	33753	VAR_CHANCE	4
wh2_main_dilemma_treasure_hunt_trapped_vault	33754	VAR_FOLLOWUP_CHANCE	100
wh_dlc07_brt_the_price_of_chivalry	33757	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_trapped_vault	33763	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_undead	33768	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_undead	33772	VAR_CHANCE	100
wh_dlc07_brt_hidden_statue	33781	CND_CULTURE	wh_main_brt_bretonnia
wh2_main_dilemma_treasure_hunt_undead	33782	GEN_CND_HUMAN	
wh2_main_dilemma_ritual_of_vaul_1	33788	GEN_TARGET_NONE	
wh_dlc07_brt_hidden_statue	33791	CND_FIRST_ROUND	7
wh2_main_dilemma_ritual_of_vaul_1	33796	VAR_CHANCE	100
wh_dlc07_brt_hidden_statue	33797	CND_ROUNDS_UNTIL_NEXT	40
wh_dlc07_brt_hidden_statue	33806	VAR_CHANCE	7
wh_dlc07_brt_hidden_statue	33807	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_slaanesh_fungi	33808	CND_NOT_RELIGION	wh_main_religion_chaos
wh2_main_dilemma_treasure_hunt_hidden_chaos_shrine	33809	CND_NOT_RELIGION	wh_main_religion_chaos
wh_dlc07_brt_mockery_of_our_vows	33817	CND_CULTURE	wh_main_brt_bretonnia
wh2_main_dilemma_treasure_hunt_shrine_to_nagash	33818	CND_NOT_RELIGION	wh_main_religion_undeath
wh_dlc07_brt_mockery_of_our_vows	33820	CND_FIRST_ROUND	8
wh2_dlc09_tmb_dilemma_eternal_servitude	338222655	CND_ROUNDS_UNTIL_NEXT	40
wh_dlc07_brt_mockery_of_our_vows	33823	CND_ROUNDS_UNTIL_NEXT	40
wh2_main_dilemma_treasure_hunt_she_daemon_lair	33824	CND_NOT_RELIGION	wh_main_religion_chaos
wh_dlc07_brt_mockery_of_our_vows	33833	VAR_CHANCE	3
wh_dlc07_brt_mockery_of_our_vows	33835	GEN_TARGET_NONE	
wh_dlc07_brt_gifted_children	33856	CND_CULTURE	wh_main_brt_bretonnia
wh_dlc07_brt_gifted_children	33864	CND_FIRST_ROUND	7
wh2_main_dilemma_ritual_of_vaul_2	33869	GEN_TARGET_NONE	
wh_dlc07_brt_gifted_children	33872	CND_ROUNDS_UNTIL_NEXT	40
wh2_main_dilemma_ritual_of_vaul_3	33873	GEN_TARGET_NONE	
wh_dlc07_brt_gifted_children	33880	VAR_CHANCE	6
wh2_main_dilemma_ritual_of_vaul_4	33882	GEN_TARGET_NONE	
wh2_main_dilemma_ritual_of_vaul_5	33884	GEN_TARGET_NONE	
wh_dlc07_brt_gifted_children	33890	GEN_TARGET_NONE	
wh2_main_dilemma_ritual_of_vaul_2	33892	VAR_CHANCE	100
wh2_main_dilemma_ritual_of_vaul_4	33905	VAR_CHANCE	100
wh_dlc07_brt_prosperous_harvest	33910	CND_CULTURE	wh_main_brt_bretonnia
wh2_main_dilemma_ritual_of_vaul_5	33915	VAR_CHANCE	100
wh_dlc07_brt_prosperous_harvest	33920	CND_FIRST_ROUND	8
wh_dlc07_brt_prosperous_harvest	33923	CND_ROUNDS_UNTIL_NEXT	50
wh2_main_dilemma_treasure_hunt_barracks	33924	GEN_TARGET_MODEL	
wh_dlc07_brt_prosperous_harvest	33929	VAR_CHANCE	5
wh2_main_dilemma_treasure_hunt_barracks	33932	VAR_CHANCE	100
wh_dlc07_brt_prosperous_harvest	33933	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_dwarfen_vaults	33941	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_effigy_to_gork_or_mork	33946	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_flooded_armoury	33953	GEN_TARGET_MODEL	
wh_dlc07_brt_knowledge_from_the_lady	33955	CND_CULTURE	wh_main_brt_bretonnia
wh2_main_dilemma_treasure_hunt_halls_of_the_lizardmen	33957	GEN_TARGET_MODEL	
wh_dlc07_brt_knowledge_from_the_lady	33960	CND_FIRST_ROUND	7
wh2_main_dilemma_treasure_hunt_halls_of_the_lizardmen	33964	GEN_CND_HUMAN	
wh_dlc07_brt_knowledge_from_the_lady	33968	CND_ROUNDS_UNTIL_NEXT	45
wh2_main_dilemma_treasure_hunt_mechanical_automaton	33971	VAR_FOLLOWUP_CHANCE	100
wh_dlc07_brt_knowledge_from_the_lady	33974	VAR_CHANCE	4
wh_dlc07_brt_knowledge_from_the_lady	33975	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_picked_clean	33981	VAR_CHANCE	100
wh_dlc07_brt_dedicated_service	33984	CND_CULTURE	wh_main_brt_bretonnia
wh_dlc07_brt_dedicated_service	33985	CND_FIRST_ROUND	9
wh2_dlc08_confederate_wh_main_nor_aesling	339872116	GEN_TARGET_FACTION	
wh2_main_dilemma_treasure_hunt_scavengers	33990	GEN_TARGET_MODEL	
wh_dlc07_brt_dedicated_service	33994	CND_ROUNDS_UNTIL_NEXT	45
wh2_main_dilemma_treasure_hunt_scavengers	33995	GEN_CND_HUMAN	
wh2_main_dilemma_treasure_hunt_she_daemon_lair	33997	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_test_of_loyalty	339978704	VAR_CHANCE	100
wh_dlc07_brt_dedicated_service	33998	VAR_CHANCE	3
wh_dlc07_brt_dedicated_service	33999	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_spider_nest	34001	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_the_underworld_sea	34009	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_undead	34013	VAR_FOLLOWUP_CHANCE	100
wh_dlc07_brt_pimples_and_brown_spots	34019	CND_CULTURE	wh_main_brt_bretonnia
wh_dlc07_brt_pimples_and_brown_spots	34021	CND_FIRST_ROUND	10
wh_dlc07_brt_pimples_and_brown_spots	34024	CND_ROUNDS_UNTIL_NEXT	40
wh_dlc07_brt_pimples_and_brown_spots	34026	VAR_CHANCE	3
wh_dlc07_brt_pimples_and_brown_spots	34030	GEN_TARGET_NONE	
wh_dlc07_brt_whispers_of_witchcraft	34050	CND_CULTURE	wh_main_brt_bretonnia
wh2_dlc09_tmb_settra_the_crown_of_nehekhara_stage_3	340573716	GEN_CND_CHARACTER_ID	1472604979
wh_dlc07_brt_whispers_of_witchcraft	34060	CND_FIRST_ROUND	8
wh_dlc07_brt_whispers_of_witchcraft	34064	CND_ROUNDS_UNTIL_NEXT	40
wh_dlc07_brt_whispers_of_witchcraft	34069	VAR_CHANCE	3
wh_dlc07_brt_whispers_of_witchcraft	34070	GEN_TARGET_NONE	
wh_dlc07_brt_a_noble_feast	34080	CND_CULTURE	wh_main_brt_bretonnia
wh_dlc07_brt_a_noble_feast	34089	CND_FIRST_ROUND	7
wh_dlc07_brt_a_noble_feast	34099	CND_ROUNDS_UNTIL_NEXT	40
wh2_dlc11_th_puzzle_4_3	341012349	GEN_TARGET_MODEL	
wh_dlc07_brt_a_noble_feast	34104	VAR_CHANCE	6
wh_dlc07_brt_a_noble_feast	34112	GEN_TARGET_NONE	
wh_dlc07_brt_hunting_grounds	34128	CND_CULTURE	wh_main_brt_bretonnia
wh_dlc07_brt_hunting_grounds	34133	CND_FIRST_ROUND	10
wh2_dlc09_tmb_dilemma_liche_priest	341369950	CND_HAS_AGENT	champion;spy;dignitary;wizard
wh_dlc07_brt_hunting_grounds	34140	CND_ROUNDS_UNTIL_NEXT	40
wh_dlc07_brt_hunting_grounds	34150	VAR_CHANCE	4
wh_dlc07_brt_hunting_grounds	34160	GEN_TARGET_NONE	
wh_dlc07_brt_food_hoarder	34174	CND_CULTURE	wh_main_brt_bretonnia
wh_dlc07_brt_food_hoarder	34176	CND_FIRST_ROUND	9
wh_dlc07_brt_food_hoarder	34179	CND_ROUNDS_UNTIL_NEXT	45
wh_dlc07_brt_food_hoarder	34188	VAR_CHANCE	3
wh_dlc07_brt_food_hoarder	34191	GEN_TARGET_NONE	
wh_main_all_the_migration	34200	CND_CULTURE	wh_main_brt_bretonnia
wh2_dlc09_tmb_dilemma_glorious_structures	342096284	GEN_TARGET_NONE	
wh_main_all_a_stranger_comes	34210	CND_CULTURE	wh_main_brt_bretonnia
wh_main_all_foolish_vainglory	34226	CND_CULTURE	wh_main_brt_bretonnia
wh_main_all_the_gods_are_angry	34233	CND_CULTURE	wh_main_brt_bretonnia
wh_main_all_under_the_dark_moons_glare	34247	CND_CULTURE	wh_main_brt_bretonnia
wh_dlc07_brt_confederation_bastonne	342783386	VAR_CHANCE	100
wh_dlc07_brt_the_price_of_chivalry	34323	CND_FIRST_ROUND	10
wh2_dlc11_cst_dilemma_great_naval_battle	343531131	CND_CULTURE	wh2_dlc11_cst_vampire_coast
wh2_main_def_names_of_power_ar_5_tideofbattle	344088349	GEN_TARGET_MODEL	
wh2_dlc11_th_puzzle_2_4	34510005	GEN_CND_HUMAN	
wh2_main_dilemma_loyalty_def_all_along_the_watch_towers_1	345757824	CND_CULTURE	wh2_main_def_dark_elves
wh2_main_hef_intrigue_the_would_be_suitor	345991202	GEN_CND_DIPLOMACY_AVAILABLE	
wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_1	349181875	VAR_CHANCE	100
wh2_dlc11_th_puzzle_4_4	349637097	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_the_court_of_many_kings	355531205	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_loyalty_positive_def_wrongly_accused	356038205	CND_CULTURE	wh2_main_def_dark_elves
wh2_dlc10_sword_of_khaine_lv2	356135526	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_the_court_of_many_kings	356379912	CND_FACTION	wh2_main_hef_eataine
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	360338357	CND_ROUNDS_UNTIL_NEXT	10
wh_dlc08_nor_eager_for_blood	360416588	CND_FACTION	wh_dlc08_nor_norsca
wh2_dlc11_dilemma_neo_encounter_at_sea_1_a	361294036	VAR_CHANCE	100
wh2_main_dilemma_loyalty_skv_price_of_treachery_1	364158559	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_2_b	364358260	GEN_TARGET_PARENT	
wh2_main_def_names_of_power_ar_2_caravan	366879474	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_def_blessing_of_khaine_1	367605370	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_hef_intrigue_in_fighting	370028877	CND_FACTION	wh2_main_hef_eataine
wh2_main_hef_intrigue_life_in_the_lagoon	370302089	VAR_CHANCE	5
wh2_dlc11_cst_dilemma_salvage_supplies	370797573	VAR_CHANCE	4
wh_dlc08_nor_bestial_servants	37371160	CND_ROUNDS_UNTIL_NEXT	40
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	374726753	VAR_CHANCE	100
wh_dlc08_nor_monster_hunt_2_dilemma_reward	374730985	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_a	376097930	CND_DILEMMA_CHOSEN_FIRST	wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1
wh2_main_dilemma_loyalty_positive_skv_so_so_pretty	378219396	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_def_the_dagger	382844102	VAR_CHANCE	100
wh2_dlc11_cst_dilemma_ocean_of_opportunities	383079346	GEN_TARGET_NONE	
wh2_dlc11_th_puzzle_2_11	384636056	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_the_hunt_and_the_hunter	384981045	CND_FACTION	wh2_main_hef_eataine
wh2_main_dilemma_loyalty_positive_def_the_relic	385300223	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_grand_campaign_victory_arkhan	38876479	GEN_TARGET_NONE	
wh_dlc08_nor_archaon_choice	38969990	CND_FACTION	wh_dlc08_nor_wintertooth
wh2_main_dilemma_loyalty_def_price_of_treachery_1	392059090	GEN_TARGET_MODEL	
wh_dlc08_nor_the_dying_skald	393369910	CND_ROUNDS_UNTIL_NEXT	50
wh2_dlc08_confederate_wh2_main_nor_mung	393573467	VAR_CHANCE	100
wh2_main_hef_intrigue_favour_of_the_phoenix	394071749	CND_CAN_RECRUIT_UNIT_CATEGORY	cavalry
wh2_dlc11_cst_dilemma_grim_tidings	397162743	CND_FIRST_ROUND	20
wh_dlc08_nor_monster_hunt_1_dilemma_reward	397352824	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_def_the_traitors	397838567	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_positive_def_the_relic	398146834	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_skv_dust_it_off	399554145	VAR_CHANCE	100
wh2_main_hef_intrigue_you_can_dance	402829042	CND_FACTION	wh2_main_hef_avelorn
wh2_main_dilemma_loyalty_def_the_purge_1	403212103	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_the_court_of_many_kings	409000011	GEN_CND_SUBCULTURE	wh2_main_sc_hef_high_elves
wh2_dlc11_th_puzzle_4_2	409981629	VAR_FOLLOWUP_CHANCE	100
wh2_dlc11_th_puzzle_1_6	411461158	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	412321877	CND_CULTURE	wh2_main_skv_skaven
wh2_dlc09_tmb_dilemma_crumbling_buildings	413737501	GEN_CND_OWNS	
wh2_main_hef_intrigue_court_of_the_sea	413994871	CND_MIN_TREASURY	3000
wh2_dlc08_confederate_wh2_main_nor_aghol	41438305	GEN_TARGET_FACTION	
wh2_dlc11_dilemma_neo_encounter_at_sea_2_a	414943335	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_positive_skv_so_so_pretty	415336930	VAR_CHANCE	100
wh2_main_lzd_reclaiming_the_lost_world	415464027	GEN_TARGET_NONE	
wh2_dlc11_th_puzzle_3_7	416607287	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_court_of_the_sea	416949680	GEN_CND_DIPLOMACY_AVAILABLE	
wh2_main_lzd_seal_or_strike	417940966	CND_CULTURE	wh2_main_lzd_lizardmen
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	418953830	VAR_CHANCE	100
wh2_main_lzd_war_babies	420886256	VAR_CHANCE	10
wh2_main_def_names_of_power_co_3_smith	422754812	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_positive_def_the_beastmaster	426933471	GEN_TARGET_MODEL	
wh2_main_lzd_charging_in	428077295	VAR_CHANCE	10
wh2_main_dilemma_loyalty_skv_shades_of_grey_1	429015934	VAR_FOLLOWUP_CHANCE	100
wh2_dlc10_sword_of_khaine_lv1	431052620	GEN_TARGET_NONE	
wh2_main_lzd_reclaiming_the_lost_world	431803139	CND_ROUNDS_UNTIL_NEXT	20
wh2_dlc11_dilemma_neo_encounter_at_sea_2_c	431882164	GEN_TARGET_NONE	
wh2_dlc11_th_puzzle_4_1	435020894	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_positive_def_assassin	435344960	CND_ROUNDS_UNTIL_NEXT	10
wh_dlc08_nor_eager_for_blood	435531891	CND_FACTION	wh_dlc08_nor_wintertooth
wh_dlc08_nor_grim_visions	438289038	GEN_TARGET_NONE	
wh2_dlc11_cst_dilemma_great_golden_idol	442778479	GEN_CND_NOT_WAR	
wh2_main_hef_intrigue_court_of_the_sea	442913736	GEN_CND_FACTION	wh2_main_hef_cothique
wh2_main_lzd_skilled_forces	445421558	CND_ROUNDS_UNTIL_NEXT	20
wh2_dlc11_dilemma_neo_encounter_at_sea_2_a	445425100	VAR_CHANCE	100
wh2_dlc11_vor_cst_dilemma_ocean_of_opportunities	445918545	VAR_FOLLOWUP_CHANCE	100
wh_dlc08_nor_avalanche	446209448	CND_FACTION	wh_dlc08_nor_wintertooth
wh2_main_hef_intrigue_favour_of_the_phoenix	448610322	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_treasure_hunt_halls_of_the_lizardmen	448997133	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_the_hunt_and_the_hunter	451619766	GEN_TARGET_FACTION	
wh2_main_dilemma_loyalty_positive_skv_keg_of_boom	458583847	CND_FIRST_ROUND	1
wh2_dlc11_th_puzzle_3_5	462524874	VAR_FOLLOWUP_CHANCE	100
wh2_dlc08_confederate_wh_main_nor_graeling	464474252	VAR_CHANCE	100
