missions_tables	6
generate	key	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised	event_category	set_piece_battle	location_x	location_y	quest_mission	trigger_radius	quest_character	quest_mission_final	sticky_by_default
false	dlc09_main_tmb_settra_early_game_enact_commandment	"Now the province is yours I humbly advise you issue a commandment. All will hear and obey the King of Kings!"\n\nLearn more about commandments [[url:script_link_campaign_commandments]][[tooltip:{{tt:tooltip_campaign_commandments}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Royal Command	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_hero_action_mission	"Now this Hero is bound to your service, sire, I suggest testing them. Give them an order…"\n\nLearn more about heroic actions [[url:script_link_campaign_hero_actions]][[tooltip:{{tt:tooltip_campaign_hero_actions}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Test Them	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_hero_recruitment_mission	"Previous champions, those who existed before your reign, may not be as immediately loyal as your other servants, Great King. But as soon as they witness your mighty will and dominance they will bend their knee and be yours forever more."\n\nLearn more about [[img:icon_hero]][[/img]]Heroes [[url:script_link_campaign_heroes]][[tooltip:{{tt:tooltip_campaign_heroes}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Bend to Your Will	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_hero_technology_mission	"Majesty, have your Liches delve deep into the lost lore. Seek out the dynasties of old and the champions from such eras, so that they may join your cause."\n\nLearn more about dynasties [[url:script_link_campaign_dynasties]][[tooltip:{{tt:tooltip_campaign_dynasties}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Resurrection	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_mortuary_cult	"The lore we in the Mortuary Cult have discovered over the millennia is ready to be employed in your service, your majesty. Have one of my priestly artisans begin crafting at once."\n\nLearn more about the Mortuary Cult [[url:script_link_campaign_mortuary_cult]][[tooltip:{{tt:tooltip_campaign_mortuary_cult}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Mortuary Can	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_non_aggression_pact	"At the height of your glory, mighty Settra, you conquered not just through the might of your legions, but with statecraft as well. As your advisor, I suggest a non-aggression pact with Numas, sire."\n\nLearn more about non-aggression pacts [[url:script_link_campaign_non_aggression_pacts]][[tooltip:{{tt:tooltip_campaign_non_aggression_pacts}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	An Alliance of Old	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_raise_army_mission	"Your majesty, the power of Khemri grows under your magnificence. To ensure the campaign continues, I advise we raise another legion to serve."\n\nLearn more about raising armies [[url:script_link_campaign_raising_forces]][[tooltip:{{tt:tooltip_campaign_raising_forces}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Legions Rise	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_recruit_capless_units	{{tr:dlc09_main_tmb_early_game_recruit_capless_units_description}}	{{tr:dlc09_main_tmb_early_game_recruit_capless_units_title}}	OWN_N_UNITS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_recruitment_building	"There are many legions, warriors and servants still under the sands ready and willing to serve. We must find them, sire."\n\nLearn more about buildings [[url:script_link_campaign_buildings]][[tooltip:{{tt:tooltip_campaign_buildings}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Under the Sands	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_research_dynasty	"A humble suggestion, your eternal majesty, set Liche Priests - other than myself - to uncovering the lost secrets of the dynasties. Such endeavours may grant you even greater power and the discovery of lost legions."\n\nLearn more about dynasties [[url:script_link_campaign_dynasties]][[tooltip:{{tt:tooltip_campaign_dynasties}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Dynastic Power	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_resources	"Sire, in the times since the Great Vitae River changed to the Mortis River, bronze is no longer the superior element. We need other resources to compete with these, younger, inferior kingdoms."\n\nLearn more about resources [[url:script_link_campaign_resources]][[tooltip:{{tt:tooltip_campaign_resources}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Resourceful Grip	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_rogue_armies	"Sire, rogue elements invade your kingdom. I advise no mercy. Let them feel the wrath of Settra the Imperishable!"\n\nLearn more about rogue armies [[url:script_link_campaign_rogue_armies]][[tooltip:{{tt:tooltip_campaign_rogue_armies}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Rogue Elements	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_search_ruins	"Majesty, my spies have alerted me to ruins that may hold lost relics. In your centuries of sleep, the living dared raid our tombs, and so such treasures have been scattered. Now is the time to seek out and take them back!"\n\nLearn more about treasure hunting [[url:script_link_campaign_searching_ruins]][[tooltip:{{tt:tooltip_campaign_searching_ruins}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Return to Sender	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_trade_agreement	"Trade is more a mortal necessity… However, not all resources can be gathered through invasion, sire. The Liches of the merchant classes should be… encouraged."\n\nLearn more about [[img:icon_trade_agreement]][[/img]]trade agreements [[url:script_link_campaign_trade]][[tooltip:{{tt:tooltip_campaign_trade}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	The Death of Trade	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	dlc09_main_tmb_settra_early_game_upgrade_settlement_part_two	"As your slaves dig deeper, more burial chambers of your willing subjects are discovered and awakened. Put them to good use, sire."\n\nLearn more about provincial growth [[url:script_link_campaign_growth]][[tooltip:{{tt:tooltip_campaign_growth}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Open the Burial Chambers	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	war_prelude_attack_enemy_dwarfs_1	Beheld by the enraged gaze of Grimnir, the Bloody Spearz have trespassed with impunity all over the sacred mountains. Their forces gather to the east, and must be defeated in battle before their strength is regained.	The Trespassing Greenskin Grudge	ENGAGE_FORCE	rom_event_mission.png	dwf/generic	false	Grudges		0	0	false	0		false	true
false	war_prelude_attack_enemy_empire_1	Our enemies gather to strike against us once more. Attack first, and deny them the opportunity to reach full strength.	Engage the Enemy	ENGAGE_FORCE	rom_event_mission.png	emp/generic	false	Military		0	0	false	0		false	false
false	war_prelude_attack_enemy_greenskins_1	We must defeat the Red Fang in battle before they are able to regain their strength. See that it is done.	Engage the Enemy	ENGAGE_FORCE	rom_event_mission.png	grn/generic	false	Military		0	0	false	0		false	false
false	war_prelude_attack_enemy_vampire_counts_1	The Templehof brood must be crushed in battle before they are able to regain their strength. Another victory against Van Kruger's armies will leave his lands ripe for the taking.	Engage the Enemy	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	false	Military		0	0	false	0		false	false
false	war_prelude_capture_carroburg_empire_1	Boris Todbringer, the Elector Count of Middenheim, has openly declared against you. Punish him for his mistake. Claim Carroburg as your own.	Capture Grunburg	CAPTURE_REGIONS	rom_event_mission.png	emp/generic	false	Military		0	0	false	0		false	false
false	war_prelude_capture_castle_templehof_vampire_counts_1	Your sovereignty over these lands will be secured only by the destruction of Van Kruger and his kin. Castle Templehof is well-defended, but it must fall nonetheless.	Capture Castle Templehof	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	false	Military		0	0	false	0		false	false
false	war_prelude_capture_eschen_vampire_counts_1	Van Kruger has left Eschen wide open to attack. Strike now, and punish his error.	Capture Eschen	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	false	Military		0	0	false	0		false	false
false	war_prelude_capture_grunburg_empire_1	The breakaway city of Grunburg lies relatively undefended. Reclaim it to send a powerful message to all those who doubt your authority.	Capture Grunburg	CAPTURE_REGIONS	rom_event_mission.png	emp/generic	false	Military		0	0	false	0		false	false
false	war_prelude_capture_iron_rock_greenskins_1	Gorfang refuses to come out from his keep at Iron Rock. Take the fight to him and drive him from his fortress.	Capture Iron Rock	CAPTURE_REGIONS	rom_event_mission.png	grn/generic	false	Military		0	0	false	0		false	false
false	war_prelude_capture_pillars_of_grungni_dwarfs_1	Observed with disdain by Grungni and all his kin, the Bloody Spearz maintain an encampment at the Pillars from which they raid the surrounding valleys. These vermin have long outstayed their welcome in these sacred mountains. March against them, and drive them from these lands that are rightfully Dwarfen.	The Pillars of Grungni Grudge	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Grudges		0	0	false	0		false	true
false	war_prelude_construct_technology_building_empire_1	Your realm abounds with patriotic men of learning. Provide the facilities, and their studies may be turned to matters of war.	Construct a Technology Building	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	emp/generic	false	Military		0	0	false	0		false	false
false	war_prelude_construct_technology_building_greenskins_1	Construct a Tinkerer Bench, so that the crafty Goblins that serve your cause may come up with new inventions to aid your war effort.	Construct a Technology Building	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	grn/generic	false	Military		0	0	false	0		false	false
false	war_prelude_research_technology_empire_1	The finest minds in Altdorf stand ready to improve your methods of war. Task them with a direction of development and reap the benefits of their research.	Research a Technology	RESEARCH_TECHNOLOGY	rom_event_mission.png	emp/generic	false	Military		0	0	false	0		false	false
false	war_prelude_research_technology_greenskins_1	Your Goblins can be put to work improving your weapons and practises. Set them on a path of development that will advance your methods of war.	Research a Technology	RESEARCH_TECHNOLOGY	rom_event_mission.png	grn/generic	false	Military		0	0	false	0		false	false
false	war_prelude_solve_public_order_dwarfs_1	Witnessed by a heartbroken Valaya, it seems that some Dawi agitate against the rightful rule of the king, despite his recent victories. Let the great book record that a lasting peace in the mountain must be achieved to ease Valaya's grief.	The Grobi Pacification Grudge	RECRUIT_UNIT	rom_event_mission.png	dwf/generic	false	Grudges		0	0	false	0		false	true
false	war_prelude_solve_public_order_empire_1	Your rule in Altdorf is not yet secure despite your successful defence of its walls. Quell the civic unrest, before it devours the city from within.	Pacify Altdorf	RECRUIT_UNIT	rom_event_mission.png	emp/generic	false	Military		0	0	false	0		false	false
false	war_prelude_solve_public_order_greenskins_1	The inhabitants of Black Crag stir against your rule. They must be pacified if you are to secure the fortress in the long term.	Pacify Black Crag	RECRUIT_UNIT	rom_event_mission.png	grn/generic	false	Military		0	0	false	0		false	false
false	war_prelude_solve_public_order_vampire_counts_1	There remain some within Drakenhof that would agitate against your retaking of the citadel. They must be subdued if your conquests are to be unimpeded.	Pacify Castle Drakenhof	RECRUIT_UNIT	rom_event_mission.png	vmp/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc09_books_of_nagash	"The Black Pyramid stirs, my liege, but to reveal the secrets within, five Books of Nagash must be found. Begin the search at once for other powers also seek domination over the Arch-Necromancer’s shrine."\n\nLearn more about Books of Nagash [[url:script_link_campaign_books_of_nagash]][[tooltip:{{tt:tooltip_campaign_books_of_nagash}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Books of Nagash	SCRIPTED	rom_event_mission.png	tmb/generic	true	Military		0	0	false	0		false	false
false	wh2_dlc09_books_of_nagash_1	Firstborn of King Khetep, Nagash was overlooked for succession and forced to join the Mortuary Cult. He swiftly rose to become a powerful high priest, but envy of his brother, who succeeded their father as king, burned within Nagash like a brazier coal. Seizing his opportunity, he entombed his brother, Thutep, alive and claimed the throne for himself - thus began Nagash's reign of sorcerous terror.	First Book of Nagash	SCRIPTED	rom_event_mission.png	tmb/generic	true	books_of_nagash		0	0	false	0		false	false
false	wh2_dlc09_books_of_nagash_2	But a throne would not suffice for the insatiable sorcerer. Seeking greater power, he threw himself into the study of Dark Magic, melding it with Necromancy to unlock the very secrets of eternal life. He poured all he had learned into his blasphemous opus, the nine Books of Nagash. The next stage of his plan, if successful, would magnify his powers immeasurably... 	Second Book of Nagash	SCRIPTED	rom_event_mission.png	tmb/generic	true	books_of_nagash		0	0	false	0		false	false
false	wh2_dlc09_books_of_nagash_3	Nagash then constructed a vast black pyramid to harness and channel the Winds of Magic. Upon its completion, Nagash felt his powers grow tenfold, though the cost to the Kingdom was ruinous. Even as his might surged, the outraged Nehekharan Priest Kings gathered in secret, devising a way to topple the sorcerous tyrant.	Third Book of Nagash	SCRIPTED	rom_event_mission.png	tmb/generic	true	books_of_nagash		0	0	false	0		false	false
