units_custom_battle_permissions_tables	7
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_cha_tomb_prince_2	true	true	ui/portraits/portholes/wh2_dlc09_tmb_tomb_kings/tmb_ch_tomb_prince_campaign_03_0.png	wh2_dlc09_uniform_tmb_tomb_prince_03	wh2_dlc09_tmb_cha_tomb_prince_0
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_cha_tomb_prince_2	true	true	ui/portraits/portholes/wh2_dlc09_tmb_tomb_kings/tmb_ch_tomb_prince_campaign_03_0.png	wh2_dlc09_uniform_tmb_tomb_prince_03	wh2_dlc09_tmb_cha_tomb_prince_0
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_inf_crypt_ghouls	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_inf_nehekhara_warriors_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_inf_nehekhara_warriors_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_inf_nehekhara_warriors_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_inf_nehekhara_warriors_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_inf_skeleton_archers_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_inf_skeleton_archers_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_inf_skeleton_archers_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_inf_skeleton_archers_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_inf_skeleton_archers_ror	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_inf_skeleton_archers_ror	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_inf_skeleton_archers_ror	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_inf_skeleton_archers_ror	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_inf_skeleton_spearmen_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_inf_skeleton_spearmen_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_inf_skeleton_spearmen_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_inf_skeleton_spearmen_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_inf_skeleton_warriors_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_inf_skeleton_warriors_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_inf_skeleton_warriors_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_inf_skeleton_warriors_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_inf_tomb_guard_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_inf_tomb_guard_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_inf_tomb_guard_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_inf_tomb_guard_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_inf_tomb_guard_1	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_inf_tomb_guard_1	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_inf_tomb_guard_1	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_inf_tomb_guard_1	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_inf_tomb_guard_ror	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_inf_tomb_guard_ror	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_inf_tomb_guard_ror	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_inf_tomb_guard_ror	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_mon_carrion_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_carrion_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_mon_carrion_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_mon_carrion_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_dire_wolves	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_fell_bats	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_mon_heirotitan_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_heirotitan_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_mon_heirotitan_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_mon_heirotitan_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_mon_necrosphinx_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_necrosphinx_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_mon_necrosphinx_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_mon_necrosphinx_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_mon_necrosphinx_ror	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_necrosphinx_ror	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_mon_necrosphinx_ror	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_mon_necrosphinx_ror	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_mon_tomb_scorpion_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_tomb_scorpion_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_mon_tomb_scorpion_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_mon_tomb_scorpion_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_mon_ushabti_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_ushabti_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_mon_ushabti_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_mon_ushabti_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_mon_ushabti_1	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_ushabti_1	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_mon_ushabti_1	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_mon_ushabti_1	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_mon_ushabti_ror	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_mon_ushabti_ror	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_mon_ushabti_ror	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_mon_ushabti_ror	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_veh_khemrian_warsphinx_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_veh_khemrian_warsphinx_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_veh_khemrian_warsphinx_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_veh_khemrian_warsphinx_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_dlc09_tmb_veh_skeleton_chariot_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_veh_skeleton_chariot_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_dlc09_tmb_veh_skeleton_chariot_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_dlc09_tmb_veh_skeleton_chariot_0	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cav_doomfire_warlocks_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cav_doomfire_warlocks_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_cav_doomfire_warlocks_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cav_doomfire_warlocks_0	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cav_raven_heralds_ror_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cav_raven_heralds_ror_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_cav_raven_heralds_ror_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cav_raven_heralds_ror_0	true	true			
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	true	true			
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	true	true			
wh2_main_def_dark_elves	false	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	true	true			
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	true	true			
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_crone_0	true	true	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_crone_0.png		wh2_dlc10_def_cha_crone_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_crone_0	true	true	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_crone_0.png		wh2_dlc10_def_cha_crone_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_crone_1	true	true	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_crone_0.png		wh2_dlc10_def_cha_crone_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_crone_1	true	true	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_crone_0.png		wh2_dlc10_def_cha_crone_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_crone_4	true	true	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_crone_0.png		wh2_dlc10_def_cha_crone_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_crone_4	true	true	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_crone_0.png		wh2_dlc10_def_cha_crone_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_crone_5	true	true	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_crone_0.png		wh2_dlc10_def_cha_crone_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_crone_5	true	true	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_crone_0.png		wh2_dlc10_def_cha_crone_0
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cha_sorceress_beasts_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cha_sorceress_beasts_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_dark_elves	false	wh2_dlc10_def_cha_sorceress_beasts_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cha_sorceress_beasts_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cha_sorceress_beasts_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cha_sorceress_beasts_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_dark_elves	false	wh2_dlc10_def_cha_sorceress_beasts_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cha_sorceress_beasts_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cha_sorceress_beasts_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cha_sorceress_beasts_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_dark_elves	false	wh2_dlc10_def_cha_sorceress_beasts_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cha_sorceress_beasts_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cha_sorceress_beasts_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cha_sorceress_beasts_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_dark_elves	false	wh2_dlc10_def_cha_sorceress_beasts_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cha_sorceress_beasts_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_04_0.png	wh2_main_uniform_def_sorceress_04	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cha_sorceress_death_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cha_sorceress_death_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_dark_elves	false	wh2_dlc10_def_cha_sorceress_death_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cha_sorceress_death_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cha_sorceress_death_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cha_sorceress_death_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_dark_elves	false	wh2_dlc10_def_cha_sorceress_death_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cha_sorceress_death_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cha_sorceress_death_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cha_sorceress_death_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_dark_elves	false	wh2_dlc10_def_cha_sorceress_death_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cha_sorceress_death_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_dlc11_def_the_blessed_dread	false	wh2_dlc10_def_cha_sorceress_death_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_cult_of_pleasure	false	wh2_dlc10_def_cha_sorceress_death_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_dark_elves	false	wh2_dlc10_def_cha_sorceress_death_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_def_har_ganeth	false	wh2_dlc10_def_cha_sorceress_death_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	wh2_main_uniform_def_sorceress_01	wh2_dlc10_def_cha_sorceress_death_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_dark_elves	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_har_ganeth	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_dlc11_def_the_blessed_dread	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_4	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_def_cult_of_pleasure	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_4	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_supreme_sorceress_campaign_01_0.png	wh2_dlc10_uniform_def_supreme_sorceress_01	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
