unit_special_abilities_tables	46
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active
wh2_dlc10_item_passive_ironbeards_bracers	-1	0	-1	0	true	1	0	false	0		false	false	false	0		false	0	true	441279362				0	0						0					vo_battle_special_ability_generic_response	79	79				false	false	true	false		
wh2_dlc10_item_passive_ironbeards_ring	-1	-1	-1	40	false	0	-1	true	-1		false	false	false	100		false	0	true	129293893				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0			wh_group_item		vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh2_dlc10_item_passive_ironwardens_shield	-1	-1	-1	0	true	1	0	false	-1		false	false	false	0		false	0	true	657206920				0	0						0					vo_battle_special_ability_generic_response	79	79				false	false	true	false		
wh2_dlc10_item_passive_old_guards_tankard	-1	-1	-1	0	true	0	0	true	-1		false	false	false	0		false	0	true	613810023				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_generic_response	80	80				false	false	true	false		
wh2_dlc10_item_passive_prospectors_spyglass	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	2101998486				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	0	163				false	false	true	false		
wh2_dlc10_item_passive_ring_of_grimnir	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	462398200				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	159	78				false	false	true	false		
wh2_dlc10_item_passive_shieldstone_of_isha	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	1028077757				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	120	120				false	false	true	false		
wh2_dlc10_item_passive_starmetal_plate	-1	-1	-1	40	false	0	-1	true	-1		false	false	false	0		false	0	true	272541277				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	240	0				false	false	true	false		
wh2_dlc10_item_passive_stone_of_midnight	-1	-1	-1	55	true	-1	0	true	-1		false	false	false	0		false	0	true	2068478526				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	120	120				false	false	true	false		
wh2_dlc10_item_passive_the_shadow_crown	-1	-1	-1	55	true	-1	0	true	-1		false	false	false	70		false	0	true	961872250				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	121	121				false	false	true	false		
wh2_dlc10_lord_abilities_deadly_mislead	47	90	3	0	false	1	0	false	0		true	false	true	60		false	0	false	315069034		wh2_dlc10_hef_cha_alith_anar_summoned_1		0	0	wh_abilities_generic_spawn					1	wh2_dlc10_lord_abilities_mislead_miscast	threatened	wh_group_character		vo_battle_special_ability_generic_response	80	80			wh_main_targeting_pre_spawn_solo_ui_central	false	false	false	true		
wh2_dlc10_lord_abilities_gaze_of_khaine	28	90	3	30	false	-1	0	true	0		false	false	true	100		false	0	false	1367343187				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh2_dlc10_lord_abilities_gaze_of_khaine			0		augment_melee_area	wh_group_character		vo_battle_special_ability_generic_response	160	0				true	false	true	false		
wh2_dlc10_lord_abilities_mislead	47	90	3	0	false	1	0	false	0		true	false	true	60		false	0	false	11786306		wh2_dlc10_hef_cha_alith_anar_summoned_0		0	0	wh_abilities_generic_spawn					1	wh2_dlc10_lord_abilities_mislead_miscast	threatened	wh_group_character		vo_battle_special_ability_generic_response	80	80			wh_main_targeting_pre_spawn_solo_ui_central	false	false	false	true		
wh2_dlc10_lord_abilities_oath_of_vengeance	44	60	-1	0	false	0	1	false	0		false	true	false	200		false	0	false	595523325				0	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_melee	wh_group_character		vo_battle_special_ability_spell_cast_negative	79	0				false	false	true	false		
wh2_dlc10_lord_abilities_red_ruin	50	90	1	0	true	0	0	false	0		false	false	false	0		false	0	false	576861179				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_character		vo_battle_special_ability_generic_response	155	0				false	false	true	false		
wh2_dlc10_lord_passive_blood_frenzy	90	45	-1	0	true	0	0	false	45		false	false	false	0		false	0	true	165434593				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	160	0				false	false	true	false		
wh2_dlc10_lord_passive_boon_of_isha	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	507246535				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	116	116				false	false	true	false		
wh2_dlc10_quest_abilities_fiery_head	45	25	-1	0	true	0	0	false	90		false	false	false	0		false	2	false	734526616			cast_up_medium	0	0	wh_abilities_generic_vortex_large	wh_abilities_generic_vortex_large			wh2_dlc10_quest_abilities_fiery_head	0		always_use_only_land	wh_group_unit		vo_battle_special_ability_generic_response	0	0		unit_position		false	false	true	false		
wh2_dlc10_quest_abilities_flame_storm	27	25	-1	0	false	0	0	false	0		false	true	true	150		false	5	false	1418717551			cast_up_long	0	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_fire_flame_storm	0		vortex	wh_main_spell_fire_flame_storm	fire_long	vo_battle_special_ability_spell_cast_negative	0	244				false	false	true	false		
wh2_dlc10_quest_abilities_insane_head	25	15	-1	-1	false	0	-1	false	80		false	false	false	0		false	0	true	44815819				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0		always_use_only_land			vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh2_dlc10_quest_abilities_magic_fiery_convocation	10	25	-1	0	false	0	0	false	0		false	true	true	150		false	5	false	1777372500			cast_up_long	0	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh2_main_spell_high_magic_fiery_convocation	0		vortex_wind	wh2_main_spell_high_magic_fiery_convocation	high_magic_long_phoenix	vo_battle_special_ability_spell_cast_positive	0	237				false	false	true	false		
wh2_dlc10_quest_abilities_regenerating_head	25	15	-1	30	true	-1	0	false	80		false	false	false	0		false	2	false	740951483			cast_up_short	0	0	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0.5	wh2_dlc10_quest_abilities_regenerating_head	always_use_only_land	wh_group_unit		vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh2_dlc10_quest_abilities_unidentified_hydra_head	35	135	3	0	true	1	0	false	0		false	false	false	0		false	2	false	1710061779			cast_up_medium	0	0	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_dlc10_quest_abilities_unidentified_head	1	wh2_dlc10_quest_abilities_unidentified_hydra_head	always_use_only_land	wh_group_unit		vo_battle_special_ability_generic_response	0	0		unit_position		false	false	false	false		
wh2_dlc10_quest_passive_mother_of_flame	-1	5	-1	-1	true	-1	0	true	5		false	false	false	0		false	0	true	712948151				0	0						0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh2_dlc10_quest_passive_primal_rage	135	45	-1	0	true	0	0	false	45		false	false	false	0		false	0	true	409088161				0	0						0					vo_battle_special_ability_generic_response	30	0				false	false	true	false		
wh2_dlc10_quest_passive_the_primal_rampage	135	3	-1	0	true	1	0	false	3		false	false	false	0		false	0	true	626948910				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh2_dlc10_quest_passive_the_primal_rampage_hidden	-1	-1	-1	30	false	0	-1	true	-1		false	false	false	0		false	0	true	1620633481				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh2_dlc10_quest_passive_the_rats_overwhelm	2	70	15	0	true	0	0	false	-1		false	false	false	0		true	1	false	264589952		wh2_main_skv_inf_stormvermin_0_quest		0	0	wh_abilities_generic_buff_no_ring		wh2_main_unit_passive_the_rats_emerge			0		always_use_only_land			vo_battle_special_ability_generic_response	78	78		unit_position		false	false	true	false		
wh2_dlc10_spell_bound_lesser_doombolt	7	90	2	0	false	0	0	false	0		false	true	false	200		false	3	false	2078252236	wh2_dlc10_spell_bound_lesser_doombolt			0	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh2_main_spell_dark_magic_doombolt		vo_battle_special_ability_spell_cast_negative	0	162				false	false	true	false		
wh2_dlc10_spell_bound_magic_fiery_convocation	10	52	2	0	false	0	0	false	0		false	true	true	150		false	5	false	1806425007			cast_up_long	0	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh2_main_spell_high_magic_fiery_convocation	0		vortex_wind	wh2_main_spell_high_magic_fiery_convocation	high_magic_long_phoenix	vo_battle_special_ability_spell_cast_positive	0	237				false	false	true	false		
wh2_dlc10_spell_bound_soul_stealer	12	120	1	30	false	0	-1	false	0		false	true	true	100		true	0	false	1272958712				0	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage_active			1	wh2_main_spell_dark_magic_soul_stealer_miscast	hex_melee	wh2_main_spell_dark_magic_soul_stealer		vo_battle_special_ability_spell_cast_negative	117	117				false	false	false	false		
wh2_dlc10_spell_bound_soulblight	25	90	2	40	false	0	-1	true	0		false	true	true	200		false	3	false	1923894544				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_melee_area	wh_main_spell_death_soulblight	death_medium	vo_battle_special_ability_spell_cast_negative	110	54				false	false	true	false		
wh2_dlc10_spell_bound_word_of_pain	40	90	2	0	false	0	1	false	0		false	true	false	200		false	0	false	1301602873				0	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_melee	wh2_main_spell_dark_magic_word_of_pain		vo_battle_special_ability_spell_cast_negative	79	79				false	false	true	false		
wh2_dlc10_unit_abilities_frost_breath	-1	60	3	0	false	0	0	false	0	wh2_dlc10_unit_abilities_frost_breath	false	true	false	90		true	1	false	696863405			cast_forward_short	0	10	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile	wh_main_spell_bound_fireball	fire_short	vo_battle_special_ability_spell_cast_negative	0	163				false	false	true	false		
wh2_dlc10_unit_abilities_frost_wyrm_breath	-1	60	3	0	false	0	0	false	0	wh2_dlc10_unit_abilities_frost_breath	false	true	false	90		true	1.1	false	47715103			cast_forward_short	0	10	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile	wh_main_spell_bound_fireball	fire_short	vo_battle_special_ability_spell_cast_negative	0	163				false	false	true	false		
wh2_dlc10_unit_passive_abyssal_howl	-1	-1	-1	30	false	0	-1	true	-1		false	false	false	0		false	0	true	815951984				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_spell_cast_negative	79	79				false	false	true	false		
wh2_dlc10_unit_passive_guardian	-1	-1	-1	30	false	-1	0	true	-1		false	false	false	0		false	0	true	744584255				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	81	81				false	false	true	false		
wh2_dlc10_unit_passive_the_trial_of_blades	15	3	-1	0	true	0	0	true	3		false	false	false	0		false	0	true	46776430				0	0						0					vo_battle_special_ability_generic_response	80	0				false	false	true	false		
wh2_dlc10_unit_passive_unbinding_alith_anar	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	1184665427				0	0						0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh2_dlc10_unit_passive_unbreakable_hidden	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	421647597				0	0						0					vo_battle_special_ability_generic_response	80	80				false	false	true	false		
wh2_dlc10_weapon_abilities_sword_of_khaine	11	120	-1	0	false	0	0	false	0		false	true	true	150		false	0	false	528090670				0	6	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_dlc10_weapon_abilities_sword_of_khaine	0		vortex	wh_group_item		vo_battle_special_ability_spell_cast_negative	0	250				false	false	true	false		
wh2_dlc10_weapon_abilities_the_moonbow	-1	120	2	0	false	0	0	false	0	wh2_dlc10_weapon_abilities_the_moonbow	false	true	false	300		false	3	false	2072904906			cast_forward_medium	0	0	wh_spell_generic_missiles					0		projectile	wh_group_item		vo_battle_special_ability_spell_cast_negative	0	240				false	false	true	false		
wh2_dlc10_weapon_passive_dragon_slayers_axe	-1	-1	-1	0	true	0	0	true	-1		false	false	false	0		false	0	true	1912699548				0	0						0					vo_battle_special_ability_generic_response	155	0				false	false	true	false		
wh2_dlc10_weapon_passive_ironwardens_hammer	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	1199825048				0	0						0					vo_battle_special_ability_spell_cast_negative	82	82				false	false	true	false		
wh2_dlc10_weapon_passive_shadow_of_khaine	60	0.1	-1	0	true	0	0	true	0		false	false	false	0		false	0	true	1360826419				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	1500	250				false	false	true	false		
wh2_dlc10_weapon_passive_the_cursed_blade	10	1	-1	30	false	0	-1	true	-1		false	false	false	0		false	0	true	1914056743				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	240	0				false	false	true	false		
wh2_dlc11_army_abilities_norse_roar	4	90	2	0	false	0	0	false	15		false	true	true	-1		false	3	false	935214208				0	0	wh_army_abilities_generic_wind	wh_army_abilities_generic_wind	wh2_dlc11_abilities_norse_roar_launch		wh2_dlc11_army_abilities_queen_bess	0		vortex_wind	wh_group_unit		vo_battle_special_ability_generic_response	69	103				false	false	true	false		
wh2_dlc11_army_abilities_rod_of_the_storm	4	90	3	0	false	0	0	false	0		false	true	true	-1		false	3	false	1470414366	wh2_dlc11_army_abilities_rod_of_the_storm			0	0	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment_active			0		aoe_bombardment	wh_main_spell_heavens_urannons_thunderbolt		vo_battle_special_ability_spell_cast_negative	0	239				false	false	true	false		
wh2_dlc11_army_abilities_sartosa_grapeshot	6	90	2	0	false	0	0	false	15		false	true	true	-1		false	1	false	2032324320				0	0	wh_army_abilities_generic_breath	wh_army_abilities_generic_breath			wh2_dlc11_army_abilities_sartosa_grapeshot	0		vortex_breath	wh_group_unit		vo_battle_special_ability_spell_cast_negative	50	101				false	false	true	false		
wh2_dlc11_army_abilities_shanty_verse_1	30	120	1	-1	false	-1	0	false	15		false	false	false	0		false	0	false	28842905				0	0						0		augment_melee_area	wh2_dlc11_shanty_verse_01		vo_battle_special_ability_generic_response	118	118				false	false	true	false		
wh2_dlc11_army_abilities_shanty_verse_1_ai	30	120	1	-1	false	-1	0	false	15		true	false	false	-1		false	0	false	318259737				0	0						0		augment_melee_area	wh2_dlc11_shanty_verse_01		vo_battle_special_ability_generic_response	118	118				false	false	true	false		
wh2_dlc11_army_abilities_shanty_verse_2	30	120	1	-1	false	-1	0	false	15		false	false	false	0		false	0	false	1059604262				0	0						0		augment_melee_area	wh2_dlc11_shanty_verse_02		vo_battle_special_ability_generic_response	118	118				false	false	true	false		
wh2_dlc11_army_abilities_shanty_verse_2_ai	30	120	1	-1	false	-1	0	false	15		true	false	false	-1		false	0	false	989435501				0	0						0		augment_melee_area	wh2_dlc11_shanty_verse_02		vo_battle_special_ability_generic_response	118	118				false	false	true	false		
wh2_dlc11_army_abilities_shanty_verse_3	30	120	1	-1	false	-1	0	false	15		false	false	false	0		false	0	false	1694552461				0	0						0		augment_melee_area	wh2_dlc11_shanty_verse_03		vo_battle_special_ability_generic_response	118	118				false	false	true	false		
wh2_dlc11_army_abilities_shanty_verse_3_ai	30	120	1	-1	false	-1	0	false	15		true	false	false	-1		false	0	false	2137707923				0	0						0		augment_melee_area	wh2_dlc11_shanty_verse_03		vo_battle_special_ability_generic_response	118	118				false	false	true	false		
wh2_dlc11_army_abilities_wraith_storm	9	90	3	0	false	0	0	false	15		false	true	false	-1		false	3	false	2134919413	wh2_dlc11_army_abilities_wraith_storm			0	0	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment_active			0		aoe_bombardment	wh_group_unit		vo_battle_special_ability_spell_cast_negative	0	158				false	false	true	false		
wh2_dlc11_army_abilities_zhufbar_42_pounders	4	90	2	0	false	0	0	false	15		false	true	true	-1		false	3	false	1002427823				0	0	wh_army_abilities_generic_wind	wh_army_abilities_generic_wind	wh2_dlc11_abilities_zhufbar_launch		wh2_dlc11_army_abilities_zhufbar_42_pounders	0		vortex_wind	wh_group_unit		vo_battle_special_ability_generic_response	55	112				false	false	true	false		
wh2_dlc11_character_abilities_all_hands_hoay	20	90	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	false	964474164				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_morale_area	wh_group_character		vo_battle_special_ability_generic_response	109	53				false	false	true	false		
