cdir_events_mission_issuer_junctions_tables	0
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_the_fate_of_the_spirit
SQUIRE_GALIFREIUS	wh2_main_vortex_narrative_hef_the_lies_of_the_druchii
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_the_phoenix_gate
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_the_pilgrimage
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_the_pool_of_souls
SQUIRE_GALIFREIUS	wh2_main_vortex_narrative_hef_the_spy_hunters_of_saphery
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_the_sundering_returned
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_the_under_menace
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_the_vermin_of_hruddithi
SQUIRE_GALIFREIUS	wh2_main_vortex_narrative_hef_the_world_in_ruins
SQUIRE_GALIFREIUS	wh2_main_vortex_narrative_hef_ulthuan_is_yours
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_align_the_cohorts
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_celestial_alignment
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_cities_of_gold
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_concurrence
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_construction
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_discordance
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_gather_the_sacrifices
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_geomantic_arts
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_imminent_spawning
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_living_tool
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_power_of_the_old_ones
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_radiance_of_the_solar_city
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_soteks_hunger
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_stone_library
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_the_deliverer
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_the_enigma
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_the_harrowing_scrutiny
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_the_hunt
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_the_island_serfs
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_the_lost_servants
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_the_next_spawning
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_the_slaughter
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_the_world_engine_turns
YUKANNADOOZAT	wh2_main_vortex_narrative_lzd_work_against_them
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_a_whisker_in_every_realm
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_admired_or_despised
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_all_tunnels_lead_to_skavenblight
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_an_age_of_ruin
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_arise_under_emperor
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_clan_skurvey
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_elf_thing_war
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_get_on_with_it
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_headtaken
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_in_the_way
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_keeping_up_appearances
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_mors_superior
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_payment_due
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_return_of_sotek
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_rite_is_might
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_rival_play
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_run_fetch
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_skitterkill
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_spread_the_pox
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_the_13_lords_of_decay
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_the_great_ascendancy
GREY_SEER_VULSCREEK	wh2_main_vortex_narrative_skv_tool_of_death
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_tribute
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_undermine_skryre
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_vengeance_of_pestilens
SNEEK_SCRATCHETT	wh2_main_vortex_narrative_skv_warp_seam
CLAN_ELDERS	wh_dlc01_chs_archaon_armour_of_morkar_stage_1
CLAN_ELDERS	wh_dlc01_chs_archaon_armour_of_morkar_stage_2
CLAN_ELDERS	wh_dlc01_chs_archaon_armour_of_morkar_stage_3a
CLAN_ELDERS	wh_dlc01_chs_archaon_armour_of_morkar_stage_3a_mpc
CLAN_ELDERS	wh_dlc01_chs_archaon_crown_of_domination_stage_1
CLAN_ELDERS	wh_dlc01_chs_archaon_crown_of_domination_stage_2a
CLAN_ELDERS	wh_dlc01_chs_archaon_crown_of_domination_stage_2a_mpc
CLAN_ELDERS	wh_dlc01_chs_archaon_eye_of_sheerian_stage_1
CLAN_ELDERS	wh_dlc01_chs_archaon_eye_of_sheerian_stage_2
CLAN_ELDERS	wh_dlc01_chs_archaon_eye_of_sheerian_stage_2_mpc
CLAN_ELDERS	wh_dlc01_chs_archaon_slayer_of_kings_stage_1
CLAN_ELDERS	wh_dlc01_chs_archaon_slayer_of_kings_stage_2
CLAN_ELDERS	wh_dlc01_chs_archaon_slayer_of_kings_stage_3a
CLAN_ELDERS	wh_dlc01_chs_archaon_slayer_of_kings_stage_3a_mpc
CLAN_ELDERS	wh_dlc01_chs_kholek_suneater_starcrusher_stage_1
CLAN_ELDERS	wh_dlc01_chs_kholek_suneater_starcrusher_stage_2
CLAN_ELDERS	wh_dlc01_chs_kholek_suneater_starcrusher_stage_2_mpc
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_auric_armour_stage_1
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_auric_armour_stage_2
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_auric_armour_stage_3a
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_auric_armour_stage_3a_mpc
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_1
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_2.2
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_2
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_3.2
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_3
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_4a
CLAN_ELDERS	wh_dlc01_chs_prince_sigvald_sliverslash_stage_4a_mpc
CLAN_ELDERS	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_the_armour_of_morkar
CLAN_ELDERS	wh_dlc01_qb_chs_archaon_crown_of_domination_stage_2_the_crown_of_domination
CLAN_ELDERS	wh_dlc01_qb_chs_archaon_eye_of_sheerian_stage_3_cliff_of_beasts
CLAN_ELDERS	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_the_slayer_of_kings
CLAN_ELDERS	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_todtheim
CLAN_ELDERS	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_auric_armour
CLAN_ELDERS	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_sliverslash
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_scourge_stage_1_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_scourge_stage_2_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_scourge_stage_3.1_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_scourge_stage_3_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_scourge_stage_4a_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_scourge_stage_4a_grandcampaign_mpc
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_1_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_2_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_3.2_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_3_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_4_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_khazrak_one_eye_the_dark_mail_stage_4_grandcampaign_mpc
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_1.1_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_1_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_2_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_4_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5.2_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6a_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6a_grandcampaign_mpc
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_chs
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_emp
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_generic
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_generic_female
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_grn
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_vmp_female
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_bst
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_chs
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_emp
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_generic
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_grn
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_diplomatic_eliminate_character_in_battle
CLAN_ELDERS	wh_dlc03_mis_bst_diplomatic_engage_force
CLAN_ELDERS	wh_dlc03_mis_bst_diplomatic_raid_region
CLAN_ELDERS	wh_dlc03_mis_bst_diplomatic_raze_sack_settlement
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_generic
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_generic
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_bst
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_chs
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_emp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_generic
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_grn
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_bst
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_chs
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_emp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_generic
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_grn
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_bst
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_emp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_generic
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_grn
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_raid_region_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_raid_region_emp
CLAN_ELDERS	wh_dlc03_mis_bst_raid_region_generic
CLAN_ELDERS	wh_dlc03_mis_bst_raid_region_grn
CLAN_ELDERS	wh_dlc03_mis_bst_raid_region_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_raise_force_army
CLAN_ELDERS	wh_dlc03_mis_bst_raise_force_navy
CLAN_ELDERS	wh_dlc03_mis_bst_raze_sack_settlement_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_raze_sack_settlement_emp
CLAN_ELDERS	wh_dlc03_mis_bst_raze_sack_settlement_generic
CLAN_ELDERS	wh_dlc03_mis_bst_raze_sack_settlement_grn
CLAN_ELDERS	wh_dlc03_mis_bst_raze_sack_settlement_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_agent_champion
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_agent_wizard
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_artillery
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_cavalry
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_war_beast
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_war_machine
CLAN_ELDERS	wh_dlc03_mis_chs_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc03_mis_chs_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc03_mis_emp_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc03_mis_emp_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc03_mis_grn_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc03_mis_grn_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc03_mis_vmp_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc03_mis_vmp_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_slaughter_at_grimminhagen_grandcampaign
CLAN_ELDERS	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_ashes_of_kelp_and_koldust_grandcampaign
CLAN_ELDERS	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_3_the_forest_of_shadows_grandcampaign
CLAN_ELDERS	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6_the_stir_river_grandcampaign
CLAN_ELDERS	wh_dlc03_qb_bst_the_final_battle
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_1
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_2
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_2_2
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_3.2
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_3
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_4
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_4_mpc
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_1
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_2
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_3
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_4
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_5
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_5_mpc
CLAN_ELDERS	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_5_hel_fenn
CLAN_ELDERS	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_6_altdorf_outskirt
CLAN_ELDERS	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_6_excavation_site
CLAN_ELDERS	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_devastation_of_ostermark
CLAN_ELDERS	wh_dlc04_qb_vmp_vlad_von_carstein_the_carstein_ring_stage_5_warpstone_mine
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_1
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_2
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_2_2
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_3
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_4
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_4_2
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_5
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_5_mpc
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_1
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_2
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_2_2
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_3
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_3_mpc
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_1
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2_2
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2_3
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2_4
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_3
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_4
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_4_mpc
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_chs
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_emp
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_generic
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_generic_female
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_grn
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_vmp_female
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_bst
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_chs
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_emp
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_generic
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_grn
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_emp
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_generic
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_grn
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_retake_capital
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_assassinate_character
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_capture_region
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_eliminate_character_in_battle
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_engage_force
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_raid_region
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_raze_sack_settlement
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_generic
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_generic
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_bst
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_chs
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_emp
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_generic
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_grn
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_bst
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_chs
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_emp
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_generic
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_grn
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_raid_region_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_raid_region_emp
CLAN_ELDERS	wh_dlc05_mis_wef_raid_region_generic
CLAN_ELDERS	wh_dlc05_mis_wef_raid_region_grn
CLAN_ELDERS	wh_dlc05_mis_wef_raid_region_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_raise_force_army
CLAN_ELDERS	wh_dlc05_mis_wef_raze_sack_settlement_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_raze_sack_settlement_emp
CLAN_ELDERS	wh_dlc05_mis_wef_raze_sack_settlement_generic
CLAN_ELDERS	wh_dlc05_mis_wef_raze_sack_settlement_grn
CLAN_ELDERS	wh_dlc05_mis_wef_raze_sack_settlement_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_agent_champion
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_agent_spy
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_agent_wizard
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_unit_land_cavalry
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_unit_land_war_beast
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_1.1
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_1
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_2
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_3
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_morghur_lair
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4a
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4a_mpc
CLAN_ELDERS	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_the_ashenhall
CLAN_ELDERS	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_battle_of_cairns
CLAN_ELDERS	wh_dlc05_qb_wef_grand_defense_of_the_oak
CLAN_ELDERS	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_the_night_glens
CLAN_ELDERS	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_witherhold
CLAN_ELDERS	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_the_oak_of_ages
CLAN_ELDERS	wh_dlc05_wef_durthu_sword_of_daith_stage_1
CLAN_ELDERS	wh_dlc05_wef_durthu_sword_of_daith_stage_2
