battle_set_piece_armies_characters_tables	7
character_level	character_name	forename	magic_lore	num_men	surname	unit_type	agent_type	agent_subtype	portrait	character_model	skillset	male
5	wh2_dlc10_qb_def_hellebron_deathsword_and_the_cursed_blade_stage_4_altar_of_ultimate_darkness_defender_crone_hellebron_01	608740515		100	2147360508	wh2_dlc10_def_cha_crone_0	general	wh2_dlc10_def_crone_hellebron	ui/portraits/portholes/wh2_main_def_dark_elves/def_crone_0.png	959439574		true
5	wh2_dlc10_qb_def_hellebron_deathsword_and_the_cursed_blade_stage_4_altar_of_ultimate_darkness_defender_khainite_assassin_01	944360972		100	1284922054	wh2_main_def_cha_khainite_assassin_0	spy	wh2_main_def_khainite_assassin	ui/portraits/portholes/wh2_main_def_dark_elves/def_assassin_campaign_04_0.png	1632024428		true
8	wh2_dlc10_qb_hef_alith_anar_the_moon_bow_stage_4_alith_anar	1829581114		100	2147360506	wh2_dlc10_hef_cha_alith_anar_0	general	wh2_dlc10_hef_alith_anar	ui/portraits/portholes/wh2_main_hef_high_elves/hef_alith_anar_0.png	1656171330		true
1	wh2_dlc10_qb_hef_alith_anar_the_moon_bow_stage_4_noble	1819815097		100	2147360506	wh2_main_hef_cha_noble_2	general	wh2_main_hef_noble	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	1844087148		true
15	wh2_dlc10_qb_hef_cha_alarielle	898828143	wh2_dlc10_lore_alarielle	100	2147360506	wh2_dlc10_hef_cha_alarielle_the_radiant_3	general	wh2_dlc10_hef_alarielle	UI/Portraits/portholes/wh2_main_hef_high_elves/hef_alarielle_campaign_0.png	479536024		true
12	wh2_dlc10_qb_skv_monster_hunt_warlock_engineer_01	116980691		100	334210018	wh2_main_skv_cha_warlock_engineer	engineer	wh2_main_skv_warlock_engineer		5660		true
12	wh2_dlc10_qb_skv_monster_hunt_warlock_engineer_02	1585671363		100	1814136524	wh2_main_skv_cha_warlock_engineer	engineer	wh2_main_skv_warlock_engineer		5660		true
1	wh2_dlc11_cst_cha_aranessa_0	1340289195		100	250811476	wh2_dlc11_cst_cha_aranessa_0	general	wh2_dlc11_cst_aranessa	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cha_aranessa_saltspite_0.png	1702132749		true
1	wh2_dlc11_cst_cha_count_noctilus_0	227765640	wh2_dlc11_lore_noctilus	100	1267688884	wh2_dlc11_cst_inf_count_noctilus_0	general	wh2_dlc11_cst_noctilus	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cha_count_noctilus_0.png	721920362		true
1	wh2_dlc11_cst_cha_cylostra_direfin_0	143098456	wh2_dlc11_lore_deep	100	758220496	wh2_dlc11_cst_cha_cylostra_direfin_0	general	wh2_dlc11_cst_cylostra	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cylostra_0.png	1692004273		true
1	wh2_dlc11_cst_cha_damned_paladin_0	866370476		100	1965666585	wh2_dlc11_cst_cha_damned_paladin_0	spy	wh2_dlc11_cst_ghost_paladin	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_damned_paladin_0.png	187093268		true
1	wh2_dlc11_cst_cha_gunnery_wight_0	1267688884		100	1267688884	wh2_dlc11_cst_cha_gunnery_wight_0	engineer	wh2_dlc11_cst_gunnery_wight	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_gunnery_wight_campaign_02_0.png	55552568		true
1	wh2_dlc11_cst_cha_luthor_harkon_0	242277685		100	1053168049	wh2_dlc11_cst_cha_luthor_harkon_0	general	wh2_dlc11_cst_harkon	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_cha_luthor_harkon_0.png	1165794969		true
1	wh2_dlc11_cst_cha_mourngul_0	1045238283		100	1064541212	wh2_dlc11_cst_cha_mourngul_haunter	champion	wh2_dlc11_cst_mourngul	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_mourngul_haunter_campaign_01_0.png	1926054207		true
1	wh2_dlc11_cst_cha_vampire_fleet_admiral_0	1980744620	wh2_dlc11_lore_vampire_pirates	100	1980744620	wh2_dlc11_cst_cha_vampire_fleet_admiral_0	general	wh2_dlc11_cst_admiral	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_vampire_fleet_admiral_male_campaign_01_0.png	2063125132		true
1	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0	1980744620	wh2_dlc11_lore_vampire_pirates	100	1980744620	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0	general	wh2_dlc11_cst_admiral_fem	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_cha_vampire_fleet_admiral_female_campaign_01_0.png	1051890561		true
1	wh2_dlc11_cst_cha_vampire_fleet_captain_0	1015687373	wh2_dlc11_lore_vampire_pirates	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_0	dignitary	wh2_dlc11_cst_fleet_captain	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_05_0.png	492687512		false
1	wh2_dlc11_cst_cha_vampire_fleet_captain_1	1015687373	wh2_dlc11_lore_vampire_pirates	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_1	dignitary	wh2_dlc11_cst_fleet_captain	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_05_0.png	492687512		false
1	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0	1015687373	wh_main_lore_death	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0	dignitary	wh2_dlc11_cst_fleet_captain_death	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_04_0.png	1405949530		false
1	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1	1015687373	wh_main_lore_death	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1	dignitary	wh2_dlc11_cst_fleet_captain_death	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_04_0.png	1405949530		false
1	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0	1015687373	wh2_dlc11_lore_deep	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0	dignitary	wh2_dlc11_cst_fleet_captain_deep	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_02_0.png	1185633619		false
1	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1	1015687373	wh2_dlc11_lore_deep	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1	dignitary	wh2_dlc11_cst_fleet_captain_deep	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_02_0.png	1185633619		false
30	wh2_dlc11_cst_final_battle_def_general	2147359753		100	1113856794	wh2_main_def_cha_dreadlord_female_2	general	wh2_main_def_dreadlord_fem	ui/portraits/portholes/wh2_main_def_dark_elves/def_dreadlord_female_campaign_01_0.png	717893252		true
40	wh2_dlc11_cst_final_battle_fellheart	1748721115		100	830390907	wh2_dlc11_def_cha_lokhir_fellheart_1	general	wh2_dlc11_def_lokhir	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_cha_lokhir_0.png	12145341		true
30	wh2_dlc11_cst_final_battle_fleet_captain	1015687373	wh2_dlc11_lore_deep	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_0	dignitary	wh2_dlc11_cst_fleet_captain_deep	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_02_0.png	1185633619		false
30	wh2_dlc11_cst_final_battle_gunnery_wight	1980744620		100	1980744620	wh2_dlc11_cst_cha_gunnery_wight_1	engineer	wh2_dlc11_cst_gunnery_wight	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_gunnery_wight_campaign_02_0.png	55552568		true
30	wh2_dlc11_cst_final_battle_harkon_player	242277685		100	1053168049	wh2_dlc11_cst_cha_luthor_harkon_1	general	wh2_dlc11_cst_harkon	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_cha_luthor_harkon_0.png	1165794969		true
10	wh2_dlc11_cst_qb_noctilus_fleet_captain_player	1015687373	wh2_dlc11_lore_deep	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0	dignitary	wh2_dlc11_cst_fleet_captain_deep	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_02_0.png	1185633619		false
15	wh2_dlc11_cst_qb_noctilus_general	227765640	wh2_dlc11_lore_deep	100	1267688884	wh2_dlc11_cst_inf_count_noctilus_0	general	wh2_dlc11_cst_noctilus	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cha_count_noctilus_0.png	721920362		true
10	wh2_dlc11_cst_qb_noctilus_gunnery_wight_player	1267688884		100	1267688884	wh2_dlc11_cst_cha_gunnery_wight_0	engineer	wh2_dlc11_cst_gunnery_wight	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_gunnery_wight_campaign_02_0.png	55552568		true
1	wh2_dlc11_def_cha_lokhir_fellheart_0	1748721115		100	830390907	wh2_dlc11_def_cha_lokhir_fellheart_0	general	wh2_dlc11_def_lokhir	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_cha_lokhir_0.png	12145341		true
10	wh2_dlc11_qb_cst_aranessa_saltspite_krakens_bane_attacker_1_general	1012073581		100	1135613655	wh_main_nor_cha_marauder_chieftan_0	general	nor_marauder_chieftain	ui/portraits/portholes/wh_main_chs_chaos/nor_marauder_chieftain_campaign_01_0.png	3509	wh_main_skill_node_set_nor_lord	true
10	wh2_dlc11_qb_cst_aranessa_saltspite_krakens_bane_attacker_1_sorcerer	1070488151	wh_main_lore_fire	100	1382555767	wh_dlc08_nor_cha_shaman_sorcerer_fire_0	wizard	wh_dlc08_nor_shaman_sorcerer_fire	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	195522455	wh_main_skill_node_set_chs_chaos_sorcerer_fire	true
15	wh2_dlc11_qb_cst_aranessa_saltspite_krakens_bane_defender_1_general	2147355210		100	2147344019	wh_main_emp_cha_captain_2	general	emp_captain	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	5200	wh2_dlc11_skill_node_set_emp_captain	true
15	wh2_dlc11_qb_cst_aranessa_saltspite_krakens_bane_player	1340289195		100	250811476	wh2_dlc11_cst_cha_aranessa_0	general	wh2_dlc11_cst_aranessa	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cha_aranessa_saltspite_0.png	1702132749	wh2_dlc11_skill_node_set_cst_aranessa	true
15	wh2_dlc11_qb_cst_aranessa_saltspite_krakens_bane_player_agent	1613470346	wh2_dlc11_lore_deep	100	786679802	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1	dignitary	wh2_dlc11_cst_fleet_captain_deep	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_fleet_captain_campaign_02_0.png	1185633619	wh2_dlc11_skill_node_set_cst_fleet_captain_deep	false
13	wh2_dlc11_qb_cst_cylostra_bretonnia	1456394959		100	1529663917	wh_main_brt_cha_lord_3	general	brt_lord	ui/portraits/portholes/wh_main_brt_bretonnia/brt_lords_campaign_02_0.png	4879		true
12	wh2_dlc11_qb_cst_cylostra_high_elf	1411233647		100	2147360506	wh2_main_hef_cha_princess_3	general	wh2_main_hef_princess	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_02_0.png	5733		true
9	wh2_dlc11_qb_cst_cylostra_shifting_isles	143098456		100	758220496	wh2_dlc11_cst_cha_cylostra_direfin_0	general	wh2_dlc11_cst_cylostra	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cylostra_0.png	1692004273		true
15	wh2_dlc11_qb_cst_harkon_quest_for_slann_gold	242277685		100	1053168049	wh2_dlc11_cst_cha_luthor_harkon_1	general	wh2_dlc11_cst_harkon	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_cha_luthor_harkon_0.png	1165794969		true
1	wh2_dlc11_qb_cst_qb_cylostra_bordeleaux_flabellum_paladin	866370476		100	1965666585	wh2_dlc11_cst_cha_damned_paladin_0	spy	wh2_dlc11_cst_ghost_paladin	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_damned_paladin_0.png	187093268		true
10	wh2_dlc11_qb_def_lokhir_fellheart_helm_of_the_kraken_attacker	1043050343	wh2_main_lore_ruin	100	1184250017	wh2_main_skv_cha_grey_seer_ruin_0	general	wh2_main_skv_grey_seer_ruin	ui/portraits/portholes/wh2_main_skv_skaven/skv_grey_seer_campaign_02_0.png	5640		true
12	wh2_dlc11_qb_def_lokhir_fellheart_helm_of_the_kraken_defender	1748721115		100	830390907	wh2_dlc11_def_cha_lokhir_fellheart_0	general	wh2_dlc11_def_lokhir	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_cha_lokhir_0.png	12145341		true
10	wh2_dlc11_qb_harkon_mourngul_haunter	169104324		100	415451344	wh2_dlc11_cst_cha_mourngul_haunter	champion	wh2_dlc11_cst_mourngul	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_mourngul_haunter_campaign_02_0.png	1360279630		true
1	wh2_dlc11_qb_lzd_harkon_quest_for_slann_gold_mage_priest	1324941321	wh_main_lore_heavens	100	1065329730	wh2_main_lzd_cha_slann_mage_priest_heavens_0	general	wh2_main_lzd_slann_mage_priest		853860698		true
15	wh2_dlc11_qb_lzd_harkon_quest_for_slann_gold_saurus_old_blood_1	1079274254		100	2147360514	wh2_main_lzd_cha_saurus_old_blood_1	general	wh2_main_lzd_saurus_old_blood	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	5584		true
1	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_0	2147345109	wh_main_lore_vampires	100	2147345188	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_0	general	wh2_dlc11_vmp_bloodline_blood_dragon	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_blood_dragon_lord_campaign_01_0.png	1190104368		true
1	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_1	2147345109	wh_main_lore_vampires	100	2147345188	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_1	general	wh2_dlc11_vmp_bloodline_blood_dragon	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_blood_dragon_lord_campaign_01_0.png	1190104368		true
1	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_2	2147345109	wh_main_lore_vampires	100	2147345188	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_2	general	wh2_dlc11_vmp_bloodline_blood_dragon	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_blood_dragon_lord_campaign_01_0.png	1190104368		true
1	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3	2147345109	wh_main_lore_vampires	100	2147345188	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3	general	wh2_dlc11_vmp_bloodline_blood_dragon	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_blood_dragon_lord_campaign_01_0.png	1190104368		true
1	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0	1032919940	wh2_dlc11_vmp_lore_lahmian	100	2147345188	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0	general	wh2_dlc11_vmp_bloodline_lahmian	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_lahmian_lord_campaign_01_0.png	561432497		true
1	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1	1032919940	wh2_dlc11_vmp_lore_lahmian	100	2147345188	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1	general	wh2_dlc11_vmp_bloodline_lahmian	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_lahmian_lord_campaign_01_0.png	561432497		true
1	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2	1032919940	wh2_dlc11_vmp_lore_lahmian	100	2147345188	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2	general	wh2_dlc11_vmp_bloodline_lahmian	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_lahmian_lord_campaign_01_0.png	561432497		true
1	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3	1032919940	wh2_dlc11_vmp_lore_lahmian	100	2147345188	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3	general	wh2_dlc11_vmp_bloodline_lahmian	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_lahmian_lord_campaign_01_0.png	561432497		true
1	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0	2147345109	wh2_dlc11_vmp_lore_necrarch	100	2147345188	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0	general	wh2_dlc11_vmp_bloodline_necrarch	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_necrarch_lord_campaign_01_0.png	1537995048		true
1	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1	2147345109	wh2_dlc11_vmp_lore_necrarch	100	2147345188	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1	general	wh2_dlc11_vmp_bloodline_necrarch	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_necrarch_lord_campaign_01_0.png	1537995048		true
1	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2	2147345109	wh2_dlc11_vmp_lore_necrarch	100	2147345188	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2	general	wh2_dlc11_vmp_bloodline_necrarch	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_necrarch_lord_campaign_01_0.png	1537995048		true
1	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3	2147345109	wh2_dlc11_vmp_lore_necrarch	100	2147345188	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3	general	wh2_dlc11_vmp_bloodline_necrarch	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_necrarch_lord_campaign_01_0.png	1537995048		true
1	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0	2147345109	wh_dlc04_lore_strigoi	100	2147345188	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0	general	wh2_dlc11_vmp_bloodline_strigoi	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_strigoi_lord_campaign_01_0.png	527578715		true
1	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1	2147345109	wh_dlc04_lore_strigoi	100	2147345188	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1	general	wh2_dlc11_vmp_bloodline_strigoi	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_strigoi_lord_campaign_01_0.png	527578715		true
1	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0	2147345109	wh2_dlc11_vmp_lore_von_carstein	100	2147345188	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0	general	wh2_dlc11_vmp_bloodline_von_carstein	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_von_carstein_lord_campaign_01_0.png	1661629053		true
1	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1	2147345109	wh2_dlc11_vmp_lore_von_carstein	100	2147345188	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1	general	wh2_dlc11_vmp_bloodline_von_carstein	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_von_carstein_lord_campaign_01_0.png	1661629053		true
1	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2	2147345109	wh2_dlc11_vmp_lore_von_carstein	100	2147345188	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2	general	wh2_dlc11_vmp_bloodline_von_carstein	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_von_carstein_lord_campaign_01_0.png	1661629053		true
1	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3	2147345109	wh2_dlc11_vmp_lore_von_carstein	100	2147345188	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3	general	wh2_dlc11_vmp_bloodline_von_carstein	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_von_carstein_lord_campaign_01_0.png	1661629053		true
1	wh2_dlc11_vmp_cha_heinrich_kemmler_1	2147345320		100	2147345313	wh2_dlc11_vmp_cha_heinrich_kemmler_1	general	vmp_heinrich_kemmler	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_ch_heinrich_0.png	3991	wh_main_skill_node_set_vmp_heinrich	true
1	wh2_main_def_cha_death_hag_0	2147359721		100	1006711097	wh2_main_def_cha_death_hag_0	dignitary	wh2_main_def_death_hag	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5695		false
1	wh2_main_def_cha_dreadlord_0	2147359455		100	1129600977	wh2_main_def_cha_dreadlord_0	general	wh2_main_def_dreadlord	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5590		true
1	wh2_main_def_cha_dreadlord_female_0	2147359706		100	101567873	wh2_main_def_cha_dreadlord_female_0	general	wh2_main_def_dreadlord_fem	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5712		true
1	wh2_main_def_cha_khainite_assassin_0	2147359134		100	1006711097	wh2_main_def_cha_khainite_assassin_0	spy	wh2_main_def_khainite_assassin	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5677		true
1	wh2_main_def_cha_malekith_0	2147359265	wh2_main_lore_dark_magic	100	2147360508	wh2_main_def_cha_malekith_0	general	wh2_main_def_malekith	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5530		true
1	wh2_main_def_cha_morathi_0	2147359274	wh2_main_lore_morathi	100	2147360508	wh2_main_def_cha_morathi_0	general	wh2_main_def_morathi	ui/portraits/portholes/wh2_main_def_dark_elves/def_morathi_0.png	5595		true
1	wh2_main_def_cha_sorceress_dark_0	2147359797	wh2_main_lore_dark_magic	100	1725206863	wh2_main_def_cha_sorceress_dark_0	wizard	wh2_main_def_sorceress_dark	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5686		false
1	wh2_main_def_cha_sorceress_fire_0	2147359797	wh_main_lore_fire	100	1725206863	wh2_main_def_cha_sorceress_fire_0	wizard	wh2_main_def_sorceress_fire	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5686		false
1	wh2_main_def_cha_sorceress_shadow_0	2147359797	wh_dlc05_lore_shadows	100	1725206863	wh2_main_def_cha_sorceress_shadow_0	wizard	wh2_main_def_sorceress_shadow	ui/portraits/portholes/wh2_main_def_dark_elves/def_malekith_0.png	5686		false
1	wh2_main_hef_cha_alastair_0	2147359014		100	2147360506	wh2_main_hef_cha_alastair_0	general	wh2_main_hef_prince_alastar	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_01_0.png	5709		true
1	wh2_main_hef_cha_loremaster_of_hoeth_0	2147359004	wh2_main_lore_loremaster	100	2147360506	wh2_main_hef_cha_loremaster_of_hoeth_0	runesmith	wh2_main_hef_loremaster_of_hoeth	ui/portraits/portholes/wh2_main_hef_high_elves/hef_loremaster_campaign_01_0.png	5667		true
1	wh2_main_hef_cha_mage_high_0	2147359351	wh2_main_lore_high_magic	100	2147360506	wh2_main_hef_cha_mage_high_0	wizard	wh2_main_hef_mage_high	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
1	wh2_main_hef_cha_mage_life_0	2147359351	wh_dlc05_lore_life	100	2147360506	wh2_main_hef_cha_mage_life_0	wizard	wh2_main_hef_mage_life	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
1	wh2_main_hef_cha_mage_light_0	2147359351	wh_main_lore_light	100	2147360506	wh2_main_hef_cha_mage_light_0	wizard	wh2_main_hef_mage_light	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
1	wh2_main_hef_cha_noble_0	2147358997		100	2147360506	wh2_main_hef_cha_noble_0	champion	wh2_main_hef_noble	ui/portraits/portholes/wh2_main_high_elves/hef_noble_campaign_03_0.png	1844087148		true
1	wh2_main_hef_cha_prince_0	2147359014		100	2147360506	wh2_main_hef_cha_prince_0	general	wh2_main_hef_prince	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_01_0.png	5574		true
1	wh2_main_hef_cha_princess_0	2147360483		100	2147360506	wh2_main_hef_cha_princess_0	general	wh2_main_hef_princess		5733		true
1	wh2_main_hef_cha_teclis_0	2147359256	wh2_main_lore_teclis	100	2147360506	wh2_main_hef_cha_teclis_0	general	wh2_main_hef_teclis	ui/portraits/portholes/wh2_main_hef_high_elves/hef_teclis_0.png	5549		true
1	wh2_main_hef_cha_tyrion_0	2147360906		100	2147360506	wh2_main_hef_cha_tyrion_0	general	wh2_main_hef_tyrion	ui/portraits/portholes/wh2_main_hef_high_elves/hef_tyrion_0.png	5540		true
1	wh2_main_lzd_cha_kroq_gar_0	2147359240		100	2147360514	wh2_main_lzd_cha_kroq_gar_0	general	wh2_main_lzd_kroq_gar	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png	5570		true
1	wh2_main_lzd_cha_lord_mazdamundi_0	2147359221	wh2_main_lore_slann	100	2147359230	wh2_main_lzd_cha_lord_mazdamundi_0	general	wh2_main_lzd_lord_mazdamundi	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_mazdamundi_0.png	5702		true
1	wh2_main_lzd_cha_saurus_old_blood_0	1264733026		100	2147360514	wh2_main_lzd_cha_saurus_old_blood_0	general	wh2_main_lzd_saurus_old_blood	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	5584		true
1	wh2_main_lzd_cha_saurus_scar_veteran_0	1264733026		100	2147360514	wh2_main_lzd_cha_saurus_scar_veteran_0	champion	wh2_main_lzd_saurus_old_blood	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_hero_saurus_scar_veteran_campaign_01_0.png	5601		true
