dilemmas_tables	5
generate	key	localised_description	localised_title	ui_image	prioritized	event_category	sound_popup_override	sound_click_override
false	wh2_dlc11_dilemma_neo_encounter_at_sea_4_a	Pirate coves are some of the world’s most elusive places, where the wealth of local sea brigands is secretly kept and fiercely defended. It seems that today may be your lucky day, as your lookout in the crow’s nest claims to have spotted one – a small island cave, next to which a black ship is moored. The ship belongs to an infamous fleet of Vampire pirates, and it appears that there are Zombie Deckhands transferring treasure chests onto the ship right now. It’s an opportunity for a big payday, but these Unliving sea-dogs certainly won’t give up their wealth too easily.	Hidden Pirate Cove	wh2_sea_encounters_1	false	Event	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_dilemma_neo_encounter_at_sea_4_a_nor	Pirate coves are some of the world’s most elusive places, where the wealth of local sea brigands is secretly kept and fiercely defended. It seems that today may be your lucky day, as your lookout in the crow’s nest claims to have spotted one – a small island cave, next to which a black ship is moored. The ship belongs to an infamous fleet of Vampire pirates, and it appears that there are Zombie Deckhands transferring treasure chests onto the ship right now. It’s an opportunity for a big payday, but these Unliving sea-dogs certainly won’t give up their wealth too easily.	Hidden Pirate Cove	wh2_sea_encounters_1	false	Event	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_dilemma_neo_encounter_at_sea_4_a_tmb	Pirate coves are some of the world’s most elusive places, where the wealth of local sea brigands is secretly kept and fiercely defended. It seems that today may be your lucky day, as your lookout in the crow’s nest claims to have spotted one – a small island cave, next to which a black ship is moored. The ship belongs to an infamous fleet of Vampire pirates, and it appears that there are Zombie Deckhands transferring treasure chests onto the ship right now. It’s an opportunity for a big payday, but these Unliving sea-dogs certainly won’t give up their wealth too easily.	Hidden Pirate Cove	wh2_sea_encounters_1	false	Event	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_great_vortex_cst_cylostra_the_bordeleaux_flabellum_stage_4	A self-obsessed singer needs a doting audience, and Cylostra is well aware that it is the Bretonnians who appreciate her talents the most. After all, it was a Bretonnian king who once favoured her above all other court singers, frequently inviting the diva to give private performances and serenade eminent guests at important stately banquets.\n\nOn the other hand, Cylostra is technically still well overdue for a high-profile performance before the High Elves of Ulthuan. Many years ago, when the Lamprey succumbed to a storm in the Eastern Straits of the Great Ocean, before Cylostra’s transformation, she was on an important diplomatic voyage to sing before the Phoenix King. A treaty of great import was reliant on his pleasure in her performance, for the Elves believe good art – music in particular – to be as valuable as gems and gold. It was an important engagement, so surely the High Elves will still be waiting for her?!\n\nTo find an audience, Cylostra could head east from the islands of Northern Yvresse towards Bretonnia, retracing the fateful voyage which led to her transforming into the eternally-vengeful spirit she has become. Alternatively, she could head towards the southern end of the Shifting Isles, where the High Elves' Old World shipping lanes are located, following them directly into the great Elven port of Lothern and, hopefully, to the Phoenix King himself...	The Bordeleaux Flabellum	generic	false	Quest		
false	wh2_dlc11_th_puzzle_1_1	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain. \n\nTo access the treasure, solve the puzzle – the Old One, Tepok the Inscrutable, never liked to repeat himself.	Cypher of the Old Ones	vc_puzzle_1_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_th_puzzle_1_2	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain. \n\nTo access the treasure, solve the puzzle – the Old One, Tepok the Inscrutable, never liked to repeat himself.	Cypher of the Old Ones	vc_puzzle_1_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_th_puzzle_1_3	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain. \n\nTo access the treasure, solve the puzzle – the Old One, Tepok the Inscrutable, never liked to repeat himself.	Cypher of the Old Ones	vc_puzzle_1_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_th_puzzle_1_4	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain. \n\nTo access the treasure, solve the puzzle – the Old One, Tepok the Inscrutable, never liked to repeat himself.	Cypher of the Old Ones	vc_puzzle_1_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_th_puzzle_1_5	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain. \n\nTo access the treasure, solve the puzzle – the Old One, Tepok the Inscrutable, never liked to repeat himself.	Cypher of the Old Ones	vc_puzzle_1_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_th_puzzle_1_6	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain. \n\nTo access the treasure, solve the puzzle – the Old One, Tepok the Inscrutable, never liked to repeat himself.	Cypher of the Old Ones	vc_puzzle_1_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_th_puzzle_1_7	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain. \n\nTo access the treasure, solve the puzzle – the Old One, Tepok the Inscrutable, never liked to repeat himself.	Cypher of the Old Ones	vc_puzzle_1_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_th_puzzle_1_8	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain. \n\nTo access the treasure, solve the puzzle – the Old One, Tepok the Inscrutable, never liked to repeat himself.	Cypher of the Old Ones	vc_puzzle_1_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma	
false	wh2_dlc11_th_puzzle_1_9	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain. \n\nTo access the treasure, solve the puzzle – the Old One, Tepok the Inscrutable, never liked to repeat himself.	Cypher of the Old Ones	vc_puzzle_1_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma	
