audio_metadata_tags_tables	8
key	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop	limitation_scale	entity_type_switch	melee_hit_category	melee_hit_type_override	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	scaled_sound_upsize	scaled_max_delay	scaled_sound_next	requires_cinematic	max_probability	min_probability	is_vocalisation	play_at_bone	play_at_position	play_at_base	require_ground_type_limited	require_ground_type	require_armour_type	require_melee_weapon_type	require_shield_type	triggers_blood	is_tracked	require_reverb	require_obstruction	can_play_under_splice	ignore_if_headless	play_on_looping_sound	cinematic_only	doppler_rtpc_name	flip_direction	blood_enabled_only	use_limitation_type_override	limitation_type_override	culling_distance_override	ignore_alpha_check	override_vo
Bodyfall_Light_Spider_Small	Battle_Individual_bodyfall_Light_Spider_Small		Campaign_Individual_bodyfall_Light_Spider_Small		0.5								0	0		false	100	100	false	true	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Light_Squig	Battle_Individual_Bodyfall_Light_Squig		Campaign_Individual_Bodyfall_Light_Squig		0.5								0	0		false	100	100	false	false	false	true	true	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Light_Stag	Battle_Individual_Bodyfall_Light_Stag		Campaign_Individual_Bodyfall_Light_Stag		0.5								0	0		false	100	100	false	false	false	true	true	false	true	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Light_Stegadon	Battle_Individual_Bodyfall_Light_Carnosaur				0.5								0	0		false	100	100	false	true	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Light_Terradon	Battle_Individual_Bodyfall_Light_Terradon				0.5								0	0		false	100	100	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Light_Treemen	Battle_Individual_Bodyfall_Light_Treemen		Campaign_Individual_Bodyfall_Light_Treemen		0.5								0	0		false	100	100	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Light_Troll	Battle_Individual_bodyfall_Light_Troll		Campaign_Individual_bodyfall_Light_Troll		0.5								0	0		false	100	100	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Light_Ungor	Battle_Individual_Bodyfall_Light_Ungor		Campaign_Individual_Bodyfall_Light_Ungor		0.5								0	0		false	100	100	false	false	false	true	true	false	true	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Light_Var_Creatures	Battle_Individual_bodyfall_Light_Var_Creatures		Campaign_Individual_bodyfall_Light_Var_Creatures		0.5								0	0		false	100	100	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Rotting_Leviathan_Hull_Step_Heavy	Battle_Individual_Bodyfall_Heavy_Rotting_Leviathan		Campaign_Individual_Bodyfall_Heavy_Rotting_Leviathan		0.5								0	0		false	100	100	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Rotting_Leviathan_Hull_Step_Light	Battle_Individual_Bodyfall_Light_Rotting_Leviathan		Campaign_Individual_Bodyfall_Light_Rotting_Leviathan		0.5								0	0		false	100	100	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Sweetener_Fall_Treemen	Battle_Individual_Bodyfall_Sweetener_Fall_Treemen		Campaign_Individual_Bodyfall_Sweetener_Fall_Treemen		0.5								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Bodyfall_Tomb_Scorpion	Battle_Individual_Bodyfall_Heavy_Tomb_Scorpion		Campaign_Individual_Bodyfall_Heavy_Tomb_Scorpion		0.5								0	0		false	100	100	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_1_Metal_Crack_Large	Battle_Structure_Destruction_Building_1_Metal_Crack_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_1_Metal_Crack_Medium	Battle_Structure_Destruction_Building_1_Metal_Crack_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_1_Metal_Crack_Small	Battle_Structure_Destruction_Building_1_Metal_Crack_Small				0.5								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_1_Rock_Crack_Large	Battle_Structure_Destruction_Building_1_Rock_Crack_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_1_Rock_Crack_Medium	Battle_Structure_Destruction_Building_1_Rock_Crack_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_1_Rock_Crack_Small	Battle_Structure_Destruction_Building_1_Rock_Crack_Small				0.5								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_1_Wood_Crack_Large	Battle_Structure_Destruction_Building_1_Wood_Crack_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_1_Wood_Crack_Medium	Battle_Structure_Destruction_Building_1_Wood_Crack_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_1_Wood_Crack_Small	Battle_Structure_Destruction_Building_1_Wood_Crack_Small				0.5								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_2_Metal_Crumble_Large	Battle_Structure_Destruction_Building_2_Metal_Crumble_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_2_Metal_Crumble_Medium	Battle_Structure_Destruction_Building_2_Metal_Crumble_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_2_Metal_Crumble_Small	Battle_Structure_Destruction_Building_2_Metal_Crumble_Small				0.5								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_2_Rock_Crumble_Large	Battle_Structure_Destruction_Building_2_Rock_Crumble_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_2_Rock_Crumble_Medium	Battle_Structure_Destruction_Building_2_Rock_Crumble_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_2_Rock_Crumble_Small	Battle_Structure_Destruction_Building_2_Rock_Crumble_Small				0.5								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_2_Wood_Crumble_Large	Battle_Structure_Destruction_Building_2_Wood_Crumble_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_2_Wood_Crumble_Medium	Battle_Structure_Destruction_Building_2_Wood_Crumble_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_2_Wood_Crumble_Small	Battle_Structure_Destruction_Building_2_Wood_Crumble_Small				0.5								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_3_Metal_Main_Impact_Large	Battle_Structure_Destruction_Building_3_Metal_Main_Impact_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_3_Metal_Main_Impact_Medium	Battle_Structure_Destruction_Building_3_Metal_Main_Impact_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_3_Metal_Main_Impact_Small	Battle_Structure_Destruction_Building_3_Metal_Main_Impact_Small				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_3_Rock_Main_Impact_Large	Battle_Structure_Destruction_Building_3_Rock_Main_Impact_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_3_Rock_Main_Impact_Medium	Battle_Structure_Destruction_Building_3_Rock_Main_Impact_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_3_Rock_Main_Impact_Small	Battle_Structure_Destruction_Building_3_Rock_Main_Impact_Small				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_3_Wood_Main_Impact_Large	Battle_Structure_Destruction_Building_3_Wood_Main_Impact_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_3_Wood_Main_Impact_Medium	Battle_Structure_Destruction_Building_3_Wood_Main_Impact_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_3_Wood_Main_Impact_Small	Battle_Structure_Destruction_Building_3_Wood_Main_Impact_Small				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_4_Metal_Individual_Impact_Large	Battle_Structure_Destruction_Building_4_Metal_Individual_Impact_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_4_Metal_Individual_Impact_Medium	Battle_Structure_Destruction_Building_4_Metal_Individual_Impact_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_4_Metal_Individual_Impact_Small	Battle_Structure_Destruction_Building_4_Metal_Individual_Impact_Small				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_4_Rock_Individual_Impact_Large	Battle_Structure_Destruction_Building_4_Rock_Individual_Impact_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_4_Rock_Individual_Impact_Medium	Battle_Structure_Destruction_Building_4_Rock_Individual_Impact_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_4_Rock_Individual_Impact_Small	Battle_Structure_Destruction_Building_4_Rock_Individual_Impact_Small				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_4_Wood_Individual_Impact_Large	Battle_Structure_Destruction_Building_4_Wood_Individual_Impact_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_4_Wood_Individual_Impact_Medium	Battle_Structure_Destruction_Building_4_Wood_Individual_Impact_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_4_Wood_Individual_Impact_Small	Battle_Structure_Destruction_Building_4_Wood_Individual_Impact_Small				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_5_Metal_Debris_Large	Battle_Structure_Destruction_Building_5_Metal_Debris_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_5_Metal_Debris_Medium	Battle_Structure_Destruction_Building_5_Metal_Debris_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_5_Metal_Debris_Small	Battle_Structure_Destruction_Building_5_Metal_Debris_Small				0.5								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_5_Rock_Debris_Large	Battle_Structure_Destruction_Building_5_Rock_Debris_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_5_Rock_Debris_Medium	Battle_Structure_Destruction_Building_5_Rock_Debris_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_5_Rock_Debris_Small	Battle_Structure_Destruction_Building_5_Rock_Debris_Small				0.5								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_5_Wood_Debris_Large	Battle_Structure_Destruction_Building_5_Wood_Debris_Large				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_5_Wood_Debris_Medium	Battle_Structure_Destruction_Building_5_Wood_Debris_Medium				1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_5_Wood_Debris_Small	Battle_Structure_Destruction_Building_5_Wood_Debris_Small				0.5								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_6_Rumble_Large	Battle_Structure_Destruction_Building_6_Rumble_Large_Play	Battle_Structure_Destruction_Building_6_Rumble_Large_Stop			1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
Building_Destruction_6_Rumble_Medium	Battle_Structure_Destruction_Building_6_Rumble_Medium_Play	Battle_Structure_Destruction_Building_6_Rumble_Medium_Stop			1								0	0		false	100	100	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false		false	false	false	Lord_Hero	0	false	false
