cai_personalities_tables	19
agent_distribution_profile_key	agent_recruitment_profile_key	budget_policy_key	key	military_aggressiveness_policy	military_behaviour_policy	reliability_policy_key	religious_conversion_policy	technology_manager_key	allowed_for_random_selection	diplomatic_component	strategic_component	cultural_component	deal_evaluation_component	deal_generation_component	construction_system_policy	task_management_system_task_generation_profile	negotiation_component	income_allocation_policy	occupation_decision_component	religious_component	empire_rivalry_component	religion_change_management_policy	trespassing_component	agent_embed_profile	character_skill_selection_policy	military_generator_config_override
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_dlc10_early_highelf_major	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	friendly_diplomat	default	default_construction_system_policy	default_coloniser_avoid_oldworld_races_task_generator_profile	active	default	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	economist	wh2_dlc10_early_highelf_major_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	friendly_diplomat	default	default_construction_system_policy	default_coloniser_avoid_oldworld_races_and_player_task_generator_profile	active	small_military	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_dlc10_early_highelf_major_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	friendly_diplomat	default	militarist_construction_system_policy	default_coloniser_avoids_oldworld_races_anti_player_task_generator_profile	active	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_dlc10_early_highelf_major_no_confederate	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	dlc10_friendly_no_confed	default	default_construction_system_policy	default_coloniser_avoid_oldworld_races_task_generator_profile	active	default	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	economist	wh2_dlc10_early_highelf_major_no_confederate_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	dlc10_friendly_no_confed	default	default_construction_system_policy	default_coloniser_avoid_oldworld_races_and_player_task_generator_profile	active	small_military	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_dlc10_early_highelf_major_no_confederate_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	dlc10_friendly_no_confed	default	militarist_construction_system_policy	default_coloniser_avoids_oldworld_races_anti_player_task_generator_profile	active	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_dlc10_highelf_major	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	friendly_diplomat	default	default_construction_system_policy	default_vcregion_task_generator_profile	active	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_dlc10_highelf_major_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	friendly_diplomat	default	default_construction_system_policy	default_vcregion_avoid_player_task_generator_profile	active	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_dlc10_highelf_major_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	friendly_diplomat	default	militarist_construction_system_policy	default_vcregion_anti_player_task_generator_profile	active	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_dlc10_highelf_major_no_confederate	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	dlc10_friendly_no_confed	default	default_construction_system_policy	default_vcregion_task_generator_profile	active	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_dlc10_highelf_major_no_confederate_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	dlc10_friendly_no_confed	default	default_construction_system_policy	default_vcregion_avoid_player_task_generator_profile	active	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_dlc10_highelf_major_no_confederate_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	home_defender	default	dlc10_friendly_no_confed	default	militarist_construction_system_policy	default_vcregion_anti_player_task_generator_profile	active	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_dlc11_aranessa	cai_pmap_high	cai_pmbp_destructive	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	dislikes_norsca	schemer	schemer	militarist_construction_system_policy	aggressive_raider_task_generator_profile	default	default	raider	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_dlc11_aranessa_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	dislikes_norsca	schemer	schemer	militarist_construction_system_policy	aggressive_raider_task_generator_profile	default	small_military	raider	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_dlc11_aranessa_hard	cai_pmap_high	cai_pmbp_destructive	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	dislikes_norsca	schemer	schemer	militarist_construction_system_policy	aggressive_raider_task_generator_profile	default	militarist	raider	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_dlc11_cst	cai_pmap_high	cai_pmbp_destructive	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	default	schemer	schemer	militarist_construction_system_policy	aggressive_raider_task_generator_profile	default	default	raider	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_dlc11_cst_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	default	schemer	schemer	militarist_construction_system_policy	aggressive_raider_task_generator_profile	default	small_military	raider	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_dlc11_cst_hard	cai_pmap_high	cai_pmbp_destructive	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	default	schemer	schemer	militarist_construction_system_policy	aggressive_raider_task_generator_profile	default	militarist	raider	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_dlc11_harkon	cai_pmap_high	cai_pmbp_destructive	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	dislikes_lizardmen	schemer	schemer	militarist_construction_system_policy	aggressive_raider_task_generator_profile	default	default	raider	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_dlc11_harkon_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	dislikes_lizardmen	schemer	schemer	militarist_construction_system_policy	aggressive_raider_task_generator_profile	default	small_military	raider	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_dlc11_harkon_hard	cai_pmap_high	cai_pmbp_destructive	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	dislikes_lizardmen	schemer	schemer	militarist_construction_system_policy	aggressive_raider_task_generator_profile	default	militarist	raider	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_dlc11_noctilus	cai_pmap_high	cai_pmbp_destructive	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	default	schemer	schemer	militarist_construction_system_policy	dlc11_cst_noctilus	default	default	raider	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_dlc11_noctilus_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	default	schemer	schemer	militarist_construction_system_policy	dlc11_cst_noctilus	default	small_military	raider	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_dlc11_noctilus_hard	cai_pmap_high	cai_pmbp_destructive	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive	default	schemer	schemer	militarist_construction_system_policy	dlc11_cst_noctilus	default	militarist	raider	default	vhard	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_greenskin_noruins_survivor	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	survivor	default	defensive	default	default_construction_system_policy	defensive_noruins_raider_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_greenskin_noruins_survivor_aggressive	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	default	defensive	default	default_construction_system_policy	defensive_noruins_raider_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_greenskin_noruins_survivor_aggressive_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	default	defensive	default	default_construction_system_policy	defensive_noruins_avoid_player_raider_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_greenskin_noruins_survivor_aggressive_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	default	defensive	default	militarist_construction_system_policy	defensive_noruins_anti_player_raider_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_greenskin_noruins_survivor_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	survivor	default	defensive	default	default_construction_system_policy	defensive_noruins_avoid_player_raider_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_greenskin_noruins_survivor_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	survivor	default	defensive	default	militarist_construction_system_policy	defensive_noruins_anti_player_raider_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_greenskin_survivor	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	survivor	default	defensive	default	default_construction_system_policy	defensive_raider_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
