effect_bundles_tables	1
key	localised_description	localised_title	ui_icon	bundle_target
wh2_dlc10_bundle_alarielle_corruption_68	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_69	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_7	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_70	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_71	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_72	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_73	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_74	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_75	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_76	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_77	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_78	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_79	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_8	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_80	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_81	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_82	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_83	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_84	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_85	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_86	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_87	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_88	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_89	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_9	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_90	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_91	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_92	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_93	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_94	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_95	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_96	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_97	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_98	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_alarielle_corruption_99	{{tr:alarielle_corruption_amount}}	Mortal World's Torment	dlc10_mortal_torment.png	faction
wh2_dlc10_bundle_anc_magic_standard_banner_of_avelorn	 	Banner of Avelorn	public_order.png	character
wh2_dlc10_bundle_blood_voyage	[HIDDEN]	[HIDDEN]	 	force
wh2_dlc10_bundle_blood_voyage_active	[[col:red]]WARNING: The [[img:blood_voyage]][[/img]]Blood Voyage is currently active and is targeting Ulthuan - if possible you should prepare defences![[/col]]	Blood Voyage Active	dlc10_blood_voyage.png	faction
wh2_dlc10_bundle_blood_voyage_player	The Blood Voyage has been spat forth from Har Ganeth; it is yours to command!	Blood Voyage	dlc10_blood_voyage.png	force
wh2_dlc10_bundle_death_night_alarielle	Alarielle the Radiant! There's no finer target than one so beautiful; Khaine will surely approve your violence against her!	Khaine's Reward	dlc10_death_night.png	faction
wh2_dlc10_bundle_death_night_morathi	Long has Morathi held the secrets to eternal youth; they are kept from you no longer!	Morathi's Secrets	dlc10_death_night.png	faction
wh2_dlc10_bundle_death_night_morathi_untainted	For Khaine to reign supreme – as god of gods – Chaos must be stripped from these lands.	Purge of Chaos	religion.png	faction
wh2_dlc10_bundle_monster_hunt_army_rampage	 	 	 	force
wh2_dlc10_bundle_stance_army_tunnelling_alith_anar	Uses Shadow Realm Pathways to traverse the world.	Stance: Use Shadow Realm Pathways	subterranean.png	force
wh2_dlc10_dark_elf_fortress_gate	[HIDDEN]	[HIDDEN]	public_order_indifferent.png	province
wh2_dlc10_death_night_effect_1	All but a withered husk, Hellebron must bathe in the blood of the murdered if she and her coven are to be revitalised.	Crone	dlc10_death_night.png	faction
wh2_dlc10_death_night_effect_2	How unfair! Why does Morathi not suffer this curse? Hellebron's true age is revealed without the lustre of Death Night!	Bitter 	dlc10_death_night.png	faction
wh2_dlc10_death_night_effect_3	All must bow before the Bride of Khaine, and even then they will be needed to fill the cauldron!	Respected	dlc10_death_night.png	faction
wh2_dlc10_death_night_effect_4	The Crone stalks the lands and her followers revel in the slaughter - such a wonderous time!	Joyous	dlc10_death_night.png	faction
wh2_dlc10_death_night_effect_5	The Blood Queen is young - all who witness her beatific aspect are caught in its lethal glamour.	Blood Queen	dlc10_death_night.png	faction
wh2_dlc10_defender_of_ulthuan_all_1	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 69%)[[/col]]\n\n[[col:green]]All of Ulthuan is under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_all_10	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 100%)[[/col]]\n\n[[col:green]]All of Ulthuan is under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_all_2	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 72%)[[/col]]\n\n[[col:green]]All of Ulthuan is under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_all_3	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 76%)[[/col]]\n\n[[col:green]]All of Ulthuan is under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_all_4	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 79%)[[/col]]\n\n[[col:green]]All of Ulthuan is under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_all_5	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 82%)[[/col]]\n\n[[col:green]]All of Ulthuan is under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_all_6	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 86%)[[/col]]\n\n[[col:green]]All of Ulthuan is under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_all_7	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 89%)[[/col]]\n\n[[col:green]]All of Ulthuan is under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_all_8	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 93%)[[/col]]\n\n[[col:green]]All of Ulthuan is under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_all_9	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 96%)[[/col]]\n\n[[col:green]]All of Ulthuan is under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_inner_1	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 31%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_inner_10	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 1%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_inner_2	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 28%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_inner_3	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 24%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_inner_4	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 21%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_inner_5	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 18%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_inner_6	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 14%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_inner_7	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 11%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_inner_8	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 7%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_inner_9	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 4%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_outer_1	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 65%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_outer_10	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 35%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_outer_2	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 62%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_outer_3	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 59%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_outer_4	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 55%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_outer_5	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 52%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_outer_6	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 48%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_outer_7	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 45%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_outer_8	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 41%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_defender_of_ulthuan_outer_9	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 38%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	dlc10_defender_of_ulthuan.png	faction
wh2_dlc10_lord_trait_def_hellebron	Hellebron's personal cauldron is scarred and inscribed with the cruellest hexes, the pall of which emanates ever outward.	Cauldron of the Blood Queen	character.png	faction
wh2_dlc10_lord_trait_hef_alarielle	The silken pavilions of the Radiant's carnival bring revels and joy to the fey folk of Avelorn.	Carnival of the Everqueen	character.png	faction
wh2_dlc10_lord_trait_hef_alith_anar	Alith Anar's shadow court meets only rarely, but when it does, vengeance upon the Druchii is the only real agenda.	Court of the Shadowlands	character.png	faction
wh2_dlc10_power_of_nature	Alarielle has recently visited this region. Those lucky enough to have witnessed her presence are left in no doubt that the Everqueen’s power is that of nature itself.	Power of Nature	dlc10_power_of_nature.png	region
wh2_dlc10_ritual_def_drakira	{{tr:wh2_dlc10_ritual_def_drakira_description}}	Sacrifice to Drakira	effect_rite.png	faction
wh2_dlc10_ritual_hef_lileath	Lileath is the patron of seers and prophets. She is prayed to for clarity, prophecy, and foresight - especially by one facing a great challenge, a difficult decision, or in need of some good luck.	Invocation of Lileath	effect_rite.png	faction
wh2_dlc11_award_treasure_map	A new treasure map! What riches lie ahead?	Treasure Map	treasure_map.png	faction
wh2_dlc11_bundle_amanar_attack	The Merwyrm Amanar has attacked this coastal region, and all have borne witness to its terror.	Amanar's Wrath	cst_sea_monster.png	region
wh2_dlc11_bundle_amanar_control	The Merwyrm has been slain by the empowered Star-metal Harpoon and now the beast has resurrected and in thrall to your Lord.	Amanar's Resurrection	cst_sea_monster.png	faction
