building_culture_variants_tables	4
building	culture	description	icon	subculture	faction	disables	short_description	display_tooltip
wh2_dlc09_special_settlement_pyramid_of_nagash_vmp_2		wh_main_PLACEHOLDER	special_pyramid_of_nagash_settlement			false	wh2_main_special_pyramid_of_nagash_vmp	true
wh2_dlc09_special_settlement_pyramid_of_nagash_vmp_3		wh_main_PLACEHOLDER	special_pyramid_of_nagash_settlement			false	wh2_main_special_pyramid_of_nagash_vmp	true
wh2_dlc09_special_settlement_pyramid_of_nagash_vmp_4		wh_main_PLACEHOLDER	special_pyramid_of_nagash_settlement			false	wh2_main_special_pyramid_of_nagash_vmp	true
wh2_dlc09_special_settlement_pyramid_of_nagash_vmp_5		wh_main_PLACEHOLDER	special_pyramid_of_nagash_settlement			false	wh2_main_special_pyramid_of_nagash_vmp	true
wh2_dlc09_special_settlement_pyramid_of_nagash_vmp_ruin		wh_main_PLACEHOLDER	tmb_settlement_ruin			false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_arkhan_burial_mound_2		wh_main_PLACEHOLDER	tmb_burial_mound		wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_arkhan_burial_mound_2	true
wh2_dlc09_tmb_arkhan_burial_mound		wh_main_PLACEHOLDER	tmb_burial_mound		wh2_dlc09_tmb_followers_of_nagash	false	wh2_dlc09_tmb_arkhan_burial_mound	true
wh2_dlc09_tmb_cavalry_1		wh_main_PLACEHOLDER	tmb_ cavalry_stables			false	wh2_dlc09_tmb_cavalry_1	true
wh2_dlc09_tmb_cavalry_2		wh_main_PLACEHOLDER	tmb_ cavalry_stables			false	wh2_dlc09_tmb_cavalry_2	true
wh2_dlc09_tmb_cavalry_3		wh_main_PLACEHOLDER	tmb_ cavalry_stables			false	wh2_dlc09_tmb_cavalry_3	true
wh2_dlc09_tmb_cavalry_4		wh_main_PLACEHOLDER	tmb_ cavalry_stables			false	wh2_dlc09_tmb_cavalry_4	true
wh2_dlc09_tmb_chariots_1		wh_main_PLACEHOLDER	tmb_ chariot_artillery			false	wh2_dlc09_tmb_chariots_1	true
wh2_dlc09_tmb_chariots_2		wh_main_PLACEHOLDER	tmb_ chariot_artillery			false	wh2_dlc09_tmb_chariots_2	true
wh2_dlc09_tmb_chariots_3		wh_main_PLACEHOLDER	tmb_ chariot_artillery			false	wh2_dlc09_tmb_chariots_3	true
wh2_dlc09_tmb_citadel_1		wh_main_PLACEHOLDER	tmb_citadel			false	wh2_dlc09_tmb_citadel_1	true
wh2_dlc09_tmb_defence_major_1		wh_main_PLACEHOLDER	tmb_ walls			false	wh2_dlc09_tmb_walls_1	true
wh2_dlc09_tmb_defence_major_2		wh_main_PLACEHOLDER	tmb_ walls			false	wh2_dlc09_tmb_walls_2	true
wh2_dlc09_tmb_defence_major_3		wh_main_PLACEHOLDER	tmb_ walls			false	wh2_dlc09_tmb_walls_3	true
wh2_dlc09_tmb_defence_minor_1		wh_main_PLACEHOLDER	tmb_ garrison			false	wh2_dlc09_tmb_garrison_1	true
wh2_dlc09_tmb_defence_minor_2		wh_main_PLACEHOLDER	tmb_ garrison			false	wh2_dlc09_tmb_garrison_2	true
wh2_dlc09_tmb_defence_norsca_1		wh_main_PLACEHOLDER	tmb_ garrison			false	wh2_dlc09_tmb_garrison_1	true
wh2_dlc09_tmb_estate_1		wh_main_PLACEHOLDER	tmb_estate			false	wh2_dlc09_tmb_estate_1	true
wh2_dlc09_tmb_growth_1		wh_main_PLACEHOLDER	tmb_ growth			false	wh2_dlc09_tmb_growth_1	true
wh2_dlc09_tmb_growth_2		wh_main_PLACEHOLDER	tmb_ growth			false	wh2_dlc09_tmb_growth_2	true
wh2_dlc09_tmb_growth_3		wh_main_PLACEHOLDER	tmb_ growth			false	wh2_dlc09_tmb_growth_3	true
wh2_dlc09_tmb_hierotitan_1		wh_main_PLACEHOLDER	tmb_hierotitan			false	wh2_dlc09_tmb_hierotitan_1	true
wh2_dlc09_tmb_income_1		wh_main_PLACEHOLDER	tmb_ income			false	wh2_dlc09_tmb_income_1	true
wh2_dlc09_tmb_income_2		wh_main_PLACEHOLDER	tmb_ income			false	wh2_dlc09_tmb_income_2	true
wh2_dlc09_tmb_income_3		wh_main_PLACEHOLDER	tmb_ income			false	wh2_dlc09_tmb_income_3	true
wh2_dlc09_tmb_infantry_1		wh_main_PLACEHOLDER	tmb_ infantry_barracks			false	wh2_dlc09_tmb_infantry_1	true
wh2_dlc09_tmb_infantry_2		wh_main_PLACEHOLDER	tmb_ infantry_barracks			false	wh2_dlc09_tmb_infantry_2	true
wh2_dlc09_tmb_infantry_3		wh_main_PLACEHOLDER	tmb_ infantry_barracks			false	wh2_dlc09_tmb_infantry_3	true
wh2_dlc09_tmb_necrosphinx_1		wh_main_PLACEHOLDER	tmb_necrosphinx			false	wh2_dlc09_tmb_necrosphinx_1	true
wh2_dlc09_tmb_outpostnorsca_major_1		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_1	true
wh2_dlc09_tmb_outpostnorsca_major_1_coast		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_1	true
wh2_dlc09_tmb_outpostnorsca_major_2		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_2	true
wh2_dlc09_tmb_outpostnorsca_major_2_coast		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_2	true
wh2_dlc09_tmb_outpostnorsca_major_3		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_3	true
wh2_dlc09_tmb_outpostnorsca_major_3_coast		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_3	true
wh2_dlc09_tmb_outpostnorsca_major_4		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_4	true
wh2_dlc09_tmb_outpostnorsca_major_4_coast		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_4	true
wh2_dlc09_tmb_outpostnorsca_major_5		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_5	true
wh2_dlc09_tmb_outpostnorsca_major_5_coast		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_5	true
wh2_dlc09_tmb_outpostnorsca_major_ruin		wh_main_PLACEHOLDER	tmb_settlement_ruin			false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_outpostnorsca_major_ruin_coast		wh_main_PLACEHOLDER	tmb_settlement_ruin			false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_outpostnorsca_minor_1		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_1	true
wh2_dlc09_tmb_outpostnorsca_minor_1_coast		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_1	true
wh2_dlc09_tmb_outpostnorsca_minor_2		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_2	true
wh2_dlc09_tmb_outpostnorsca_minor_2_coast		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_2	true
wh2_dlc09_tmb_outpostnorsca_minor_3		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_3	true
wh2_dlc09_tmb_outpostnorsca_minor_3_coast		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_3	true
wh2_dlc09_tmb_outpostnorsca_minor_ruin		wh_main_PLACEHOLDER	tmb_settlement_ruin			false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_outpostnorsca_minor_ruin_coast		wh_main_PLACEHOLDER	tmb_settlement_ruin			false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_port_1		wh_main_PLACEHOLDER	tmb_port			false	wh2_dlc09_tmb_port_1	true
wh2_dlc09_tmb_port_2		wh_main_PLACEHOLDER	tmb_port			false	wh2_dlc09_tmb_port_2	true
wh2_dlc09_tmb_port_3		wh_main_PLACEHOLDER	tmb_port			false	wh2_dlc09_tmb_port_3	true
wh2_dlc09_tmb_port_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_human_port_ruin	true
wh2_dlc09_tmb_public_order_1		wh_main_PLACEHOLDER	tmb_ public_order			false	wh2_dlc09_tmb_public_order_1	true
wh2_dlc09_tmb_public_order_2		wh_main_PLACEHOLDER	tmb_ public_order			false	wh2_dlc09_tmb_public_order_2	true
wh2_dlc09_tmb_public_order_3		wh_main_PLACEHOLDER	tmb_ public_order			false	wh2_dlc09_tmb_public_order_3	true
wh2_dlc09_tmb_resource_animals_1		wh_main_PLACEHOLDER	tmb_animals			false	wh2_dlc09_tmb_resource_animals_1	true
wh2_dlc09_tmb_resource_dyes_1		wh_main_PLACEHOLDER	tmb_dyes			false	wh2_dlc09_tmb_resource_dyes_1	true
wh2_dlc09_tmb_resource_furs_1		wh_main_PLACEHOLDER	tmb_furs			false	wh2_dlc09_tmb_resource_furs_1	true
wh2_dlc09_tmb_resource_gems_1		wh_main_PLACEHOLDER	tmb_gemstones			false	wh2_dlc09_tmb_resource_gems_1	true
wh2_dlc09_tmb_resource_gold_1		wh_main_PLACEHOLDER	tmb_gold			false	wh2_dlc09_tmb_resource_gold_1	true
wh2_dlc09_tmb_resource_iron_1		wh_main_PLACEHOLDER	tmb_iron			false	wh2_dlc09_tmb_resource_iron_1	true
wh2_dlc09_tmb_resource_marble_1		wh_main_PLACEHOLDER	tmb_marble			false	wh2_dlc09_tmb_resource_marble_1	true
wh2_dlc09_tmb_resource_medicine_1		wh_main_PLACEHOLDER	tmb_medicine			false	wh2_dlc09_tmb_resource_medicine_1	true
wh2_dlc09_tmb_resource_obsidian_1		wh_main_PLACEHOLDER	tmb_obsidian			false	wh2_dlc09_tmb_resource_obsidian_1	true
wh2_dlc09_tmb_resource_pasture_1		wh_main_PLACEHOLDER	tmb_pastures			false	wh2_dlc09_tmb_resource_pasture_1	true
wh2_dlc09_tmb_resource_pottery_1		wh_main_PLACEHOLDER	tmb_pottery			false	wh2_dlc09_tmb_resource_pottery_1	true
wh2_dlc09_tmb_resource_salt_1		wh_main_PLACEHOLDER	tmb_salt			false	wh2_dlc09_tmb_resource_salt_1	true
wh2_dlc09_tmb_resource_spices_1		wh_main_PLACEHOLDER	tmb_spices			false	wh2_dlc09_tmb_resource_spices_1	true
wh2_dlc09_tmb_resource_wine_1		wh_main_PLACEHOLDER	tmb_wine			false	wh2_dlc09_tmb_resource_wine_1	true
wh2_dlc09_tmb_resource_wood_1		wh_main_PLACEHOLDER	tmb_wood			false	wh2_dlc09_tmb_resource_wood_1	true
wh2_dlc09_tmb_scorpions_1		wh_main_PLACEHOLDER	tmb_ flying_scorpions			false	wh2_dlc09_tmb_scorpions_1	true
wh2_dlc09_tmb_settlement_major_1		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_1	true
wh2_dlc09_tmb_settlement_major_2		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_2	true
wh2_dlc09_tmb_settlement_major_3		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_3	true
wh2_dlc09_tmb_settlement_major_4		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_4	true
wh2_dlc09_tmb_settlement_major_5		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_5	true
wh2_dlc09_tmb_settlement_major_coast_1		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_coast_1	true
wh2_dlc09_tmb_settlement_major_coast_2		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_coast_2	true
wh2_dlc09_tmb_settlement_major_coast_3		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_coast_3	true
wh2_dlc09_tmb_settlement_major_coast_4		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_coast_4	true
wh2_dlc09_tmb_settlement_major_coast_5		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_coast_5	true
wh2_dlc09_tmb_settlement_major_coast_ruin		wh_main_PLACEHOLDER	tmb_settlement_ruin			false	wh_main_human_port_ruin	true
wh2_dlc09_tmb_settlement_major_ruin		wh_main_PLACEHOLDER	tmb_settlement_ruin			false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_settlement_minor_1		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_1	true
wh2_dlc09_tmb_settlement_minor_2		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_2	true
wh2_dlc09_tmb_settlement_minor_3		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_3	true
wh2_dlc09_tmb_settlement_minor_coast_1		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_1	true
wh2_dlc09_tmb_settlement_minor_coast_2		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_2	true
wh2_dlc09_tmb_settlement_minor_coast_3		wh_main_PLACEHOLDER	tmb_settlement			false	wh2_dlc09_tmb_settlement_major_3	true
wh2_dlc09_tmb_settlement_minor_coast_ruin		wh_main_PLACEHOLDER	tmb_settlement_ruin			false	wh_main_human_port_ruin	true
wh2_dlc09_tmb_settlement_minor_ruin		wh_main_PLACEHOLDER	tmb_settlement_ruin			false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_ushabti_1		wh_main_PLACEHOLDER	tmb_ushabti			false	wh2_dlc09_tmb_ushabti_1	true
wh2_dlc09_tmb_ushabti_2		wh_main_PLACEHOLDER	tmb_ushabti			false	wh2_dlc09_tmb_ushabti_2	true
wh2_dlc09_tmb_warsphinx_1		wh_main_PLACEHOLDER	tmb_ warsphinx			false	wh2_dlc09_tmb_warsphinx_1	true
wh2_dlc10_hef_aesanar_camp		wh_main_PLACEHOLDER	high_elves_aesanar		wh2_main_hef_nagarythe	false	wh2_dlc10_hef_aesanar_camp	true
wh2_dlc10_hef_handmaidens_alarielle		wh_main_PLACEHOLDER	handmaidens_gallery		wh2_main_hef_avelorn	false	wh2_dlc10_hef_handmaidens_gallery	true
wh2_dlc10_hef_handmaidens		wh_main_PLACEHOLDER	handmaidens_gallery		wh2_main_hef_avelorn	true	wh2_dlc10_hef_handmaidens_gallery	true
wh2_dlc10_hef_handmaidens	wh2_main_hef_high_elves	wh_main_PLACEHOLDER	handmaidens_gallery			false	wh2_dlc10_hef_handmaidens_gallery	true
wh2_dlc10_special_world_root_entrance_1		wh_main_PLACEHOLDER	high_elves_world_roots		wh2_main_hef_avelorn	false	wh2_dlc10_special_world_root_entrance_1_dorment	true
wh2_dlc10_special_world_root_entrance_2		wh_main_PLACEHOLDER	high_elves_world_roots		wh2_main_hef_avelorn	false	wh2_dlc10_special_world_root_entrance_2_withered	true
wh2_dlc10_special_world_root_entrance_3		wh_main_PLACEHOLDER	high_elves_world_roots		wh2_main_hef_avelorn	false	wh2_dlc10_special_world_root_entrance_3_revived	true
wh2_dlc11_cst_outpostnorsca_major_1_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_major_coast_1	true
wh2_dlc11_cst_outpostnorsca_major_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_major_1	true
wh2_dlc11_cst_outpostnorsca_major_2_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_major_coast_2	true
wh2_dlc11_cst_outpostnorsca_major_2	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_major_2	true
wh2_dlc11_cst_outpostnorsca_major_3_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_major_coast_3	true
wh2_dlc11_cst_outpostnorsca_major_3	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_major_3	true
wh2_dlc11_cst_outpostnorsca_major_4_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_major_coast_4	true
wh2_dlc11_cst_outpostnorsca_major_4	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_major_4	true
wh2_dlc11_cst_outpostnorsca_major_5_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_major_coast_5	true
wh2_dlc11_cst_outpostnorsca_major_5	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_major_5	true
wh2_dlc11_cst_outpostnorsca_major_ruin		wh_main_PLACEHOLDER	cst_settlement_ruin			false	wh2_dlc11_vampirecoast_settlement_major_ruin	true
wh2_dlc11_cst_outpostnorsca_major_ruin_coast		wh_main_PLACEHOLDER	cst_settlement_ruin			false	wh2_dlc11_vampirecoast_settlement_major_coast_ruin	true
wh2_dlc11_cst_outpostnorsca_minor_1_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_minor_coast_1	true
wh2_dlc11_cst_outpostnorsca_minor_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_minor_1	true
wh2_dlc11_cst_outpostnorsca_minor_2_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_minor_coast_2	true
wh2_dlc11_cst_outpostnorsca_minor_2	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_minor_2	true
wh2_dlc11_cst_outpostnorsca_minor_3_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_minor_coast_3	true
wh2_dlc11_cst_outpostnorsca_minor_3	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_settlement			false	wh2_dlc11_vampirecoast_settlement_minor_3	true
wh2_dlc11_cst_outpostnorsca_minor_ruin		wh_main_PLACEHOLDER	cst_settlement_ruin			false	wh2_dlc11_vampirecoast_settlement_minor_ruin	true
wh2_dlc11_cst_outpostnorsca_minor_ruin_coast		wh_main_PLACEHOLDER	cst_settlement_ruin			false	wh2_dlc11_vampirecoast_settlement_minor_coast_ruin	true
wh2_dlc11_cst_resource_animals_1		wh_main_PLACEHOLDER	cst_resource_animals			false	wh2_main_hef_resource_animals_3	true
wh2_dlc11_cst_resource_dyes_1		wh_main_PLACEHOLDER	cst_resource_dyes			false	wh_main_vmp_resource_dyes_3	true
wh2_dlc11_cst_resource_furs_1		wh_main_PLACEHOLDER	cst_resource_furs			false	wh_main_vmp_resource_furs_2	true
wh2_dlc11_cst_resource_gems_1		wh_main_PLACEHOLDER	cst_resource_gems			false	wh_main_dwf_resource_gems_2	true
wh2_dlc11_cst_resource_gold_1		wh_main_PLACEHOLDER	cst_resource_gold			false	wh_main_vmp_resource_gold_2	true
wh2_dlc11_cst_resource_iron_1		wh_main_PLACEHOLDER	cst_resource_iron			false	wh_main_vmp_resource_iron_3	true
wh2_dlc11_cst_resource_marble_1		wh_main_PLACEHOLDER	cst_resource_marble			false	wh_main_vmp_resource_marble_2	true
wh2_dlc11_cst_resource_medicine_1		wh_main_PLACEHOLDER	cst_resource_medicine			false	wh2_main_hef_resource_medicine_3	true
wh2_dlc11_cst_resource_obsidian_1		wh_main_PLACEHOLDER	cst_resource_obsidian			false	wh2_main_hef_resource_obsidian_1	true
wh2_dlc11_cst_resource_pasture_1		wh_main_PLACEHOLDER	cst_resource_pastures			false	wh_main_vmp_resource_pastures_3	true
wh2_dlc11_cst_resource_pottery_1		wh_main_PLACEHOLDER	cst_resource_pottery			false	wh_main_emp_resource_pottery_1	true
wh2_dlc11_cst_resource_salt_1		wh_main_PLACEHOLDER	cst_resource_salt			false	wh_main_vmp_resource_salt_3	true
wh2_dlc11_cst_resource_spices_1		wh_main_PLACEHOLDER	cst_resource_spices			false	wh2_main_hef_resource_spices_3	true
wh2_dlc11_cst_resource_wine_1		wh_main_PLACEHOLDER	cst_resource_wine			false	wh_main_vmp_resource_wine_1	true
wh2_dlc11_cst_resource_wood_1		wh_main_PLACEHOLDER	cst_resource_wood			false	wh_main_vmp_resource_timber_1	true
wh2_dlc11_foreign_corruption_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_cove_corrupted_tavern	wh2_dlc11_sc_cst_vampire_coast		false	wh2_dlc11_foreign_corruption_1	true
wh2_dlc11_foreign_income_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_cove_robbers_hideout	wh2_dlc11_sc_cst_vampire_coast		false	wh2_dlc11_foreign_income_1	true
wh2_dlc11_foreign_infamy_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_cove_pirate_den	wh2_dlc11_sc_cst_vampire_coast		false	wh2_dlc11_foreign_infamy_1	true
wh2_dlc11_foreign_trade_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_cove_smugglers_cove	wh2_dlc11_sc_cst_vampire_coast		false	wh2_dlc11_foreign_trade_1	true
wh2_dlc11_horde_def_aristocracy_1		wh_main_PLACEHOLDER	dark_elves_cold_ones			false	wh2_main_def_coldones_1	true
wh2_dlc11_horde_def_aristocracy_2		wh_main_PLACEHOLDER	dark_elves_cold_ones			false	wh2_main_def_coldones_2	true
wh2_dlc11_horde_def_exiles_1		wh_main_PLACEHOLDER	dark_elves_exiles			false	wh2_main_def_exiles_1	true
wh2_dlc11_horde_def_exiles_2		wh_main_PLACEHOLDER	dark_elves_exiles			false	wh2_main_def_exiles_2	true
wh2_dlc11_horde_def_residence_1		wh_main_PLACEHOLDER	dark_elves_farm			false	wh2_main_def_farm_1	true
wh2_dlc11_horde_def_residence_2		wh_main_PLACEHOLDER	dark_elves_farm			false	wh2_main_def_farm_2	true
wh2_dlc11_horde_def_residence_3		wh_main_PLACEHOLDER	dark_elves_farm			false	wh2_main_def_farm_3	true
wh2_dlc11_horde_def_riders_1		wh_main_PLACEHOLDER	dark_elves_riders			false	wh2_main_def_riders_1	true
wh2_dlc11_horde_def_riders_2		wh_main_PLACEHOLDER	dark_elves_riders			false	wh2_main_def_riders_2	true
wh2_dlc11_special_ancient_vault_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	special_ancient_vault	wh2_dlc11_sc_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	wh2_dlc11_special_ancient_vault_1	true
wh2_dlc11_special_ancient_vault_2	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	special_ancient_vault	wh2_dlc11_sc_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	wh2_dlc11_special_ancient_vault_2	true
wh2_dlc11_special_cylostra_opera_house_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	special_opera_house	wh2_dlc11_sc_cst_vampire_coast	wh2_dlc11_cst_the_drowned	false	wh2_dlc11_special_cylostra_opera_house_1	true
wh2_dlc11_special_dragon_tooth_lighthouse_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	special_lighthouse	wh2_dlc11_sc_cst_vampire_coast		false	wh2_dlc11_special_dragon_tooth_lighthouse_1	true
wh2_dlc11_special_galleons_graveyard_wreck_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	special_ship_wreck	wh2_dlc11_sc_cst_vampire_coast		false	wh2_dlc11_special_galleons_graveyard_wreck_1	true
wh2_dlc11_special_settlement_galleons_graveyard_1	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	galleons_graveyard	wh2_dlc11_sc_cst_vampire_coast		false	wh2_dlc11_special_settlement_galleons_graveyard_1	true
wh2_dlc11_special_settlement_galleons_graveyard_2	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	galleons_graveyard	wh2_dlc11_sc_cst_vampire_coast		false	wh2_dlc11_special_settlement_galleons_graveyard_2	true
wh2_dlc11_special_settlement_galleons_graveyard_3	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	galleons_graveyard	wh2_dlc11_sc_cst_vampire_coast		false	wh2_dlc11_special_settlement_galleons_graveyard_3	true
